SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Total (*),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Total (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Total (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Cooling (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Heating (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Cooling Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Heating Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Hot Water (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Hot Water - Suppl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Lights (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Lg. Appl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Vent Fan (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Misc. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Cooling (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Heating (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Cooling Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Heating Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Hot Water (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Hot Water - Suppl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Lights (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Lg. Appl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Vent Fan (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Misc. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Heating Setpoint,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Cooling Setpoint,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Relative Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Wind Speed (at Building),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Infiltration + Mech. Vent.,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Infiltration,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Mech. Vent. (rated),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Natural Ventilation,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|System Flow Rate to Zone,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Zone Glazing Transmitted Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Latent Gains/Losses,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Relative Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Infiltration,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Hot Water Use Flow Rate,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Cold Water Use Flow Rate,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Water Heater Inlet Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Delivered Hot Water Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|HPWH Latent Heat Removed,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Heating Delivered (main),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Cooling Delivered (sensible),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Cooling Delivered (latent),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|DHW Delivered Energy,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Drybulb,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Wetbulb,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Dew Point,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Ground Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Humidity Ratio,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Direct Normal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Total Horizontal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Diffuse Horizontal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Wind Speed (at Weather Station),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Wind Direction,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Atmospheric Pressure,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Air Density,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Sky Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Sky Radiation Losses,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Total Vertical Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Mains Water Temperature
10169.42799,0.946187,10169.42799,0.173323,0,0.014968,0,0.15646,0,0.084726,0.299769,0,0.216941,1862.84316,0,160.87831,0,1681.599332,0,910.616514,3221.856599,0,2331.634074,94.945152,64,95,0.009843,27.423842,0.516733,17.650512,17.650512,0,0,217.324371,5041.418849,183.693103,121.495967,0.008711,11.232006,499.114394,6.866024,3.041729,75.834878,125.387672,802.048543,38.332331,0,2269.094725,0,2820.211555,123.640763,91.715,64.780919,47.915,72.221874,0.007276,335.687298,288.674162,23.641811,0.983333,181.666667,0.976067,0.069409,63.704669,128.458241,99.338557,75.834878
11779.02504,1.095948,11779.02504,0.023586,0,0.002328,0,0.48272,0,0.084748,0.290445,0,0.21212,253.496909,0,25.021811,0,5188.182421,0,910.858249,3121.645662,0,2279.819983,94.487889,64,95,0.009884,27.927266,1.269936,36.854393,36.854393,0,0,35.451419,5175.038546,19.362095,123.644337,0.00801,9.730599,556.784246,9.010391,3.414333,75.834878,122.879991,4298.810188,149.773759,0,296.450597,0,3536.65968,123.640763,92.675,63.34038,42.935,72.221874,0.006068,324.249416,256.500575,24.777674,2.416667,190,0.976067,0.069422,63.301264,128.06201,114.201367,75.834878
36157.21775,3.364151,36157.21775,2.532029,0,0.048675,0,0.1955,0,0.085585,0.280599,0,0.221761,27213.74441,0,523.152938,0,2101.197545,0,919.850754,3015.823938,0,2383.448164,84.466426,64,72,0.009691,37.592724,1.716604,57.282036,57.282036,0,0,766.5056,5963.553206,-1000.163356,120.483775,0.007415,9.836634,561.904435,0,0,75.834878,122.866732,250.439665,34.118857,0,21124.01286,4579.830118,0,108.193936,93.2,63.035963,41.78,72.221874,0.005745,302.060454,203.789162,25.43806,3.266667,213.333333,0.976067,0.069392,63.489868,128.246918,124.174694,75.834878
35032.88635,3.25954,35032.88635,2.545636,0,0.0531,0,0.003,0,0.089167,0.337233,0,0.231403,27359.98557,0,570.712296,0,32.2434,0,958.352615,3624.516126,0,2487.076345,83.154574,64,72,0.009267,37.460633,1.751636,60.419318,60.419318,0,0,763.730508,6543.262622,-713.887805,115.657516,0.006829,10.383989,528.505599,1.858365,0.766664,75.834878,123.119057,0,0,0,21299.79956,4404.043414,747.206544,144.247556,92.99,62.611934,41.135,72.221874,0.00551,263.335432,136.181734,23.958796,3.333333,218.333333,0.976067,0.069444,63.247027,128.009179,118.733036,75.834878
9147.051137,0.851063,9147.051137,0,0,0.004425,0,0.048676,0,0.100659,0.421615,0.025,0.250687,0,0,47.559358,0,523.160178,0,1081.866503,4531.43739,268.695,2694.332708,92.988881,64,95,0.009055,26.913437,2.115101,122.379397,22.379398,99.999999,0,0,5544.095542,-951.633816,108.447637,0.006557,12.301263,526.838197,0,0,75.834878,124.387177,227.987924,0,0,0,0,0,190.621111,90.845,63.335332,44.87,72.221874,0.006479,208.761152,65.17957,17.117199,4.025,210,0.976067,0.069607,62.027261,126.820484,95.11388,75.834878
9855.955597,0.917021,9855.955597,0.14182,0,0.012981,0,0.003,0,0.126484,0.372228,0.005,0.255508,1524.254953,0,139.519489,0,32.2434,0,1359.421699,4000.630257,53.739,2746.146798,94.880357,64,95,0.009051,25.300469,2.005624,70.230322,70.230322,0,0,205.125773,2181.838366,907.115049,99.315584,0.007026,17.354881,486.816171,1.394521,0.599782,75.834878,124.562581,0,0,0,2284.68722,0,567.672207,226.707808,84.905,66.424176,55.265,72.221874,0.010001,119.591461,9.148993,2.694374,3.816667,210,0.976067,0.069975,58.835819,123.756294,36.749075,75.834878
7524.713809,0.700117,7524.713809,0,0,0.00052,0,0.003,0,0.165333,0.290219,0,0.241045,0,0,5.589409,0,32.2434,0,1776.960856,3119.215618,0,2590.704527,94.080356,64,95,0.009148,26.211185,1.54144,58.747504,58.747504,0,0,0,0,1419.210416,89.39032,0.008154,27.240468,378.341141,0.018033,0.007778,75.834878,124.737094,0,0,0,0,0,7.347252,216.387873,80.21,68.353413,62.435,72.221874,0.012509,0,0,0,2.933333,215.833333,0.976067,0.070304,59.362676,124.258188,0,75.834878
7906.513994,0.73564,7906.513994,0,0,0,0,0.053034,0,0.199536,0.256487,0,0.226582,0,0,0,0,569.999376,0,2144.577966,2756.674398,0,2435.262255,92.702817,64,95,0.009255,27.662762,1.304969,53.12388,53.12388,0,0,0,0,1364.827611,82.808379,0.009074,37.197055,297.435088,0,0,75.834878,124.731088,52.564134,0,0,0,0,0,195.781079,78.005,68.151607,63.545,72.221874,0.012863,0,0,0,2.483333,220,0.976067,0.070553,59.673215,124.548757,0,75.834878
7214.615922,0.671264,7214.615922,0,0,0,0,0.003,0,0.205445,0.245879,0,0.216941,0,0,0,0,32.2434,0,2208.076656,2642.661792,0,2331.634074,90.714408,64,95,0.009371,29.795593,1.169217,49.514152,49.514152,0,0,0,0,1322.036957,78.735173,0.009748,45.519461,240.97293,1.872946,0.818299,75.834878,124.955772,0,0,0,0,0,766.054398,159.727459,76.55,67.590636,63.32,72.221874,0.012774,0,0,0,2.225,220,0.976067,0.070754,58.127275,123.069493,0,75.834878
5754.051427,0.53537,5754.051427,0,0,0,0,0.003,0,0.133989,0.205545,0,0.192836,0,0,0,0,32.2434,0,1440.085317,2209.159089,0,2072.563621,89.448812,64,95,0.00948,31.353451,1.042224,46.370897,46.370897,0,0,0,0,1213.55622,75.906114,0.010217,52.326819,193.163593,0.629346,0.27073,75.834878,124.77686,0,0,0,0,0,256.203953,139.120665,75.47,67.281195,63.425,72.221874,0.012791,0,0,0,1.983333,220,0.976067,0.070895,57.124101,122.118538,0,75.834878
4795.657423,0.446199,4795.657423,0,0,0,0,0.067556,0,0.060574,0.144517,0,0.173552,0,0,0,0,726.073995,0,651.034208,1553.241961,0,1865.307259,87.478908,64,95,0.009573,33.701262,0.937125,43.383356,43.383356,0,0,0,0,1108.298963,73.77663,0.01052,57.809828,165.886951,0,0,75.834878,124.539753,515.629512,19.258758,0,0,0,0,77.267207,74.39,66.984784,63.605,72.221874,0.01282,0,0,0,1.783333,220,0.976067,0.071035,56.11505,121.167582,0,75.834878
3276.050765,0.304811,3276.050765,0,0,0,0,0.003,0,0.030077,0.103002,0,0.168732,0,0,0,0,32.2434,0,323.26627,1107.047927,0,1813.493169,86.807172,64,95,0.009657,34.707897,0.832027,41.908798,41.908798,0,0,0,0,1094.731366,71.997909,0.010768,62.798856,164.490231,0,0,75.834878,124.539753,0,0,0,0,0,0,20.606794,73.31,66.762766,63.68,72.221874,0.012905,0,0,0,1.583333,220,0.976067,0.07117,55.100041,120.216627,0,75.834878
3436.837891,0.319771,3436.837891,0,0,0,0,0.053832,0,0.018046,0.088804,0,0.15909,0,0,0,0,578.570217,0,193.959762,954.442925,0,1709.864987,85.750281,64,95,0.009751,36.242433,0.726929,40.761661,40.761661,0,0,0,0,1068.939144,70.465233,0.011024,67.697388,161.012937,0,0,75.834878,124.539753,373.033317,31.868652,0,0,0,0,10.319935,72.23,66.505898,63.785,72.221874,0.012965,0,0,0,1.383333,220,0.976067,0.071307,54.078993,119.265671,0,75.731451
2668.074786,0.248244,2668.074786,0,0,0,0,0.003,0,0.012031,0.078944,0,0.154269,0,0,0,0,32.2434,0,129.306508,848.473981,0,1658.050897,84.737008,64,95,0.00982,37.697171,0.591177,39.324262,39.324262,0,0,0,0,1005.031183,69.064248,0.011202,72.1441,153.003432,0,0,75.834878,124.539753,0,0,0,0,0,0,2.579984,71.15,66.215644,63.86,72.221874,0.013001,0,0,0,1.125,214.166667,0.976067,0.071448,53.05182,118.314716,0,75.731451
2554.734147,0.237698,2554.734147,0,0,0,0,0.003,0,0.012031,0.073219,0,0.149448,0,0,0,0,32.2434,0,129.306508,786.947432,0,1606.236806,84.171767,64,95,0.009908,38.726769,0.464184,39.598762,39.598762,0,0,0,0,1036.207394,67.558125,0.011397,77.27506,147.23751,0,0,75.834878,124.539753,0,0,0,0,0,0,2.579984,69.965,65.925437,63.965,72.221874,0.013064,0,0,0,0.883333,210,0.976067,0.071601,52.018437,117.36376,0,75.731451
3212.019219,0.298854,3212.019219,0,0,0,0,0.052344,0,0.012605,0.079636,0,0.154269,0,0,0,0,562.579924,0,135.481153,855.907245,0,1658.050897,83.336415,64,95,0.009984,40.084463,0.359085,39.518903,39.518903,0,0,0,0,1006.221941,66.116075,0.011558,82.346916,146.701399,0,0,75.834878,124.539753,341.175001,41.971231,0,0,0,0,10.319935,68.81,65.714549,64.145,72.221874,0.013178,0,0,0,0.683333,210,0.976067,0.071745,50.978754,116.412805,0,75.731451
4879.520411,0.454002,4879.520411,0,0,0,0,0.003,0,0.032861,0.259051,0,0.15909,0,0,0,0,32.2434,0,353.179174,2784.232849,0,1709.864987,83.093496,64,95,0.010066,40.720696,0.253987,40.609828,40.609828,0,0,0,0,1062.225696,64.66711,0.011719,87.793782,149.289998,1.385393,2.639783,75.807465,124.505583,0,0,0,0,0,562.346475,72.140316,67.73,65.4089,64.22,72.221874,0.013207,0,0,0,0.483333,210,0.976067,0.071888,49.932681,115.461849,0,75.731451
6918.74685,0.643736,6918.74685,0,0,0,0,0.144125,0,0.077148,0.21909,0.025,0.178373,0,0,0,0,1549.027656,0,829.167207,2354.735638,268.695,1917.12135,82.116281,64,95,0.010189,42.529109,0.148889,108.02103,8.021031,99.999999,0,0,671.352681,2449.83455,63.369188,0.011869,92.962016,152.498906,11.779151,6.07588,75.731501,124.434985,637.238801,140.589492,0,0,0,4796.611053,247.314602,66.65,65.102853,64.325,72.221874,0.013246,27.234309,3.204372,2.46544,0.283333,210,0.975491,0.071989,48.880127,114.510894,11.48093,75.731451
6994.448808,0.65078,6994.448808,0,0,0,0,0.154869,0,0.097628,0.190804,0.005,0.202478,0,0,0,0,1664.500398,0,1049.289725,2050.727882,53.739,2176.191802,83.20949,64,95,0.010265,41.346586,0.043791,42.040489,42.040489,0,0,0,3072.191147,970.104622,64.320349,0.01196,90.667975,139.86319,5.046446,2.112623,75.731451,124.646499,632.603753,160.543663,0,0,0,2043.975929,262.761428,66.725,65.039561,64.19,72.221874,0.013181,105.635309,37.938878,19.230434,0.083333,210,0.975656,0.071998,48.851239,114.484478,53.3237,75.731451
9339.928195,0.869008,9339.928195,0,0,0,0,0.333522,0,0.098125,0.230062,0,0.207299,0,0,0,0,3584.63084,0,1054.626622,2472.66484,0,2228.005893,82.858129,64,95,0.01029,41.944216,0.122615,37.354742,37.354742,0,0,0,4360.67109,49.3609,70.915934,0.012022,72.923379,110.87252,0.220781,0.091216,75.731451,124.097297,680.045833,146.755569,0,0,0,89.077633,252.441493,68.99,65.097919,63.2,72.221874,0.012693,162.190747,97.226657,36.453295,0.233333,210,0.976067,0.071775,50.771083,116.227897,75.033315,75.731451
6218.060027,0.578543,6218.060027,0,0,0,0,0.003,0,0.095396,0.272848,0,0.207299,0,0,0,0,32.2434,0,1025.297798,2932.512936,0,2228.005893,86.584614,64,95,0.010313,37.307805,0.455425,39.955038,39.955038,0,0,0,4865.367295,611.302624,80.321862,0.012066,53.493605,263.002338,0,0,75.731451,124.085134,0,0,0,0,0,0,221.54784,71.495,65.567657,62.6,72.221874,0.012452,195.130789,156.175051,49.079871,0.866667,210,0.976067,0.071464,52.33528,117.65433,91.179048,75.731451
6294.614972,0.585665,6294.614972,0,0,0,0,0.003,0,0.092496,0.28287,0,0.207299,0,0,0,0,32.2434,0,994.132183,3040.233496,0,2228.005893,88.682363,64,95,0.010386,35.141854,0.354706,107.145321,7.145322,99.999999,0,0,4889.759171,1240.509146,90.051021,0.012142,39.399687,350.996029,0.394182,0.163595,75.731451,124.297484,0,0,0,0,0,159.250354,200.941047,74.42,66.48308,62.6,72.221874,0.012443,236.470939,212.209003,50.083657,0.675,215.833333,0.976067,0.071074,52.220287,117.548668,106.280655,75.731451
7044.902957,0.655474,7044.902957,0,0,0,0,0.054974,0,0.088479,0.299901,0,0.21212,0,0,0,0,590.850381,0,950.953069,3223.279525,0,2279.819983,91.361704,64,95,0.010462,32.541486,0.801374,40.153169,40.153169,0,0,0,4641.851751,600.549661,99.677334,0.012217,29.456787,428.284892,0,0,75.731451,124.312509,0,0,0,0,0,0,159.727459,78.965,67.981239,62.915,72.221874,0.012514,272.290263,255.497253,44.694909,1.525,220,0.976067,0.070466,54.912558,120.058134,111.312236,75.731451
6735.5588,0.626692,6735.5588,0,0,0,0,0.003,0,0.085579,0.321172,0,0.216941,0,0,0,0,32.2434,0,919.787454,3451.893872,0,2331.634074,93.229972,64,95,0.010513,30.851635,1.4451,52.130012,52.130012,0,0,0,4443.103549,795.446935,106.105121,0.012328,24.481524,506.869041,2.002747,1.117671,75.731451,124.486724,0,0,0,0,0,814.259878,139.120665,81.875,69.162546,63.35,72.221874,0.012747,283.965884,272.603432,42.713752,2.75,202.5,0.976067,0.070061,57.820816,122.778923,104.637398,75.731451
8271.335596,0.769584,8271.335596,0.001467,0,0.000587,0,0.083336,0,0.084726,0.382529,0,0.216941,15.764083,0,6.304063,0,895.67508,0,910.616514,4111.341782,0,2331.634074,93.942581,64,95,0.01058,30.404431,1.63778,59.062931,59.062931,0,114.4014,9.0482,4860.836634,1004.454915,108.703315,0.012386,22.784355,543.153645,1.789463,2.108763,75.731451,124.388572,707.892951,14.95814,0,18.817238,0,723.62315,123.640763,82.4,68.347591,61.4,72.221874,0.012002,282.697943,265.217114,42.053366,3.116667,230.833333,0.976067,0.070076,57.988686,122.937416,95.859029,75.731451
6457.744931,0.600843,6457.744931,0,0,0,0,0.003,0,0.084748,0.300975,0,0.21212,0,0,0,0,32.2434,0,910.858249,3234.823298,0,2279.819983,90.275777,64,95,0.010621,34.165723,2.233336,77.8644,77.8644,0,840.747253,0,4989.100101,-685.78771,107.981482,0.012043,22.633494,603.552096,1.822565,1.216941,75.731451,124.653238,0,0,0,0,0,743.394464,123.640763,82.61,66.326675,57.8,72.221874,0.010449,272.211017,235.906309,41.577888,4.25,225,0.976067,0.070221,57.320015,122.303446,109.332089,75.731451
30557.78432,2.843166,30557.78432,2.235245,0,0.04425,0,0.003,0,0.085585,0.253324,0,0.221761,24023.96895,0,475.59358,0,32.2434,0,919.850754,2722.679468,0,2383.448164,82.767636,64,72,0.010221,41.79045,2.535494,87.371616,87.371616,0,314.358935,766.588948,5831.80701,-1721.263553,104.785549,0.011241,23.223568,606.782546,0.703881,0.299446,75.731451,124.560067,0,0,0,19930.90755,5772.935422,286.458593,108.193936,83.6,64.617777,53.78,72.221874,0.009004,281.562079,196.903703,30.879639,4.825,194.166667,0.976067,0.070253,57.236486,122.224199,121.232044,75.731451
32645.00063,3.037366,32645.00063,2.25947,0,0.057525,0,0.087158,0,0.089167,0.312641,0,0.231403,24284.33414,0,618.271654,0,936.760335,0,958.352615,3360.205538,0,2487.076345,80.691592,64,72,0.009763,42.719269,2.500461,85.891107,85.891107,0,0,762.941289,6334.880518,-506.435861,101.52701,0.010343,23.583954,577.058865,1.239844,0.532246,75.731451,124.6023,583.691848,115.372203,0,19802.75852,5901.084457,505.946971,144.247556,83.675,63.172385,50.615,72.221874,0.007993,249.044684,132.321953,26.0192,4.758333,195.833333,0.976067,0.070356,56.591725,121.616645,115.161181,75.731451
8396.629417,0.781242,8396.629417,0,0,0.004425,0,0.003,0,0.100659,0.39747,0.025,0.250687,0,0,47.559358,0,32.2434,0,1081.866503,4271.932448,268.695,2694.332708,86.899322,64,95,0.009614,34.48056,2.277127,126.814433,26.814434,99.999999,695.460576,0,4732.676167,2073.308163,96.051212,0.009878,26.655933,525.341864,0,0,75.731451,124.752508,0,0,0,0,0,0,190.621111,80.99,64.902353,55.625,72.221874,0.009806,164.911536,59.020179,19.811573,4.333333,205.833333,0.976067,0.070503,55.240805,120.348704,81.77874,75.731451
8740.820212,0.813266,8740.820212,0,0,0,0,0.07685,0,0.126484,0.349424,0.005,0.255508,0,0,0,0,825.970457,0,1359.421699,3755.542257,53.739,2746.146798,89.988929,64,95,0.009806,31.878711,1.948695,72.096558,72.096558,0,0,0,1180.452024,2210.14196,87.844198,0.010569,37.018354,463.944738,0.042372,0.018232,75.731451,124.751183,176.407814,3.394725,0,0,0,17.303126,226.707808,75.14,69.619729,66.305,72.221874,0.014681,47.574191,7.140787,4.340936,3.708333,210,0.976067,0.070729,52.06246,117.416591,20.296623,75.731451
7907.658118,0.735747,7907.658118,0,0,0,0,0.061954,0,0.165333,0.267415,0,0.241045,0,0,0,0,665.865119,0,1776.960856,2874.127618,0,2590.704527,89.814314,64,95,0.010013,32.732574,1.777911,70.533532,70.533532,0,0,0,0,4189.264582,78.860084,0.01192,55.464748,393.466841,21.556861,8.669309,75.731451,124.593057,153.452661,15.149817,0,0,0,8629.83262,216.387873,71.09,70.735707,70.564996,72.221874,0.0165,0,0,0,3.383333,210,0.976067,0.071065,49.171746,114.775048,0,75.731451
35331.83937,3.287355,35331.83937,0,0,0,0,0.003,2.625,0.199536,0.233237,0,0.226582,0,0,0,0,32.2434,28212.975,2144.577966,2506.780751,0,2435.262255,88.933805,64,95,0.010226,34.352857,1.642159,68.284821,68.284821,0,0,0,0,2912.468276,73.34576,0.012646,70.382101,329.140134,12.519942,1.469993,75.731451,108.05792,0,0,0,0,0,3982.684433,195.781079,69.605,69.604985,69.604985,72.221874,0.01594,0,0,0,3.125,210,0.976067,0.071327,47.613651,113.37503,0,75.731451
16123.60733,1.500177,16123.60733,0,0,0,0,0.003,0.75,0.205445,0.324792,0,0.216941,0,0,0,0,32.2434,8060.85,2208.076656,3490.803202,0,2331.634074,86.510185,64,95,0.0104,37.694868,1.484512,61.722424,61.722424,0,0,0,0,1970.369439,69.800629,0.013233,82.872577,271.210865,0.95569,1.485908,75.731451,114.53177,0,0,0,0,0,341.108958,159.727459,68.765,68.764987,68.764987,72.221874,0.015476,0,0,0,2.825,210,0.976067,0.071492,48.055491,113.771261,0,75.731451
5542.602956,0.515697,5542.602956,0,0,0,0,0.003,0,0.133989,0.185872,0,0.192836,0,0,0,0,32.2434,0,1440.085317,1997.710618,0,2072.563621,85.491074,64,95,0.01056,39.525139,1.326865,56.939972,56.939972,0,0,0,0,1738.661522,67.709094,0.013599,91.408708,229.46982,1.102623,0.485413,75.731451,124.762497,0,0,0,0,0,453.398159,139.120665,68.225,68.224989,68.224989,72.221874,0.015185,0,0,0,2.525,210,0.976067,0.071598,48.381254,114.061831,0,75.731451
3986.491299,0.370912,3986.491299,0,0,0,0,0.003,0,0.060574,0.133786,0,0.173552,0,0,0,0,32.2434,0,651.034208,1437.906431,0,1865.307259,84.061773,64,95,0.010701,41.925282,1.169217,52.351167,52.351167,0,0,0,0,1493.054905,66.322917,0.013825,97.441615,218.891444,0,0,75.731451,125.457931,0,0,0,0,0,0,77.267207,67.79,67.672352,67.672352,72.221874,0.014865,0,0,0,2.225,210,0.976067,0.071693,48.704063,114.352401,0,75.731451
3227.994295,0.30034,3227.994295,0,0,0,0,0.003,0,0.030077,0.098531,0,0.168732,0,0,0,0,32.2434,0,323.26627,1058.991457,0,1813.493169,83.361648,64,95,0.010821,43.349342,1.042224,49.265666,49.265666,0,0,0,0,1283.919347,65.327134,0.013705,100,209.827192,0,0,75.731451,125.457931,0,0,0,0,0,0,20.606794,67.325,66.889321,66.725,72.221874,0.014385,0,0,0,1.983333,210,0.976067,0.071811,48.733865,114.378816,0,75.731451
2890.511074,0.26894,2890.511074,0,0,0,0,0.003,0,0.018046,0.088804,0,0.15909,0,0,0,0,32.2434,0,193.959762,954.442925,0,1709.864987,82.565702,64,95,0.010925,44.870322,0.906472,46.577184,46.577184,0,0,0,0,1115.156254,64.468163,0.0133,100,199.291112,0.649695,0.27956,75.722576,125.346709,0,0,0,0,0,266.121136,10.319935,66.89,66.053352,65.57,72.221874,0.013878,0,0,0,1.725,210,0.975491,0.071885,48.234384,113.929754,0,75.626724
3233.362108,0.300839,3233.362108,0,0,0,0,0.055596,0,0.012031,0.078944,0,0.154269,0,0,0,0,597.530723,0,129.306508,848.473981,0,1658.050897,81.757144,64,95,0.010994,46.327418,0.748825,43.85273,43.85273,0,0,0,0,845.11519,63.658017,0.012926,100,186.802907,0,0,75.647044,124.400162,330.051965,79.018973,0,0,0,0,2.579984,66.425,65.071038,64.385,72.221874,0.013282,0,0,0,1.425,210,0.97508,0.071985,48.293255,113.982585,0,75.626724
2554.734147,0.237698,2554.734147,0,0,0,0,0.003,0,0.012031,0.073219,0,0.149448,0,0,0,0,32.2434,0,129.306508,786.947432,0,1606.236806,81.489629,64,95,0.01106,47.006979,0.591177,42.56584,42.56584,0,0,0,0,769.412236,62.849994,0.012557,100,177.924887,0,0,75.647044,124.400162,0,0,0,0,0,0,2.579984,65.99,64.033999,63.125,72.221874,0.012649,0,0,0,1.125,215.833333,0.97508,0.072117,48.027907,113.744846,0,75.626724
3162.353341,0.294233,3162.353341,0,0,0,0,0.047723,0,0.012605,0.079636,0,0.154269,0,0,0,0,512.914046,0,135.481153,855.907245,0,1658.050897,80.896768,64,95,0.01111,48.136787,0.464184,41.456329,41.456329,0,0,0,0,576.723034,62.121436,0.012232,100,172.563975,0,0,75.647044,124.400162,268.027062,73.174738,0,0,0,0,10.319935,65.525,63.088505,61.865,72.221874,0.012103,0,0,0,0.883333,220,0.97508,0.072243,47.318991,113.110876,0,75.626724
