SF PT 1 Elec All Elec + EE - Source Energy|Total (*),SF PT 1 Elec All Elec + EE - Site Energy|Total (E),SF PT 1 Elec All Elec + EE - Source Energy|Total (E),SF PT 1 Elec All Elec + EE - Site Energy|Cooling (E),SF PT 1 Elec All Elec + EE - Site Energy|Heating (E),SF PT 1 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),SF PT 1 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),SF PT 1 Elec All Elec + EE - Site Energy|Hot Water (E),SF PT 1 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),SF PT 1 Elec All Elec + EE - Site Energy|Lights (E),SF PT 1 Elec All Elec + EE - Site Energy|Lg. Appl. (E),SF PT 1 Elec All Elec + EE - Site Energy|Vent Fan (E),SF PT 1 Elec All Elec + EE - Site Energy|Misc. (E),SF PT 1 Elec All Elec + EE - Source Energy|Cooling (E),SF PT 1 Elec All Elec + EE - Source Energy|Heating (E),SF PT 1 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),SF PT 1 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),SF PT 1 Elec All Elec + EE - Source Energy|Hot Water (E),SF PT 1 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),SF PT 1 Elec All Elec + EE - Source Energy|Lights (E),SF PT 1 Elec All Elec + EE - Source Energy|Lg. Appl. (E),SF PT 1 Elec All Elec + EE - Source Energy|Vent Fan (E),SF PT 1 Elec All Elec + EE - Source Energy|Misc. (E),SF PT 1 Elec All Elec + EE - Living Space|Indoor Temperature,SF PT 1 Elec All Elec + EE - Living Space|Heating Setpoint,SF PT 1 Elec All Elec + EE - Living Space|Cooling Setpoint,SF PT 1 Elec All Elec + EE - Living Space|Indoor Humidity,SF PT 1 Elec All Elec + EE - Living Space|Indoor Relative Humidity,SF PT 1 Elec All Elec + EE - Living Space|Wind Speed (at Building),SF PT 1 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,SF PT 1 Elec All Elec + EE - Living Space|Infiltration,SF PT 1 Elec All Elec + EE - Living Space|Mech. Vent. (rated),SF PT 1 Elec All Elec + EE - Living Space|Natural Ventilation,SF PT 1 Elec All Elec + EE - Living Space|System Flow Rate to Zone,SF PT 1 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,SF PT 1 Elec All Elec + EE - Living Space|Latent Gains/Losses,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Temperature,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Humidity,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Relative Humidity,SF PT 1 Elec All Elec + EE - Unfinished Attic|Infiltration,SF PT 1 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,SF PT 1 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,SF PT 1 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,SF PT 1 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,SF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,SF PT 1 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),SF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),SF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),SF PT 1 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,SF PT 1 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT 1 Elec All Elec + EE - Weather|Outdoor Drybulb,SF PT 1 Elec All Elec + EE - Weather|Outdoor Wetbulb,SF PT 1 Elec All Elec + EE - Weather|Outdoor Dew Point,SF PT 1 Elec All Elec + EE - Weather|Ground Temperature,SF PT 1 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,SF PT 1 Elec All Elec + EE - Weather|Direct Normal Solar,SF PT 1 Elec All Elec + EE - Weather|Total Horizontal Solar,SF PT 1 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,SF PT 1 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),SF PT 1 Elec All Elec + EE - Weather|Wind Direction,SF PT 1 Elec All Elec + EE - Weather|Atmospheric Pressure,SF PT 1 Elec All Elec + EE - Weather|Outdoor Air Density,SF PT 1 Elec All Elec + EE - Weather|Sky Temperature,SF PT 1 Elec All Elec + EE - Weather|Sky Radiation Losses,SF PT 1 Elec All Elec + EE - Weather|Total Vertical Solar,SF PT 1 Elec All Elec + EE - Weather|Mains Water Temperature
3803.5838,0.353894,3803.5838,0,0,0,0,0.003,0,0.012031,0.06269,0,0.276173,0,0,0,0,32.2434,0,129.306508,673.781954,0,2968.251938,68.926843,65,95,0.006657,43.3358,0,52.585373,52.585373,0,0,0,0,-46.308356,39.83575,0.004688,88.630105,211.129806,0,0,67.593912,84.913533,0,0,0,0,0,0,2.579984,46.19,41.730281,36.785,67.657343,0.004698,0,0,0,0,80,0.97508,0.07589,20.209211,90.789836,0,67.483169
3645.132763,0.339152,3645.132763,0,0,0,0,0.003,0,0.012031,0.056578,0,0.267543,0,0,0,0,32.2434,0,129.306508,608.08879,0,2875.494065,68.492151,65,95,0.006653,43.95997,0,52.625344,52.625344,0,0,0,0,-41.45288,39.161585,0.004691,91.047396,214.709739,0,0,67.593912,84.913533,0,0,0,0,0,0,2.579984,45.725,41.547326,36.965,67.657343,0.004721,0,0,0,0,80,0.97508,0.075957,19.789796,90.472851,0,67.483169
3843.337502,0.357593,3843.337502,0,0,0,0,0.003,0,0.013119,0.065301,0,0.276173,0,0,0,0,32.2434,0,141.00021,701.841954,0,2968.251938,68.211595,65,95,0.006652,44.378848,0,52.863079,52.863079,0,0,0,0,254.906048,38.518846,0.004698,93.511792,216.362129,3.995192,1.568454,67.574428,93.052671,0,0,0,0,0,1965.996972,10.319935,45.185,41.351418,37.145,67.657343,0.004755,0,0,0,0,80,0.97508,0.076035,17.88207,89.046418,0,67.483169
37631.66918,3.501337,37631.66918,0,0,0,0,0.041693,3.0625,0.035421,0.076919,0,0.284803,0,0,0,0,448.107311,32915.1375,380.699629,826.71493,0,3061.009811,69.749513,65,95,0.006766,42.907691,0,55.976654,55.976654,0,0,0,0,3063.460627,37.827951,0.004706,96.250048,219.865116,50.361627,12.140298,67.483169,105.455445,122.548177,11.166683,0,0,0,20256.53119,72.140316,44.645,41.146732,37.325,67.657343,0.004786,0,0,0,0,80,0.97508,0.076112,16.394167,87.93697,0,67.483169
52302.35051,4.866331,52302.35051,0,0.361999,0,0.008988,0.003,3.9375,0.083159,0.12736,0.025,0.319325,0,3890.693952,0,96.596681,32.2434,42319.4625,893.777638,1368.840035,268.695,3432.041304,71.009469,71,95,0.006767,41.0209,0,114.62432,14.624321,99.999999,0,165.286488,546.45194,-578.832933,37.615378,0.004718,97.28903,238.910386,1.123657,0.202178,67.483169,106.260714,0,0,5396.175771,0,0,441.804175,247.314602,45.575,41.694267,37.4,67.657343,0.00482,46.491159,4.11538,1.717003,0,80,0.97508,0.075968,17.459766,88.729433,15.112113,67.483169
8603.648581,0.800503,8603.648581,0,0.122702,0,0.004555,0.003,0,0.105236,0.197533,0.005,0.362477,0,1318.776834,0,48.96137,32.2434,0,1131.052561,2123.044747,53.739,3895.830669,71,71,95,0.006749,40.923838,0,54.836343,54.836343,0,0,48.091277,2361.632944,-12.95845,40.665405,0.004732,86.820353,213.567499,0.909195,0.468631,67.483169,131.601453,0,0,1579.093501,0,0,488.066563,262.761428,46.715,42.243963,37.4,67.657343,0.00481,177.353204,44.776902,13.392624,0,80,0.97508,0.075798,18.595438,89.574727,70.305961,67.483169
7962.948368,0.740891,7962.948368,0,0.011939,0,0.000384,0.003,0,0.109814,0.244646,0,0.371107,0,128.318923,0,4.124377,32.2434,0,1180.262576,2629.41055,0,3988.588542,71.179702,71,95,0.006741,40.628749,0.153268,52.746955,52.746955,0,0,4.671386,3085.371964,-185.616262,48.967308,0.00474,63.674498,121.858204,0,0,67.483169,132.977092,0,0,153.386596,0,0,0,252.441493,48.2,43.08001,37.61,67.657343,0.004855,209.92343,96.071694,25.385229,0.291667,80,0.97508,0.075571,19.996426,90.631344,95.897577,67.483169
8404.800761,0.782002,8404.800761,0,0,0,0,0.003,0,0.110916,0.296978,0,0.371107,0,0,0,0,32.2434,0,1192.105646,3191.863173,0,3988.588542,72.883717,71,95,0.006726,38.278647,0.906472,55.878573,55.878573,0,0,0,3375.797754,-211.729751,58.426883,0.004769,45.183878,275.671509,0,0,67.483169,132.977092,0,0,0,0,0,0,221.54784,51.2,44.966638,38.6,67.657343,0.005058,225.165134,138.825459,34.815538,1.725,80,0.97508,0.075103,23.035937,92.955902,110.208722,67.483169
8512.953609,0.792065,8512.953609,0,0,0,0,0.003,0,0.107791,0.310167,0,0.371107,0,0,0,0,32.2434,0,1158.511542,3333.610125,0,3988.588542,73.76714,71,95,0.006694,36.973072,1.795427,123.651715,23.651716,99.999999,0,0,3271.800158,-662.58249,65.392432,0.004847,35.801647,423.650611,2.186041,1.115543,67.483169,132.165862,0,0,0,0,0,1169.517449,200.941047,54.17,46.524171,38.99,67.657343,0.005133,241.093639,169.633697,38.804268,3.416667,85.833333,0.97508,0.07466,25.998181,95.254044,116.312942,67.483169
9647.593006,0.897634,9647.593006,0,0,0,0,0.083481,0,0.10346,0.330955,0,0.379738,0,0,0,0,897.239332,0,1111.967821,3557.039438,0,4081.346415,76.08412,71,95,0.006671,34.138807,1.948695,77.360181,77.360181,0,0,0,3018.890158,1196.124536,70.005763,0.004899,30.847514,470.151233,21.82601,10.176328,67.483169,130.516505,479.664322,38.468134,0,0,0,11336.1646,159.727459,55.955,46.860654,37.79,67.657343,0.004895,258.89764,185.30013,37.034434,3.708333,90,0.97508,0.07443,27.476921,96.416323,114.264182,67.483169
13467.77077,1.253072,13467.77077,0,0,0,0,0.436362,0,0.100334,0.328008,0,0.388368,0,0,0,0,4689.930547,0,1078.373717,3525.362213,0,4174.104288,74.960176,71,95,0.006675,35.427209,1.655296,66.78801,66.78801,0,0,0,2957.007121,-736.943073,73.957729,0.004857,26.758666,463.69722,0.358392,0.132297,67.483169,125.317672,2270.693866,139.826731,0,0,0,173.81656,139.120665,56.9,46.648394,35.99,67.657343,0.004579,253.191907,176.010876,36.532541,3.15,90,0.97508,0.074331,29.199031,97.789926,101.062541,67.483169
14072.43334,1.309332,14072.43334,0,0,0,0,0.494071,0,0.099415,0.327477,0,0.388368,0,0,0,0,5310.180291,0,1068.488159,3519.660597,0,4174.104288,74.889152,71,95,0.006628,35.264208,1.217387,55.095455,55.095455,0,0,0,2744.167275,-394.745835,76.359743,0.004737,24.070835,442.477421,0.366485,0.464924,67.483169,124.783444,3285.269423,6.04997,0,0,0,173.28884,123.640763,57.2,46.295216,34.61,67.657343,0.004341,215.180101,141.483128,38.698606,2.316667,90,0.97508,0.074316,32.235956,100.246561,94.548632,67.483169
8676.403362,0.807272,8676.403362,0,0,0,0,0.03917,0,0.101983,0.286382,0,0.379738,0,0,0,0,420.990075,0,1096.087515,3077.979356,0,4081.346415,77.198447,71,95,0.006603,32.559418,0.661243,49.701874,49.701874,0,0,0,2728.519165,-296.91232,76.756594,0.004626,23.202081,411.849393,0,0,67.483169,123.496175,210.354907,0,0,0,0,0,123.640763,57.2,46.242391,34.58,67.657343,0.004315,201.259169,101.495144,29.294713,1.258333,145.833333,0.97508,0.074319,33.921445,101.620163,95.120852,67.483169
14736.2646,1.371096,14736.2646,0.555371,0,0.027473,0,0.003,0,0.115136,0.273117,0,0.396999,5969.020232,0,295.27352,0,32.2434,0,1237.45828,2935.407004,0,4266.862161,72.276463,71,72,0.006562,38.136107,0.297778,42.276012,42.276012,0,0,422.314908,2467.465556,-157.427815,75.095603,0.00459,24.345062,384.182603,0.500417,0.164127,67.483169,124.058751,0,0,0,8759.493138,82.938687,235.400839,108.193936,56.99,46.773082,36.35,67.657343,0.00462,162.454901,50.626152,17.17003,0.566667,340,0.97508,0.074313,34.081858,101.75224,78.312138,67.483169
14473.96339,1.346691,14473.96339,0.369232,0,0.026413,0,0.049203,0,0.144857,0.342727,0,0.414259,3968.432708,0,283.879191,0,528.819623,0,1556.890743,3683.563215,0,4452.377907,71.999842,71,72,0.006554,38.427602,0.547386,42.652341,42.652341,0,0,361.996012,772.193679,-17.795592,70.809949,0.004632,28.42374,355.00246,0,0,67.483169,124.227738,24.11781,0,0,7224.757157,0,0,144.247556,56.315,46.891832,37.505,67.657343,0.004829,50.849705,7.065334,3.645329,1.041667,340,0.97508,0.074386,33.632174,101.382424,10.411779,67.483169
12459.06946,1.15922,12459.06946,0,0,0.001303,0,0.050612,0,0.190925,0.442599,0.025,0.448781,0,0,14.004513,0,543.969736,0,2052.029062,4756.961753,268.695,4823.4094,74.673366,71,95,0.006539,35.050546,0.788236,112.447361,12.447362,99.999999,0,0,0,-314.922909,63.251956,0.004682,37.362667,299.934725,0.852883,0.2861,67.483169,124.244632,121.785086,0,0,0,0,403.461161,190.621111,54.26,46.140008,38,67.657343,0.004927,0,0,0,1.5,340,0.97508,0.074672,31.26082,99.454098,0,67.483169
15847.73956,1.47451,15847.73956,0,0,0,0,0.401764,0,0.228102,0.382232,0.005,0.457411,0,0,0,0,4318.084353,0,2451.594836,4108.154098,53.739,4916.167273,74.038341,71,95,0.006528,35.79955,0.81889,54.259128,54.259128,0,0,0,0,-9.471834,57.476224,0.004715,46.106066,238.982551,17.743413,6.205124,67.483169,124.53746,1529.763103,102.321108,0,0,0,8483.272457,226.707808,52.745,45.298589,37.565,67.657343,0.004866,0,0,0,1.558333,340,0.97508,0.0749,29.334789,97.895587,0,67.483169
14093.84872,1.311324,14093.84872,0,0,0,0,0.369926,0,0.225856,0.284023,0,0.43152,0,0,0,0,3975.885851,0,2427.450592,3052.618619,0,4637.893654,71.684855,71,95,0.006527,38.683583,0.840785,51.855156,51.855156,0,0,0,0,72.905135,53.248697,0.004723,53.816567,181.432445,2.586826,0.891865,67.483169,124.372748,1351.387451,14.006206,0,0,0,1232.254124,216.387873,51.89,44.59784,36.83,67.657343,0.004727,0,0,0,1.6,340,0.97508,0.075041,28.308357,97.076709,0,67.483169
9007.634441,0.838091,9007.634441,0,0,0,0,0.003,0,0.186214,0.243248,0,0.405629,0,0,0,0,32.2434,0,2001.393752,2614.377255,0,4359.620034,72.621418,71,95,0.006531,37.499333,0.871439,54.273767,54.273767,0,0,0,0,35.359418,50.485895,0.004724,59.580263,160.023206,0.63692,0.222592,67.483169,124.84137,0,0,0,0,0,304.464207,195.781079,51.23,44.313144,36.89,67.657343,0.004742,0,0,0,1.658333,340,0.97508,0.075136,27.108872,96.125754,0,67.483169
10710.04709,0.996487,10710.04709,0,0.011145,0,0.000307,0.080107,0,0.14102,0.375541,0,0.388368,0,119.782801,0,3.298131,860.971289,0,1515.654682,4036.235901,0,4174.104288,71.912162,71,95,0.006534,38.432188,0.893335,54.435205,54.435205,0,0,4.807029,0,69.014941,48.699691,0.004732,63.773467,191.569279,1.508182,1.936903,67.483169,124.660691,529.622344,6.955753,473.477041,0,0,718.05168,159.727459,50.87,44.351438,37.355,67.657343,0.004841,0,0,0,1.7,340,0.97508,0.075178,26.372439,95.544614,0,67.483169
7080.558376,0.658791,7080.558376,0,0,0,0,0.003,0,0.122488,0.188087,0,0.345216,0,0,0,0,32.2434,0,1316.474136,2021.525917,0,3710.314923,71.449171,71,95,0.006538,39.062499,0.893335,54.158002,54.158002,0,0,0,0,66.951982,47.549168,0.00475,66.845279,206.477747,0,0,67.483169,124.569733,0,0,0,0,0,0,139.120665,50.51,44.282237,37.79,67.657343,0.00489,0,0,0,1.7,340,0.97508,0.075225,26.204503,95.412537,0,67.483169
6059.245129,0.563766,6059.245129,0,0,0,0,0.065429,0,0.060574,0.127069,0,0.310695,0,0,0,0,703.213629,0,651.034208,1365.71386,0,3339.283431,70.571053,65,95,0.006542,40.272556,0.923988,53.848794,53.848794,0,0,0,0,52.021149,46.811471,0.004772,69.0382,217.613296,0.004842,0.001659,67.483169,124.56507,416.133786,12.473492,0,0,0,2.302878,77.267207,50.15,44.236014,38.15,67.657343,0.004949,0,0,0,1.758333,340,0.97508,0.075271,25.968804,95.227629,0,67.483169
5324.220303,0.495378,5324.220303,0,0,0,0,0.003,0,0.030077,0.080359,0,0.381941,0,0,0,0,32.2434,0,323.26627,863.681357,0,4105.029276,70.216608,65,95,0.006547,40.788685,0.945884,54.168934,54.168934,0,0,0,0,77.772041,46.236538,0.004805,71.040031,223.784913,0.069024,0.023591,67.467064,124.571546,0,0,0,0,0,32.891489,20.606794,49.79,44.254097,38.51,64.231506,0.005039,0,0,0,1.8,86.666667,0.97508,0.075313,24.613038,94.171012,0,67.373569
5487.795095,0.510597,5487.795095,0,0,0,0,0.062969,0,0.018046,0.069465,0,0.360116,0,0,0,0,676.781789,0,193.959762,746.59737,0,3870.456175,69.496747,65,95,0.006552,41.836739,0.976537,54.034376,54.034376,0,0,0,0,80.595674,45.713078,0.004843,73.024904,230.173474,0,0,67.465646,124.572153,384.169865,15.167226,0,0,0,0,10.319935,49.43,44.264935,38.87,64.231506,0.005125,0,0,0,1.858333,60,0.97508,0.075356,23.764888,93.510626,0,67.373569
5126.075279,0.476942,5126.075279,0,0,0,0,0.057336,0,0.012031,0.058372,0,0.349204,0,0,0,0,616.231485,0,129.306508,627.367663,0,3753.169624,69.188896,65,95,0.006559,42.32602,0.998433,54.60616,54.60616,0,0,0,0,89.644719,45.257206,0.004893,75.064198,234.461794,0,0,67.465646,124.572153,336.529724,15.337981,0,0,0,0,2.579984,49.07,44.268667,39.335,64.231506,0.005208,0,0,0,1.9,60,0.97508,0.075399,23.525598,93.325718,0,67.373569
4360.349934,0.405697,4360.349934,0,0,0,0,0.003,0,0.012031,0.052375,0,0.338291,0,0,0,0,32.2434,0,129.306508,562.916953,0,3635.883073,68.740947,65,95,0.006566,43.020987,0.998433,54.172282,54.172282,0,0,0,0,125.494089,44.860489,0.004941,76.951961,234.986278,0,0,67.465646,124.572153,0,0,0,0,0,0,2.579984,48.71,44.265431,39.77,64.231506,0.005287,0,0,0,1.9,60,0.97508,0.075443,23.354676,93.193641,0,67.373569
5175.649918,0.481554,5175.649918,0,0,0,0,0.057774,0,0.013307,0.061269,0,0.349204,0,0,0,0,620.948175,0,143.020325,658.511794,0,3753.169624,68.40318,65,95,0.006576,43.58755,1.029086,54.823821,54.823821,0,0,0,0,129.645024,44.498073,0.005,78.938101,238.847796,0,0,67.465646,124.572153,330.332982,16.41162,0,0,0,0,10.319935,48.35,44.255372,40.13,64.231506,0.005364,0,0,0,1.958333,60,0.97508,0.075487,21.662321,91.899285,0,67.373569
5077.656124,0.472437,5077.656124,0,0,0,0,0.003,0,0.036358,0.072962,0,0.360116,0,0,0,0,32.2434,0,390.772815,784.183735,0,3870.456175,68.464606,65,95,0.006589,43.577879,1.050982,55.491525,55.491525,0,0,0,0,251.943157,44.087291,0.005062,81.172341,243.552401,4.995096,1.68443,67.421836,124.458053,0,0,0,0,0,2372.182998,72.140316,48.095,44.335704,40.49,64.231506,0.005459,0,0,0,2,60,0.97508,0.075514,20.453496,90.974745,0,67.373569
12355.58507,1.149592,12355.58507,0,0.369385,0,0.009878,0.132771,0,0.085359,0.123432,0.025,0.403767,0,3970.077708,0,106.169179,1426.993802,0,917.426698,1326.620307,268.695,4339.602378,70.987772,71,95,0.006591,39.991592,1.081635,115.331505,15.331506,99.999999,0,176.399136,417.835367,-136.723848,44.212041,0.005127,81.823624,262.753788,0,0,67.373569,124.293709,578.710464,30.376859,5263.662201,0,0,0,247.314602,49.175,44.995322,40.85,64.231506,0.005526,34.753902,3.655371,1.84908,2.058333,60,0.97508,0.075346,21.665432,91.899285,11.642185,67.373569
9355.163082,0.870426,9355.163082,0,0.060987,0,0.002978,0.041421,0,0.10802,0.193689,0.005,0.45833,0,655.478389,0,32.008735,445.186282,0,1160.979835,2081.735709,53.739,4926.035132,71.000371,71,95,0.006593,39.98863,1.134185,57.098222,57.098222,0,0,24.821874,2189.16911,230.547079,46.857832,0.005192,75.040733,255.780733,2.025916,0.676124,67.373569,124.265954,271.821257,19.106372,815.228578,0,0,959.608898,262.761428,50.525,45.595285,40.79,64.231506,0.005507,158.677494,42.363264,13.788855,2.158333,60,0.97508,0.075149,23.01152,92.929486,65.435518,67.373569
10224.15631,0.951279,10224.15631,0,0.055221,0,0.001532,0.070283,0,0.114239,0.240762,0,0.469242,0,593.499484,0,16.468004,755.389842,0,1227.819271,2587.658023,0,5043.321682,71.429066,71,95,0.006595,39.42679,1.278695,57.320042,57.320042,0,0,23.994568,3181.268775,-113.401624,53.634179,0.005223,58.865493,238.366382,0.140023,0.046828,67.373569,124.233908,105.587521,5.518788,788.140593,0,0,66.358742,252.441493,52.79,46.154822,39.59,64.231506,0.005265,223.183977,98.395513,22.928594,2.433333,71.666667,0.97508,0.074845,24.781377,94.303089,98.554743,67.373569
10292.69941,0.957656,10292.69941,0,0,0,0,0.078394,0,0.116889,0.293131,0,0.469242,0,0,0,0,842.564554,0,1256.303044,3150.510128,0,5043.321682,73.329021,71,95,0.006582,36.909025,1.274315,56.654201,56.654201,0,0,0,3595.075983,-207.527293,61.874281,0.005194,43.481983,308.860206,0,0,67.373569,124.339664,191.219256,1.205237,0,0,0,0,221.54784,55.085,46.531449,38,64.231506,0.004931,257.68253,147.362632,28.238096,2.425,80,0.97508,0.074551,26.505787,95.650276,116.880649,67.373569
12414.05744,1.155032,12414.05744,0,0,0,0,0.265786,0,0.113681,0.306323,0,0.469242,0,0,0,0,2856.614616,0,1221.820051,3292.301087,0,5043.321682,73.872474,71,95,0.006576,36.234693,0.994054,111.716906,11.716906,99.999999,0,0,3452.08368,224.90759,69.833687,0.005127,32.554825,354.552006,16.061378,5.499815,67.373569,124.230785,778.849916,77.486937,0,0,0,7657.293635,200.941047,57.02,47.279943,37.4,64.231506,0.004861,274.456329,179.899674,30.985301,1.891667,68.333333,0.97508,0.07428,28.173611,96.971047,122.551298,67.373569
14931.42129,1.389254,14931.42129,0,0,0,0,0.472603,0,0.109236,0.32726,0,0.480155,0,0,0,0,5079.439932,0,1174.044798,3517.328329,0,5160.608233,74.151143,71,95,0.006539,35.669339,0.994054,45.306261,45.306261,0,0,0,3107.663946,-214.233516,77.276063,0.00507,25.032396,405.510532,0,0,67.373569,123.907701,1221.324774,17.229308,0,0,0,0,159.727459,59.81,48.500933,37.19,64.231506,0.004841,280.162062,192.293833,31.830594,1.891667,54.166667,0.97508,0.073884,30.838329,99.110697,117.733564,67.373569
11478.4369,1.06798,11478.4369,0,0,0,0,0.146673,0,0.106027,0.324212,0,0.491067,0,0,0,0,1576.415928,0,1139.561805,3484.564384,0,5277.894784,76.913696,71,95,0.006532,32.520423,1.072877,47.13874,47.13874,0,0,0,3062.893009,-132.304869,82.407539,0.005007,20.873847,441.959689,1.51735,0.510392,67.373569,124.549247,363.072486,0,0,0,0,720.137057,139.120665,62,49.10213,36.2,64.231506,0.004652,276.384655,183.295623,31.117378,2.041667,67.5,0.97508,0.073596,32.600687,100.537131,104.233882,67.373569
9539.044453,0.887535,9539.044453,0,0,0,0,0.003,0,0.105083,0.288384,0,0.491067,0,0,0,0,32.2434,0,1129.414679,3099.49159,0,5277.894784,79.892231,71,95,0.006518,29.39678,0.775099,46.861208,46.861208,0,0,0,2982.773697,-195.689303,84.829757,0.004893,18.85797,442.305286,0,0,67.373569,124.762139,0,0,0,0,0,0,123.640763,62.6,49.161885,35.6,64.231506,0.004547,261.908999,154.024341,28.898482,1.475,80,0.97508,0.073524,32.924167,100.801285,102.016478,67.373569
13800.93342,1.284071,13800.93342,0,0,0,0,0.413794,0,0.107535,0.282586,0,0.480155,0,0,0,0,4447.374865,0,1155.768796,3037.181527,0,5160.608233,79.654931,71,95,0.006505,29.630779,0.24085,44.332735,44.332735,0,0,0,2919.199863,-194.455123,84.802768,0.004819,18.587017,425.669515,16.767611,5.561233,67.373569,123.869466,1820.076138,10.978341,0,0,0,7929.918976,123.640763,62.6,49.161885,35.6,64.231506,0.004547,231.689746,107.50299,24.143704,0.458333,80,0.97508,0.073524,32.924167,100.801285,101.544317,67.373569
13164.30343,1.224837,13164.30343,0,0,0,0,0.332634,0,0.121028,0.269195,0,0.50198,0,0,0,0,3575.082404,0,1300.784695,2893.254994,0,5395.181335,78.501958,71,72,0.006494,30.664305,0,41.601036,41.601036,0,0,0,2575.489351,-120.554576,81.956845,0.004762,20.153972,400.973772,0.920218,0.313001,67.373569,123.92977,1431.056879,0,0,0,0,437.968464,108.193936,62.075,49.042294,36.125,64.231506,0.004604,173.839952,52.018578,16.113413,0,80,0.97508,0.073591,32.697999,100.616377,81.549125,67.373569
10955.45012,1.01932,10955.45012,0,0,0,0,0.003,0,0.153164,0.339351,0,0.523805,0,0,0,0,32.2434,0,1646.180865,3647.271416,0,5629.754436,81.222762,71,72,0.006491,28.031971,0,50.194018,50.194018,0,0,0,814.757638,27.799489,75.883029,0.004777,24.753239,360.598172,0.941215,0.324504,67.373569,124.727717,0,0,0,0,0,449.510616,144.247556,59.705,48.959714,38.495,64.231506,0.005096,53.834648,7.451596,3.830238,0,80,0.97508,0.073869,31.168085,99.374852,10.85653,67.373569
15533.10904,1.445236,15533.10904,0,0,0,0,0.209766,0,0.203177,0.439837,0.025,0.567456,0,0,0,0,2254.522998,0,2183.705281,4727.285121,268.695,6098.900639,79.455539,71,95,0.006521,29.876836,0,113.630976,13.630977,99.999999,0,0,0,1274.903803,67.232774,0.004901,34.073125,292.958828,22.20872,7.092547,67.373569,123.347993,556.670667,30.500918,0,0,0,10406.12211,190.621111,56.39,48.814679,41.81,64.231506,0.00577,0,0,0,0,80,0.97508,0.074264,28.802371,97.472941,0,67.373569
50577.20266,4.705819,50577.20266,0,0,0,0,0.003,3.5,0.240824,0.378626,0.005,0.578368,0,0,0,0,32.2434,37617.3,2588.33197,4069.401101,53.739,6216.18719,78.286829,71,95,0.006615,31.44294,0,53.555894,53.555894,0,0,0,0,1189.031618,60.088524,0.00502,44.729987,206.636381,17.529539,1.255369,67.373569,106.310722,0,0,0,0,0,6412.023599,226.707808,54.725,48.19975,42.32,64.231506,0.005836,0,0,0,0,80,0.97508,0.074496,27.3434,96.310662,0,67.373569
27522.76142,2.560781,27522.76142,0,0,0,0,0.003,1.5,0.232562,0.279589,0,0.545631,0,0,0,0,32.2434,16121.7,2499.52519,3004.965289,0,5864.327538,77.209038,71,95,0.00665,32.755604,0.030654,53.67524,53.67524,0,0,0,0,369.550864,54.774646,0.005092,54.883462,92.657226,5.088304,1.862566,67.373569,126.209434,0,0,0,0,0,2468.54865,216.387873,53.87,47.40266,41.3,64.231506,0.005631,0,0,0,0.058333,80,0.97508,0.074644,26.304262,95.491783,0,67.373569
10110.25901,0.940682,10110.25901,0,0,0,0,0.003,0,0.186324,0.238465,0,0.512893,0,0,0,0,32.2434,0,2002.574877,2562.972851,0,5512.467885,75.658367,71,95,0.006675,34.616027,0.083203,52.295864,52.295864,0,0,0,0,235.618087,50.819048,0.005127,63.845901,122.785047,0,0,67.373569,126.920951,0,0,0,0,0,0,195.781079,53.315,47.097389,41.105,64.231506,0.005606,0,0,0,0.158333,80,0.97508,0.074728,25.56416,94.910644,0,67.373569
