MF PT 1 Elec IAQ Range + EE - Source Energy|Total (*),MF PT 1 Elec IAQ Range + EE - Site Energy|Total (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Total (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Cooling (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Heating Fan/Pump (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Lights (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Lg. Appl. (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Vent Fan (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Misc. (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Total (G),MF PT 1 Elec IAQ Range + EE - Source Energy|Total (G),MF PT 1 Elec IAQ Range + EE - Site Energy|Heating (G),MF PT 1 Elec IAQ Range + EE - Site Energy|Hot Water (G),MF PT 1 Elec IAQ Range + EE - Source Energy|Cooling (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Heating Fan/Pump (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Lights (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Lg. Appl. (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Vent Fan (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Misc. (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Heating (G),MF PT 1 Elec IAQ Range + EE - Source Energy|Hot Water (G),MF PT 1 Elec IAQ Range + EE - Living Space|Indoor Temperature,MF PT 1 Elec IAQ Range + EE - Living Space|Heating Setpoint,MF PT 1 Elec IAQ Range + EE - Living Space|Cooling Setpoint,MF PT 1 Elec IAQ Range + EE - Living Space|Indoor Humidity,MF PT 1 Elec IAQ Range + EE - Living Space|Indoor Relative Humidity,MF PT 1 Elec IAQ Range + EE - Living Space|Wind Speed (at Building),MF PT 1 Elec IAQ Range + EE - Living Space|Infiltration + Mech. Vent.,MF PT 1 Elec IAQ Range + EE - Living Space|Infiltration,MF PT 1 Elec IAQ Range + EE - Living Space|Mech. Vent. (rated),MF PT 1 Elec IAQ Range + EE - Living Space|Natural Ventilation,MF PT 1 Elec IAQ Range + EE - Living Space|System Flow Rate to Zone,MF PT 1 Elec IAQ Range + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 1 Elec IAQ Range + EE - Living Space|Latent Gains/Losses,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 1 Elec IAQ Range + EE - Delivered Energy|Heating Delivered (main),MF PT 1 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 1 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (latent),MF PT 1 Elec IAQ Range + EE - Delivered Energy|DHW Delivered Energy,MF PT 1 Elec IAQ Range + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 1 Elec IAQ Range + EE - HVAC System|Total Supply Air Flow Rate,MF PT 1 Elec IAQ Range + EE - HVAC System|Supply Air Temperature,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Drybulb,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Wetbulb,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Dew Point,MF PT 1 Elec IAQ Range + EE - Weather|Ground Temperature,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Humidity Ratio,MF PT 1 Elec IAQ Range + EE - Weather|Direct Normal Solar,MF PT 1 Elec IAQ Range + EE - Weather|Total Horizontal Solar,MF PT 1 Elec IAQ Range + EE - Weather|Diffuse Horizontal Solar,MF PT 1 Elec IAQ Range + EE - Weather|Wind Speed (at Weather Station),MF PT 1 Elec IAQ Range + EE - Weather|Wind Direction,MF PT 1 Elec IAQ Range + EE - Weather|Atmospheric Pressure,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Air Density,MF PT 1 Elec IAQ Range + EE - Weather|Sky Temperature,MF PT 1 Elec IAQ Range + EE - Weather|Sky Radiation Losses,MF PT 1 Elec IAQ Range + EE - Weather|Total Vertical Solar,MF PT 1 Elec IAQ Range + EE - Weather|Mains Water Temperature
3545.493185,0.329881,3545.493185,0,0,0.063955,0.106134,0.0025,0.157292,0,0,0,0,0,0,687.372066,1140.704684,26.8695,1690.546935,0,0,81.441289,71,95,0.011339,48.298444,0.210196,21.55404,21.55404,0,0,0,812.922813,315.782605,0,0,78.675489,124.449391,0,0,0,0,216.960274,0,71.032811,68,62.210824,59,70.116003,0.010926,152.91893,77.046477,29.479621,0.4,330,0.976067,0.072111,43.789864,109.993855,82.650833,78.699074
6053.041755,0.336285,3614.329227,0,0,0.063051,0.112197,0,0.161037,2237.350943,2438.712528,0,2237.350943,0,0,677.663086,1205.868089,0,1730.798053,0,2438.712528,82.938041,71,95,0.011377,46.169041,0.57804,24.056195,24.056195,0,0,0,807.410653,189.28794,1.894304,0.888691,78.6864,124.58661,0,0,0,725.760194,208.439175,0,71.032811,68.315,62.365277,59,70.116003,0.010957,206.040362,143.587525,39.940132,1.1,330,0.976067,0.072064,44.001224,110.178763,102.853323,78.699074
4911.586505,0.335581,3606.755919,0,0,0.060035,0.114508,0,0.161037,1197.092281,1304.830586,0,1197.092281,0,0,645.245175,1230.712691,0,1730.798053,0,1304.830586,84.677865,71,95,0.011399,43.739311,1.055361,28.142751,28.142751,0,0,0,655.315937,107.828066,1.385239,0.642808,78.6989,124.707076,0,0,0,528.88218,182.930503,0,71.032811,69.8,62.787728,58.79,70.116003,0.010901,240.538915,207.506675,45.091141,2.008333,330,0.976067,0.071868,45.410881,111.420288,103.793168,78.699074
3496.331841,0.325307,3496.331841,0,0,0.058136,0.106134,0,0.161037,0,0,0,0,0,0,624.829105,1140.704684,0,1730.798053,0,0,86.457724,71,95,0.01141,41.355966,1.453858,33.292627,33.292627,0,0,0,550.948588,-3.199945,0.111005,0.051944,78.699069,124.670997,0,0,0,42.494283,165.915617,0,71.032811,72.485,63.067357,57.8,70.116003,0.010475,262.992031,260.608349,46.385497,2.766667,254.166667,0.976067,0.071554,47.758345,113.507107,91.196177,78.699074
3607.675454,0.335666,3607.675454,0,0,0.055504,0.11538,0,0.164782,0,0,0,0,0,0,596.543192,1240.083091,0,1771.04917,0,0,87.707782,71,95,0.011404,39.724818,1.629022,35.333981,35.333981,0,0,0,565.205925,-51.602783,0,0,78.699069,124.826202,0,0,0,0,131.885846,0,71.032811,75.335,63.577103,57.2,70.116003,0.01017,276.939379,298.218214,45.910019,3.1,200,0.976067,0.071207,50.220408,115.726003,81.320437,78.699074
4944.406113,0.348482,3745.41501,0,0,0.053604,0.12635,0,0.168528,1099.991838,1198.991103,0,1099.991838,0,0,576.127122,1357.9876,0,1811.300288,0,1198.991103,88.701856,71,95,0.011397,38.471722,1.629022,34.12829,34.12829,0,0,0,688.206413,-38.312613,0,0,78.699069,124.826202,0,0,0,0,114.870961,0,71.032811,78.245,64.500407,57.095,70.116003,0.010144,283.094174,316.638483,45.434541,3.1,223.333333,0.976067,0.070825,53.045765,118.314716,74.879016,78.699074
3602.761971,0.335209,3602.761971,0,0,0.053045,0.113636,0,0.168528,0,0,0,0,0,0,570.119393,1221.34229,0,1811.300288,0,0,89.489459,71,95,0.011391,37.509857,1.629022,33.058052,33.058052,0,0,0,852.925242,-26.999259,0.904356,0.42501,78.69907,124.778224,0,0,0,346.67719,102.089313,0,71.032811,80.78,65.327107,57.125,70.116003,0.010147,282.248881,314.463197,45.725111,3.1,240,0.976067,0.070492,55.521496,120.612858,72.537672,78.699074
4976.870631,0.344153,3698.892619,0,0,0.053021,0.12635,0,0.164782,1172.456892,1277.978013,0,1172.456892,0,0,569.855848,1357.9876,0,1771.04917,0,1277.978013,90.163614,71,95,0.011389,36.718346,1.720983,34.649064,34.649064,0,0,0,968.720626,-14.763187,1.266277,0.617579,78.699074,125.294409,0,0,0,491.279245,102.089313,0,71.032811,82.1,65.761376,57.2,70.116003,0.010155,274.509159,291.653893,46.279835,3.275,240,0.976067,0.07032,56.760801,121.775137,92.03411,78.699074
18617.21236,1.618276,17392.90993,1.282867,0,0.053251,0.109885,0,0.172273,1123.213242,1224.302433,0,1123.213242,13788.00158,0,572.333455,1181.023487,0,1851.551406,0,1224.302433,72.687826,71,72,0.010377,59.284582,2.123859,44.512624,44.512624,0,0,0,970.941604,135.88428,0.533218,0.247521,78.699074,124.131596,0,4966.377455,3491.617246,203.603999,89.334977,0,71.032811,82.19,65.888691,57.2,70.116003,0.010226,258.844809,250.077151,46.306251,4.041667,228.333333,0.976067,0.0703,56.845038,121.854383,106.161447,78.699074
16355.86401,1.400747,15054.94961,0.997058,0,0.054244,0.169683,0,0.179763,1193.499457,1300.914408,0,1193.499457,10716.17831,0,583.001115,1823.716536,0,1932.053641,0,1300.914408,71.919482,71,72,0.008931,52.366368,2.272748,48.099745,48.099745,0,0,0,821.12978,525.054367,1.288669,0.612767,78.699074,124.190204,0,4020.824396,2351.056016,495.8638,119.104199,0,71.032811,80.99,65.468139,57.2,70.116003,0.010199,234.040719,193.912279,44.193016,4.325,214.166667,0.976067,0.070459,55.719745,120.797766,107.724475,78.699074
26272.69807,0.519882,5587.586735,0,0,0.057661,0.242478,0.025,0.194743,18977.16637,20685.11134,0,18977.16637,0,0,619.726828,2606.106796,268.695,2093.058111,0,20685.11134,86.12258,71,95,0.008832,32.735897,2.237715,110.408729,10.40873,99.999999,0,0,574.528415,3969.682186,38.361852,16.60314,78.699074,124.404021,0,0,0,14333.98384,157.394519,0,71.032811,78.875,64.962347,57.515,70.116003,0.010324,195.870421,128.4365,37.932559,4.258333,221.666667,0.976067,0.070722,53.820541,119.027932,95.072315,78.699074
5128.91329,0.477206,5128.91329,0,0,0.066502,0.207216,0.005,0.198488,0,0,0,0,0,0,714.745795,2227.119266,53.739,2133.309228,0,0,88.716635,71,95,0.009069,30.715549,2.014382,43.683951,43.683951,0,0,0,291.601702,660.409016,0,0,78.699074,124.66201,0,0,0,0,187.191052,0,71.032811,75.8,63.585173,56.9,70.116003,0.010071,138.17912,63.170822,26.177692,3.833333,224.166667,0.976067,0.071157,50.737184,116.201481,65.786485,78.699074
5633.203867,0.409054,4396.4331,0,0,0.083345,0.138456,0,0.187253,1134.65208,1236.770767,0,1134.65208,0,0,895.777515,1488.09971,0,2012.555876,0,1236.770767,89.192655,71,95,0.00917,30.587101,1.777911,40.785636,40.785636,0,0,0,77.855541,677.035625,0.529001,0.242361,78.699074,124.255884,0,0,0,201.158835,178.669954,0,71.032811,73.04,63.503298,58.19,70.116003,0.010646,59.091319,14.278757,9.324647,3.383333,220,0.976067,0.07146,48.321341,114.009,26.630456,78.699074
4192.694299,0.390098,4192.694299,0,0,0.105959,0.108121,0,0.176018,0,0,0,0,0,0,1138.823792,1162.067985,0,1891.802523,0,0,89.056527,71,95,0.00928,31.080873,1.642159,39.342933,39.342933,0,0,0,0,682.528779,0,0,78.699074,124.133211,0,0,0,0,161.655068,0,71.032811,71.195,63.472395,59.225,70.116003,0.011048,0,0,0,3.125,220,0.976067,0.071663,46.694322,112.556152,0,78.699074
5546.346885,0.388437,4174.844979,0,0,0.124786,0.095124,0,0.168528,1258.258629,1371.501906,0,1258.258629,0,0,1341.173917,1022.370774,0,1811.300288,0,1371.501906,87.654155,71,95,0.009384,32.852312,1.484512,36.695313,36.695313,0,0,0,0,683.604945,2.227799,1.060452,78.699074,124.463819,0,0,0,857.522844,131.885846,0,71.032811,69.995,62.887854,59,70.116003,0.010924,0,0,0,2.825,220,0.976067,0.071839,45.533571,111.52595,0,78.699074
4680.59419,0.323887,3481.069019,0,0,0.092242,0.081842,0,0.149802,1100.481808,1199.525171,0,1100.481808,0,0,991.402656,879.621663,0,1610.0447,0,1199.525171,86.398502,71,95,0.009486,34.551981,1.326865,33.923438,33.923438,0,0,0,0,617.980741,1.059593,0.52533,78.699074,125.258931,0,0,0,413.322437,114.870961,0,71.032811,69.2,62.646884,59,70.116003,0.010943,0,0,0,2.525,220,0.976067,0.071945,44.814072,110.89198,0,78.699074
3972.399419,0.247855,2663.899148,0,0,0.04129,0.071744,0,0.134822,1200.458964,1308.500271,0,1200.458964,0,0,443.771363,771.087555,0,1449.04023,0,1308.500271,84.877734,71,95,0.009581,36.632182,1.169217,31.260443,31.260443,0,0,0,0,591.027138,1.426114,0.694539,78.699074,125.321013,0,0,0,553.032126,63.798993,0,71.032811,68.48,62.458021,59,70.116003,0.010982,0,0,0,2.225,220,0.976067,0.072039,45.561527,111.552365,0,78.699074
2335.064684,0.21726,2335.064684,0,0,0.020502,0.065681,0,0.131077,0,0,0,0,0,0,220.351421,705.92415,0,1408.789113,0,0,83.774028,71,95,0.009668,38.288377,1.042224,29.380955,29.380955,0,0,0,0,534.547062,0,0,78.699074,125.090485,0,0,0,0,17.014886,0,71.032811,67.655,62.157844,59,70.116003,0.01097,0,0,0,1.983333,220,0.976067,0.072153,45.682616,111.658027,0,78.699074
3351.249478,0.200129,2150.947679,0,0,0.012301,0.064241,0,0.123587,1101.19431,1200.301798,0,1101.19431,0,0,132.210853,690.449949,0,1328.286878,0,1200.301798,82.678059,71,95,0.009749,39.971349,0.906472,27.807128,27.807128,0,0,0,0,513.42157,0,0,78.699074,125.090485,0,0,0,0,8.521098,0,71.032811,66.86,61.868891,59,70.116003,0.010967,0,0,0,1.725,220,0.975491,0.072219,44.814072,110.89198,0,78.720479
2013.885174,0.187377,2013.885174,0,0,0.008201,0.059334,0,0.119842,0,0,0,0,0,0,88.140568,637.708845,0,1288.03576,0,0,82.050714,71,95,0.009827,41.092837,0.748825,26.505585,26.505585,0,0,0,0,494.394033,0,0,78.699074,125.090485,0,0,0,0,2.130275,0,71.032811,66.14,61.635337,59,70.116003,0.010983,0,0,0,1.425,220,0.97508,0.072286,44.302842,110.442917,0,78.720479
3158.956776,0.182192,1958.159855,0,0,0.008201,0.057894,0,0.116097,1101.648551,1200.796921,0,1101.648551,0,0,88.140568,622.234644,0,1247.784643,0,1200.796921,81.207401,71,95,0.009902,42.552986,0.591177,25.631342,25.631342,0,0,0,0,475.833181,0,0,78.699074,125.090485,0,0,0,0,2.130275,0,71.032811,65.315,61.290227,59,70.116003,0.010945,0,0,0,1.125,202.5,0.97508,0.072404,44.573553,110.680656,0,78.720479
2022.531557,0.188181,2022.531557,0,0,0.008417,0.059922,0,0.119842,0,0,0,0,0,0,90.46845,644.027346,0,1288.03576,0,0,80.752307,71,95,0.009974,43.497798,0.464184,25.340924,25.340924,0,0,0,0,465.495978,0,0,78.699074,125.090485,0,0,0,0,8.521098,0,71.032811,64.52,60.959126,59,70.116003,0.010911,0,0,0,0.883333,190,0.97508,0.072518,44.453165,110.574994,0,78.720479
3478.378878,0.209658,2253.365169,0,0,0.021526,0.064545,0,0.123587,1123.865788,1225.013709,0,1123.865788,0,0,231.361742,693.71655,0,1328.286878,0,1225.013709,80.265624,71,95,0.010048,44.514643,0.328432,25.38541,25.38541,0,0,0,6.217225,478.984414,0.80635,0.371793,78.713523,124.303199,0,0,0,307.030526,59.565755,0,71.032811,63.695,60.703122,59,70.116003,0.010933,5.969887,0.833998,0.950956,0.625,190,0.97508,0.072629,43.729018,109.941024,0.524841,78.720479
3065.389516,0.285211,3065.389516,0,0,0.050538,0.083606,0.0125,0.138567,0,0,0,0,0,0,543.173503,898.577165,134.3475,1489.291348,0,0,79.547906,71,95,0.01013,45.938291,0.170785,56.018567,6.018567,50,0,0,531.462718,590.253078,0,0,78.717682,124.076579,0,0,0,0,204.205938,0,71.032811,62.9,60.424955,59,70.116003,0.010936,78.717984,22.560211,13.419039,0.325,190,0.97508,0.07274,43.001731,109.307054,45.325842,78.720479
4746.385091,0.329881,3545.493185,0,0,0.063955,0.106134,0.0025,0.157292,1101.735694,1200.891906,0,1101.735694,0,0,687.372066,1140.704684,26.8695,1690.546935,0,1200.891906,80.585144,71,95,0.01021,44.753828,0.043791,25.36819,25.36819,0,0,0,822.406489,448.973938,0.092975,0.041837,78.71822,124.073945,0,0,0,35.132709,216.960274,0,71.032811,63.44,60.642966,59,70.116003,0.010953,158.941649,77.805627,28.000357,0.083333,190,0.97508,0.072663,43.334982,109.597623,84.086957,78.720479
3614.329227,0.336285,3614.329227,0,0,0.063051,0.112197,0,0.161037,0,0,0,0,0,0,677.663086,1205.868089,0,1730.798053,0,0,82.166179,71,95,0.010266,42.771428,0,23.060539,23.060539,0,0,0,823.21318,278.099784,0.074222,0.033626,78.718352,124.122559,0,0,0,28.10576,208.439175,0,71.032811,67.19,61.939904,59,70.116003,0.010938,242.335164,153.03714,30.958885,0,190,0.975656,0.07219,44.422582,110.548579,109.053947,78.720479
4871.068155,0.335581,3606.755919,0,0,0.060035,0.114508,0,0.161037,1159.919483,1264.312236,0,1159.919483,0,0,645.245175,1230.712691,0,1730.798053,0,1264.312236,84.495306,71,95,0.010305,39.844748,0,20.18406,20.18406,0,0,0,634.428566,229.823086,1.071291,0.503079,78.719379,124.520799,0,0,0,410.289708,182.930503,0,71.032811,72.065,63.620932,59,70.116003,0.010951,282.645112,222.786145,32.094749,0,190,0.976067,0.071557,47.570211,113.348615,108.106215,78.720479
4710.213655,0.325307,3496.331841,0,0,0.058136,0.106134,0,0.161037,1113.65304,1213.881814,0,1113.65304,0,0,624.829105,1140.704684,0,1730.798053,0,1213.881814,87.028664,71,95,0.01034,36.869895,0.153268,19.237521,19.237521,0,0,0,531.565228,211.56503,1.049242,0.48762,78.720425,124.80905,0,0,0,400.514721,165.915617,0,71.032811,75.515,64.689166,59,70.116003,0.010902,292.207498,273.651909,35.766494,0.291667,190,0.976067,0.071101,50.917345,116.359974,92.462675,78.720479
3607.675454,0.335666,3607.675454,0,0,0.055504,0.11538,0,0.164782,0,0,0,0,0,0,596.543192,1240.083091,0,1771.04917,0,0,88.98529,71,95,0.010371,34.75754,0.845165,21.47283,21.47283,0,0,0,556.468746,199.825952,0.054088,0.025627,78.720471,124.847739,0,0,0,20.774266,131.885846,0,71.032811,79.475,65.87778,58.79,70.116003,0.010841,298.388709,308.978289,37.140096,1.608333,190,0.976067,0.070586,54.520345,119.688318,82.619983,78.720479
3745.41501,0.348482,3745.41501,0,0,0.053604,0.12635,0,0.168528,0,0,0,0,0,0,576.127122,1357.9876,0,1811.300288,0,0,90.436571,71,95,0.010402,33.30272,1.414446,27.509839,27.509839,0,0,0,687.7256,176.130631,0,0,78.720472,124.87604,0,0,0,0,114.870961,0,71.032811,83.6,66.749179,57.8,70.116003,0.010528,310.592638,331.435816,33.864583,2.691667,195.833333,0.976067,0.070084,58.314537,123.254401,76.394369,78.720479
4833.227066,0.335209,3602.761971,0,0,0.053045,0.113636,0,0.168528,1128.86706,1230.465095,0,1128.86706,0,0,570.119393,1221.34229,0,1811.300288,0,1230.465095,91.483556,71,95,0.010427,32.30763,1.431963,26.53285,26.53285,0,0,0,862.685408,165.142652,0.529448,0.261843,78.720475,125.462922,0,0,0,206.214837,102.089313,0,71.032811,86.675,67.653923,57.725,70.116003,0.010495,323.906015,336.598021,28.185265,2.725,176.666667,0.976067,0.069693,61.234692,126.054437,74.09178,78.720479
3698.892619,0.344153,3698.892619,0,0,0.053021,0.12635,0,0.164782,0,0,0,0,0,0,569.855848,1357.9876,0,1771.04917,0,0,92.212888,71,95,0.010459,31.677185,1.856735,36.09742,36.09742,0,0,0,978.740815,268.18993,0,0,78.720477,125.851961,0,0,0,0,102.089313,0,71.032811,87.59,68.700521,59.465,70.116003,0.011077,302.562347,305.266523,34.736292,3.533333,183.333333,0.976067,0.069513,62.517346,127.295962,93.93254,78.720479
21054.76523,1.847056,19851.7842,1.511647,0,0.053251,0.109885,0,0.172273,1103.652322,1202.981031,0,1103.652322,16246.87585,0,572.333455,1181.023487,0,1851.551406,0,1202.981031,72.911623,71,72,0.009472,53.830194,2.329676,50.835567,50.835567,0,0,0,970.041719,526.956661,0,0,78.720477,125.851961,0,5501.283408,3458.691263,0,89.334977,0,71.032811,86.6,68.409529,59.39,70.116003,0.011082,277.599765,258.003063,39.438239,4.433333,205.833333,0.976067,0.069638,61.509502,126.318591,107.345891,78.720479
16888.80545,1.571373,16888.80545,1.167684,0,0.054244,0.169683,0,0.179763,0,0,0,0,12550.03416,0,583.001115,1823.716536,0,1932.053641,0,0,71.921865,71,72,0.008063,47.336207,2.509219,56.092599,56.092599,0,0,0,825.229587,887.625952,0.109903,0.055386,78.720477,125.760422,0,4485.491962,2322.172687,43.075332,119.104199,0,71.032811,85.79,67.569845,58.115,70.116003,0.010634,250.127717,199.269813,39.226915,4.775,210,0.976067,0.069791,60.308856,125.156312,109.902004,78.720479
6787.413532,0.519882,5587.586735,0,0,0.057661,0.242478,0.025,0.194743,1100.75853,1199.826797,0,1100.75853,0,0,619.726828,2606.106796,268.695,2093.058111,0,1199.826797,84.161528,71,95,0.007787,30.658076,2.728174,115.910472,15.910472,99.999999,0,0,573.884402,1976.02023,0.219611,0.110971,78.720478,125.682497,0,0,0,86.151682,157.394519,0,71.032811,84.275,67.285748,58.475,70.116003,0.01077,206.832825,131.176175,35.608001,5.191667,204.166667,0.976067,0.06997,59.068159,123.967618,97.102466,78.720479
5128.91329,0.477206,5128.91329,0,0,0.066502,0.207216,0.005,0.198488,0,0,0,0,0,0,714.745795,2227.119266,53.739,2133.309228,0,0,88.940594,71,95,0.007924,26.701445,2.561768,54.927764,54.927764,0,0,0,295.713163,1148.863221,0,0,78.720478,125.928819,0,0,0,0,187.191052,0,71.032811,81.2,66.151264,58.265,70.116003,0.010644,148.243399,64.602647,24.988998,4.875,200,0.976067,0.070382,56.21849,121.273244,68.608809,78.720479
4396.4331,0.409054,4396.4331,0,0,0.083345,0.138456,0,0.187253,0,0,0,0,0,0,895.777515,1488.09971,0,2012.555876,0,0,90.108875,71,95,0.008076,26.219271,2.272748,49.255011,49.255011,0,0,0,78.153294,1107.128178,0,0,78.720478,125.928819,0,0,0,0,178.669954,0,71.032811,78.44,66.091027,59.63,70.116003,0.011232,66.276316,14.528208,9.007662,4.325,200,0.976067,0.070677,53.879168,119.080763,28.352551,78.720479
5416.024628,0.390098,4192.694299,0,0,0.105959,0.108121,0,0.176018,1122.321402,1223.330328,0,1122.321402,0,0,1138.823792,1162.067985,0,1891.802523,0,1223.330328,90.192989,71,95,0.008253,26.713823,2.084447,45.789645,45.789645,0,0,0,0,1087.365349,0.346798,0.177211,78.720479,125.985838,0,0,0,136.559527,161.655068,0,71.032811,76.595,66.086372,60.665,70.116003,0.011652,0,0,0,3.966667,200,0.976067,0.070874,52.304762,117.627914,0,78.720479
11191.21789,0.388437,4174.844979,0,0,0.124786,0.095124,0,0.168528,6437.039367,7016.37291,0,6437.039367,0,0,1341.173917,1022.370774,0,1811.300288,0,7016.37291,90.714647,71,95,0.008455,26.937107,1.904905,42.752407,42.752407,0,0,0,0,1955.682993,12.904626,6.197599,78.720479,125.376145,0,0,0,4978.14574,131.885846,0,71.032811,75.5,65.536827,60.44,70.116003,0.011507,0,0,0,3.625,200,0.976067,0.071035,51.181842,116.597713,0,78.720479
4754.937448,0.323887,3481.069019,0,0,0.092242,0.081842,0,0.149802,1168.686632,1273.868429,0,1168.686632,0,0,991.402656,879.621663,0,1610.0447,0,1273.868429,88.555317,71,95,0.008601,29.30424,1.716604,38.330353,38.330353,0,0,0,0,901.602913,1.008112,0.491233,78.720479,125.117314,0,0,0,390.737698,114.870961,0,71.032811,74.675,65.249568,60.44,70.116003,0.011491,0,0,0,3.266667,200,0.976067,0.071146,51.700828,117.07319,0,78.720479
2663.899148,0.247855,2663.899148,0,0,0.04129,0.071744,0,0.134822,0,0,0,0,0,0,443.771363,771.087555,0,1449.04023,0,0,86.889054,71,95,0.008737,31.370614,1.537061,34.358186,34.358186,0,0,0,0,814.273848,0.135741,0.065893,78.720479,125.2624,0,0,0,52.546792,63.798993,0,71.032811,73.88,65.084298,60.44,70.116003,0.011556,0,0,0,2.925,200,0.976067,0.071245,51.874841,117.231683,0,78.720479
3534.718315,0.21726,2335.064684,0,0,0.020502,0.065681,0,0.131077,1100.599661,1199.653631,0,1100.599661,0,0,220.351421,705.92415,0,1408.789113,0,1199.653631,85.843783,71,95,0.008859,32.873277,1.34876,30.873943,30.873943,0,0,0,0,749.744133,0,0,78.720479,125.048869,0,0,0,0,17.014886,0,71.032811,73.055,64.873862,60.545,70.116003,0.011597,0,0,0,2.566667,200,0.976067,0.071351,51.181842,116.597713,0,78.720479
2150.947679,0.200129,2150.947679,0,0,0.012301,0.064241,0,0.123587,0,0,0,0,0,0,132.210853,690.449949,0,1328.286878,0,0,84.898266,71,95,0.008971,34.305746,1.138564,27.645158,27.645158,0,0,0,0,698.828014,0,0,78.720479,125.048869,0,0,0,0,8.521098,0,71.032811,72.26,64.672255,60.62,70.116003,0.011637,0,0,0,2.166667,200,0.976067,0.071453,51.499387,116.888282,0,78.739699
2013.885174,0.187377,2013.885174,0,0,0.008201,0.059334,0,0.119842,0,0,0,0,0,0,88.140568,637.708845,0,1288.03576,0,0,84.256098,71,95,0.009075,35.420244,0.959021,25.419254,25.419254,0,0,0,0,650.276238,0,0,78.720479,125.048869,0,0,0,0,2.130275,0,71.032811,71.54,64.378143,60.62,70.116003,0.011596,0,0,0,1.825,200,0.976067,0.071554,51.528694,116.914698,0,78.739699
3158.279121,0.182192,1958.159855,0,0,0.008201,0.057894,0,0.116097,1101.02685,1200.119266,0,1101.02685,0,0,88.140568,622.234644,0,1247.784643,0,1200.119266,83.547446,71,95,0.009173,36.621633,0.77072,23.764484,23.764484,0,0,0,0,612.990905,0,0,78.720479,125.048869,0,0,0,0,2.130275,0,71.032811,70.715,64.018243,60.62,70.116003,0.011535,0,0,0,1.466667,200,0.976067,0.071673,50.834282,116.280727,0,78.739699
2022.531557,0.188181,2022.531557,0,0,0.008417,0.059922,0,0.119842,0,0,0,0,0,0,90.46845,644.027346,0,1288.03576,0,0,83.096848,71,95,0.009267,37.531536,0.591177,22.80583,22.80583,0,0,0,0,607.714937,0,0,78.720479,125.048869,0,0,0,0,8.521098,0,71.032811,69.92,63.908712,60.725,70.116003,0.011642,0,0,0,1.125,200,0.976067,0.071768,50.74754,116.201481,0,78.739699
3453.848863,0.209658,2253.365169,0,0,0.021526,0.064545,0,0.123587,1101.361187,1200.483694,0,1101.361187,0,0,231.361742,693.71655,0,1328.286878,0,1200.483694,82.608326,71,95,0.009361,38.51009,0.402876,22.414616,22.414616,0,0,0,0,604.388898,0,0,78.720479,125.048869,0,0,0,0,59.565755,0,71.032811,69.095,63.711705,60.8,70.116003,0.011695,0,0,0,0.766667,200,0.976067,0.071874,50.486011,115.963742,0,78.739699
3065.389516,0.285211,3065.389516,0,0,0.050538,0.083606,0.0125,0.138567,0,0,0,0,0,0,543.173503,898.577165,134.3475,1489.291348,0,0,82.058173,71,95,0.00948,39.695674,0.223334,54.740119,4.740119,50,0,0,510.507993,944.002491,0,0,78.720479,125.048869,0,0,0,0,204.205938,0,71.032811,68.3,63.428816,60.8,70.116003,0.011683,73.24999,21.957392,13.656778,0.425,200,0.976067,0.071984,49.787321,115.329772,43.50755,78.739699
3545.493185,0.329881,3545.493185,0,0,0.063955,0.106134,0.0025,0.157292,0,0,0,0,0,0,687.372066,1140.704684,26.8695,1690.546935,0,0,83.026526,71,95,0.009598,38.943089,0.188301,22.930303,22.930303,0,0,0,737.454255,581.69331,0.195678,0.092702,78.722403,124.935205,0,0,0,75.107243,216.960274,0,71.032811,68.315,63.367989,60.8,70.116003,0.011638,123.360063,71.462185,33.230612,0.358333,200,0.976067,0.071987,50.310561,115.80525,74.042638,78.739699
