MF PT 3 Elec IAQ Range + EE - Source Energy|Total (*),MF PT 3 Elec IAQ Range + EE - Site Energy|Total (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Total (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Cooling (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Heating Fan/Pump (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Lights (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Lg. Appl. (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Vent Fan (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Misc. (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Total (G),MF PT 3 Elec IAQ Range + EE - Source Energy|Total (G),MF PT 3 Elec IAQ Range + EE - Site Energy|Heating (G),MF PT 3 Elec IAQ Range + EE - Site Energy|Hot Water (G),MF PT 3 Elec IAQ Range + EE - Source Energy|Cooling (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Heating Fan/Pump (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Lights (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Lg. Appl. (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Vent Fan (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Misc. (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Heating (G),MF PT 3 Elec IAQ Range + EE - Source Energy|Hot Water (G),MF PT 3 Elec IAQ Range + EE - Living Space|Indoor Temperature,MF PT 3 Elec IAQ Range + EE - Living Space|Heating Setpoint,MF PT 3 Elec IAQ Range + EE - Living Space|Cooling Setpoint,MF PT 3 Elec IAQ Range + EE - Living Space|Indoor Humidity,MF PT 3 Elec IAQ Range + EE - Living Space|Indoor Relative Humidity,MF PT 3 Elec IAQ Range + EE - Living Space|Wind Speed (at Building),MF PT 3 Elec IAQ Range + EE - Living Space|Infiltration + Mech. Vent.,MF PT 3 Elec IAQ Range + EE - Living Space|Infiltration,MF PT 3 Elec IAQ Range + EE - Living Space|Mech. Vent. (rated),MF PT 3 Elec IAQ Range + EE - Living Space|Natural Ventilation,MF PT 3 Elec IAQ Range + EE - Living Space|System Flow Rate to Zone,MF PT 3 Elec IAQ Range + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 3 Elec IAQ Range + EE - Living Space|Latent Gains/Losses,MF PT 3 Elec IAQ Range + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 3 Elec IAQ Range + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 3 Elec IAQ Range + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 3 Elec IAQ Range + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 3 Elec IAQ Range + EE - Delivered Energy|Heating Delivered (main),MF PT 3 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 3 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (latent),MF PT 3 Elec IAQ Range + EE - Delivered Energy|DHW Delivered Energy,MF PT 3 Elec IAQ Range + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 3 Elec IAQ Range + EE - HVAC System|Total Supply Air Flow Rate,MF PT 3 Elec IAQ Range + EE - HVAC System|Supply Air Temperature,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Drybulb,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Wetbulb,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Dew Point,MF PT 3 Elec IAQ Range + EE - Weather|Ground Temperature,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Humidity Ratio,MF PT 3 Elec IAQ Range + EE - Weather|Direct Normal Solar,MF PT 3 Elec IAQ Range + EE - Weather|Total Horizontal Solar,MF PT 3 Elec IAQ Range + EE - Weather|Diffuse Horizontal Solar,MF PT 3 Elec IAQ Range + EE - Weather|Wind Speed (at Weather Station),MF PT 3 Elec IAQ Range + EE - Weather|Wind Direction,MF PT 3 Elec IAQ Range + EE - Weather|Atmospheric Pressure,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Air Density,MF PT 3 Elec IAQ Range + EE - Weather|Sky Temperature,MF PT 3 Elec IAQ Range + EE - Weather|Sky Radiation Losses,MF PT 3 Elec IAQ Range + EE - Weather|Total Vertical Solar,MF PT 3 Elec IAQ Range + EE - Weather|Mains Water Temperature
4433.673107,0.412519,4433.673107,0.033936,0,0.054287,0.113636,0,0.210659,0,0,0,0,364.73951,0,583.465948,1221.34229,0,2264.12536,0,0,94.987803,64,95,0.007522,21.005681,1.769153,36.166774,36.166774,0,0,0,1992.016954,610.639592,0,0,78.661114,125.066235,0,153.382135,50.333392,0,102.089313,0,66.292058,86.21,67.892558,58.79,72.056977,0.01078,303.037825,315.373089,36.611787,3.366667,189.166667,0.976067,0.069721,60.884298,125.711036,80.671204,78.504659
4856.316194,0.451843,4856.316194,0.065249,0,0.054266,0.12635,0,0.205978,0,0,0,0,701.282038,0,583.235093,1357.9876,0,2213.811463,0,0,94.993742,64,95,0.007582,21.168804,2.036277,42.304907,42.304907,0,0,0,2181.786202,670.654798,0,0,78.661114,125.066235,0,296.433521,98.236092,0,102.089313,0,66.292058,86.045,67.611937,58.325,72.056977,0.010607,294.241486,289.8942,37.483497,3.875,210,0.976067,0.069761,60.637784,125.473297,98.967469,78.504659
23053.4945,2.033437,21854.97325,1.653669,0,0.054542,0.109885,0,0.215341,1099.560789,1198.52126,0,1099.560789,17773.30436,0,586.206141,1181.023487,0,2314.439257,0,1198.52126,73.770669,64,72,0.006999,38.844036,2.193925,46.904117,46.904117,0,0,0,2124.820232,821.071477,0,0,78.661114,125.066235,0,6504.766569,2691.543452,0,89.334977,0,66.292058,85.19,67.168434,57.89,72.056977,0.010473,276.490317,244.520363,38.170298,4.175,204.166667,0.976067,0.069886,59.786389,124.654419,112.092929,78.504659
19555.96132,1.819532,19555.96132,1.369348,0,0.055798,0.169683,0,0.224703,0,0,0,0,14717.47577,0,599.701961,1823.716536,0,2415.067051,0,0,71.934183,64,72,0.005953,35.049634,2.382225,52.232951,52.232951,0,0,0,1799.963448,1199.709088,0,0,78.661114,125.066235,0,5430.231556,1897.37053,0,119.104199,0,66.292058,84.215,66.774705,57.635,72.056977,0.010406,247.697497,183.877967,36.928773,4.533333,200,0.976067,0.070018,58.792833,123.703464,112.791228,78.504659
7338.949567,0.571116,6138.240242,0,0,0.060209,0.242478,0.025,0.243429,1101.568188,1200.709324,0,1101.568188,0,0,647.115808,2606.106796,268.695,2616.322638,0,1200.709324,85.620291,64,95,0.005829,21.974113,2.531115,113.349069,13.34907,99.999999,0,0,1232.913963,2851.849687,0,0,78.661114,125.066235,0,0,0,0,157.394519,0,66.292058,82.79,67.003927,58.715,72.056977,0.010902,201.127092,113.777913,31.27587,4.816667,194.166667,0.976067,0.070147,57.597998,122.5676,96.431159,78.504659
5716.075499,0.531837,5716.075499,0,0,0.071511,0.207216,0.005,0.24811,0,0,0,0,0,0,768.580698,2227.119266,53.739,2666.636535,0,0,90.623547,64,95,0.006045,19.376404,2.605559,57.145981,57.145981,0,0,0,585.162273,1798.354509,0,0,78.661114,125.066235,0,0,0,0,187.191052,0,66.292058,79.73,67.855677,61.85,72.056977,0.012241,132.103571,47.594554,19.917235,4.958333,190,0.976067,0.070396,55.462811,120.560027,62.909738,78.504659
4993.338454,0.464592,4993.338454,0,0,0.092069,0.138456,0,0.234066,0,0,0,0,0,0,989.5439,1488.09971,0,2515.694844,0,0,90.953043,64,95,0.006325,20.058219,2.566147,57.707248,57.707248,0,0,0,92.399835,2014.275965,0,0,78.661114,125.066235,0,0,0,0,178.669954,0,66.292058,76.82,68.652309,64.97,72.056977,0.01352,40.12504,5.648985,3.803822,4.883333,190,0.976067,0.070636,53.336431,118.57887,16.440248,78.504659
5982.794889,0.445155,4784.440728,0,0,0.117012,0.108121,0,0.220022,1099.407487,1198.354161,0,1099.407487,0,0,1257.61959,1162.067985,0,2364.753154,0,1198.354161,90.101923,64,95,0.006634,21.592906,2.461049,55.493786,55.493786,0,0,0,0,1864.700838,0,0,78.661114,125.066235,0,0,0,0,161.655068,0,66.292058,74.975,68.239886,65.18,72.056977,0.013631,0,0,0,4.683333,190,0.976067,0.070867,51.613503,116.993944,0,78.504659
4717.700655,0.438946,4717.700655,0,0,0.133163,0.095124,0,0.210659,0,0,0,0,0,0,1431.204521,1022.370774,0,2264.12536,0,0,88.212492,64,95,0.006903,23.83922,2.355951,52.651462,52.651462,0,0,0,0,1593.593015,0,0,78.661114,125.066235,0,0,0,0,131.885846,0,66.292058,73.88,67.346554,64.16,72.056977,0.013208,0,0,0,4.483333,190,0.976067,0.07106,50.486011,115.963742,0,78.504659
3899.648584,0.362832,3899.648584,0,0,0.093737,0.081842,0,0.187253,0,0,0,0,0,0,1007.471046,879.621663,0,2012.555876,0,0,87.115382,64,95,0.007131,25.483733,2.220199,49.19162,49.19162,0,0,0,0,1345.00738,0,0,78.661114,125.066235,0,0,0,0,114.870961,0,66.292058,73.055,66.59348,63.44,72.056977,0.012839,0,0,0,4.225,190,0.976067,0.071211,49.582555,115.144864,0,78.504659
4225.581436,0.281561,3026.159206,0,0,0.04129,0.071744,0,0.168528,1100.387367,1199.42223,0,1100.387367,0,0,443.771363,771.087555,0,1811.300288,0,1199.42223,85.558502,64,95,0.007323,27.495473,2.093205,45.956717,45.956717,0,0,0,0,1137.437978,0,0,78.661114,125.066235,0,0,0,0,63.798993,0,66.292058,72.26,65.867952,62.72,72.056977,0.012492,0,0,0,3.983333,190,0.976067,0.071357,48.527819,114.193908,0,78.504659
2687.261962,0.250029,2687.261962,0,0,0.020502,0.065681,0,0.163846,0,0,0,0,0,0,220.351421,705.92415,0,1760.986391,0,0,84.730282,64,95,0.007486,28.850387,1.988107,43.498199,43.498199,0,0,0,0,969.864947,0,0,78.661114,125.066235,0,0,0,0,17.014886,0,66.292058,71.435,65.115206,62,72.056977,0.012142,0,0,0,3.783333,190,0.976067,0.071507,47.466475,113.242953,0,78.504659
3683.200923,0.231026,2483.019399,0,0,0.012301,0.064241,0,0.154484,1101.083967,1200.181524,0,1101.083967,0,0,132.210853,690.449949,0,1660.358597,0,1200.181524,83.704364,64,95,0.007625,30.362949,1.852355,40.506432,40.506432,0,0,0,0,816.499992,0,0,78.661114,125.066235,0,0,0,0,8.521098,0,66.292058,70.64,64.389981,61.28,72.056977,0.011812,0,0,0,3.525,195.833333,0.976067,0.071651,46.607088,112.476905,0,78.466963
2335.894114,0.217337,2335.894114,0,0,0.008201,0.059334,0,0.149802,0,0,0,0,0,0,88.140568,637.708845,0,1610.0447,0,0,83.068022,64,95,0.00774,31.454634,1.725362,37.962105,37.962105,0,0,0,0,683.442265,0,0,78.661114,125.066235,0,0,0,0,2.130275,0,66.292058,69.815,63.637535,60.455,72.056977,0.011478,0,0,0,3.283333,200,0.976067,0.071801,45.682616,111.658027,0,78.466963
2270.106016,0.211216,2270.106016,0,0,0.008201,0.057894,0,0.145121,0,0,0,0,0,0,88.140568,622.234644,0,1559.730804,0,0,82.375516,64,95,0.007838,32.566805,1.620264,36.010008,36.010008,0,0,0,0,580.047892,0,0,78.661114,125.066235,0,0,0,0,2.130275,0,66.292058,69.02,62.91258,59.66,72.056977,0.011165,0,0,0,3.083333,200,0.976067,0.071944,44.814072,110.89198,0,78.466963
3545.650583,0.218188,2345.044511,0,0,0.008464,0.059922,0,0.149802,1101.473461,1200.606072,0,1101.473461,0,0,90.972465,644.027346,0,1610.0447,0,1200.606072,81.825605,64,95,0.00792,33.497868,1.515165,34.252476,34.252476,0,0,0,0,492.623206,0,0,78.661114,125.066235,0,0,0,0,8.521098,0,66.292058,68.195,62.160396,58.94,72.056977,0.010848,0,0,0,2.883333,200,0.976067,0.072093,43.879664,110.073101,0,78.466963
2587.950126,0.240789,2587.950126,0,0,0.02176,0.064545,0,0.154484,0,0,0,0,0,0,233.874979,693.71655,0,1660.358597,0,0,81.410567,64,95,0.00799,34.248061,1.379414,32.223951,32.223951,0,0,0,0,414.360702,0,0,78.661114,125.066235,0,0,0,0,59.565755,0,66.292058,67.4,61.435672,58.22,72.056977,0.01055,0,0,0,2.625,200,0.976067,0.072236,43.001731,109.307054,0,78.466963
4644.468043,0.320402,3443.612741,0,0,0.051087,0.083606,0.0125,0.173209,1101.702112,1200.855302,0,1101.702112,0,0,549.073891,898.577165,134.3475,1861.614185,0,1200.855302,80.930507,64,95,0.008074,35.125609,1.25242,58.586098,8.586098,50,0,0,611.632898,670.053878,0,0,78.661114,125.066235,0,0,0,0,204.205938,0,66.292058,66.575,60.812418,57.5,72.056977,0.010339,68.979496,13.268056,7.660475,2.383333,200,0.975491,0.07233,42.057135,108.488175,34.688834,78.466963
3975.596708,0.369899,3975.596708,0,0,0.064649,0.106134,0.0025,0.196615,0,0,0,0,0,0,694.838855,1140.704684,26.8695,2113.183669,0,0,82.239667,64,95,0.008153,33.976454,1.147322,30.10746,30.10746,0,0,0,1136.8166,358.581534,0,0,78.661114,125.066235,0,0,0,0,216.960274,0,66.292058,66.305,60.528075,57.2,72.056977,0.010221,146.684889,64.26923,24.460689,2.183333,200,0.97508,0.07235,41.599268,108.091944,76.094992,78.466963
4057.966792,0.377563,4057.966792,0,0,0.064069,0.112197,0,0.201297,0,0,0,0,0,0,688.601137,1205.868089,0,2163.497566,0,0,83.988827,64,95,0.008207,32.344013,1.103531,30.151812,30.151812,0,0,0,1174.128768,349.871745,0,0,78.661114,125.066235,0,0,0,0,208.439175,0,66.292058,67.325,60.832908,57.2,72.056977,0.010178,208.100766,132.803923,35.449508,2.1,200,0.975656,0.072258,42.665298,109.016484,98.620993,78.466963
5253.347918,0.377158,4053.618063,0,0,0.061353,0.114508,0,0.201297,1100.669592,1199.729855,0,1100.669592,0,0,659.407807,1230.712691,0,2163.497566,0,1199.729855,86.023928,64,95,0.008261,30.513475,0.980916,29.63966,29.63966,0,0,0,964.224811,346.218919,0,0,78.661114,125.066235,0,0,0,0,182.930503,0,66.292058,68.42,61.298433,57.2,72.056977,0.010226,247.248435,199.716335,40.653348,1.866667,200,0.976067,0.072133,43.638565,109.861778,100.416106,78.466963
3942.97221,0.366863,3942.97221,0,0,0.059433,0.106134,0,0.201297,0,0,0,0,0,0,638.76996,1140.704684,0,2163.497566,0,0,88.170315,64,95,0.008313,28.679133,0.372223,25.966554,25.966554,0,0,0,900.313479,306.160451,0,0,78.661114,125.066235,0,0,0,0,165.915617,0,66.292058,70.925,62.266155,57.2,72.056977,0.010293,272.07894,255.494936,41.947704,0.708333,223.333333,0.976067,0.071785,45.88326,111.842935,92.3589,78.466963
4064.071338,0.378131,4064.071338,0,0,0.056772,0.11538,0,0.205978,0,0,0,0,0,0,610.176784,1240.083091,0,2213.811463,0,0,90.24245,64,95,0.008359,27.014663,0.153268,23.799474,23.799474,0,0,0,1188.979663,286.261057,0,0,78.661114,125.066235,0,0,0,0,131.885846,0,66.292058,74.6,63.468572,57.2,72.056977,0.010264,286.765919,294.426225,41.472227,0.291667,240,0.976067,0.071295,49.428412,115.012787,91.638399,78.466963
5409.866562,0.391862,4211.651897,0,0,0.054852,0.12635,0,0.210659,1099.279508,1198.214664,0,1099.279508,0,0,589.538937,1357.9876,0,2264.12536,0,1198.214664,92.38885,64,95,0.008403,25.395566,0.783857,25.20368,25.20368,0,0,0,1609.016974,279.676902,0,0,78.661114,125.066235,0,0,0,0,114.870961,0,66.292058,78.2,64.406872,56.675,72.056977,0.010089,293.158454,313.04382,40.943918,1.491667,240,0.976067,0.070837,52.900999,118.182638,85.523717,78.466963
4068.933598,0.378583,4068.933598,0,0,0.054287,0.113636,0,0.210659,0,0,0,0,0,0,583.465948,1221.34229,0,2264.12536,0,0,93.969106,64,95,0.008444,24.298032,1.370655,30.794944,30.794944,0,0,0,1974.849064,231.014073,0,0,78.661114,125.066235,0,0,0,0,102.089313,0,66.292058,81.485,64.75897,55.145,72.056977,0.009584,291.943344,309.605773,41.04958,2.608333,210.833333,0.976067,0.070463,55.717794,120.797766,80.172232,78.466963
4279.428889,0.398168,4279.428889,0.011574,0,0.054266,0.12635,0,0.205978,0,0,0,0,124.394733,0,583.235093,1357.9876,0,2213.811463,0,0,94.931838,64,95,0.008482,23.691312,1.922421,41.031551,41.031551,0,0,0,2160.572082,344.952412,0,0,78.661114,125.066235,0,52.707631,20.30288,0,102.089313,0,66.292058,83.6,65.798502,56,72.056977,0.00984,283.199836,284.756617,41.815627,3.658333,184.166667,0.976067,0.07016,57.874903,122.831754,98.063713,78.466963
22296.99784,1.962649,21094.15895,1.582881,0,0.054542,0.109885,0,0.215341,1103.521921,1202.838894,0,1103.521921,17012.49006,0,586.206141,1181.023487,0,2314.439257,0,1202.838894,73.581958,64,72,0.007798,43.501015,2.299023,49.256363,49.256363,0,0,0,2116.173927,611.724047,0,0,78.661114,125.066235,0,6235.533513,2973.167076,0,89.334977,0,66.292058,83.99,66.393858,57.2,72.056977,0.010179,265.686405,240.164034,41.868458,4.375,203.333333,0.976067,0.070072,58.516451,123.439309,111.34849,78.466963
18622.34436,1.732666,18622.34436,1.282482,0,0.055798,0.169683,0,0.224703,0,0,0,0,13783.85881,0,599.701961,1823.716536,0,2415.067051,0,0,71.928301,64,72,0.006598,38.817321,2.242095,48.142567,48.142567,0,0,0,1778.929658,960.649912,0,0,78.661114,125.066235,0,5181.817586,2068.393679,0,119.104199,0,66.292058,82.79,66.269995,57.725,72.056977,0.010364,237.131324,180.341182,39.649562,4.266667,214.166667,0.976067,0.070207,57.402083,122.382692,110.983829,78.466963
7337.828634,0.571116,6138.240242,0,0,0.060209,0.242478,0.025,0.243429,1100.539809,1199.588392,0,1100.539809,0,0,647.115808,2606.106796,268.695,2616.322638,0,1199.588392,85.06522,64,95,0.006413,24.583932,2.093205,108.565256,8.565257,99.999999,0,0,1217.803059,2596.28127,0,0,78.661114,125.066235,0,0,0,0,157.394519,0,66.292058,80.465,66.666941,59.675,72.056977,0.011187,191.82886,111.408924,32.702304,3.983333,210,0.976067,0.070418,55.719745,120.797766,94.272584,78.466963
5716.075499,0.531837,5716.075499,0,0,0.071511,0.207216,0.005,0.24811,0,0,0,0,0,0,768.580698,2227.119266,53.739,2666.636535,0,0,90.169718,64,95,0.006591,21.412402,1.773532,38.468707,38.468707,0,0,0,562.238741,1254.230601,0,0,78.661114,125.066235,0,0,0,0,187.191052,0,66.292058,77.24,67.774718,63.215,72.056977,0.012755,124.971404,46.191062,19.996481,3.375,227.5,0.976067,0.070666,53.418877,118.658116,60.229227,78.466963
4993.338454,0.464592,4993.338454,0,0,0.092069,0.138456,0,0.234066,0,0,0,0,0,0,989.5439,1488.09971,0,2515.694844,0,0,90.795544,64,95,0.006778,21.583326,1.515165,36.073817,36.073817,0,0,0,88.432646,1347.570192,0,0,78.661114,125.066235,0,0,0,0,178.669954,0,66.292058,74.585,68.976225,66.41,72.056977,0.014289,37.906144,5.414871,3.671745,2.883333,240,0.976067,0.070845,51.469907,116.861867,15.579804,78.466963
5983.161671,0.445155,4784.440728,0,0,0.117012,0.108121,0,0.220022,1099.743985,1198.720943,0,1099.743985,0,0,1257.61959,1162.067985,0,2364.753154,0,1198.720943,90.101602,64,95,0.006988,22.731512,1.410067,35.099908,35.099908,0,0,0,0,1272.749589,0,0,78.661114,125.066235,0,0,0,0,161.655068,0,66.292058,72.92,68.640083,66.62,72.056977,0.014415,0,0,0,2.683333,240,0.976067,0.071053,50.077744,115.593926,0,78.466963
4717.700655,0.438946,4717.700655,0,0,0.133163,0.095124,0,0.210659,0,0,0,0,0,0,1431.204521,1022.370774,0,2264.12536,0,0,88.284215,64,95,0.00717,24.695143,1.274315,32.575475,32.575475,0,0,0,0,1063.990138,0,0,78.661114,125.066235,0,0,0,0,131.885846,0,66.292058,72.005,67.640797,65.6,72.056977,0.013863,0,0,0,2.425,240,0.976067,0.071237,50.513234,115.990158,0,78.466963
3899.648584,0.362832,3899.648584,0,0,0.093737,0.081842,0,0.187253,0,0,0,0,0,0,1007.471046,879.621663,0,2012.555876,0,0,87.11501,64,95,0.007322,26.159892,1.147322,30.326711,30.326711,0,0,0,0,907.04561,0,0,78.661114,125.066235,0,0,0,0,114.870961,0,66.292058,71.36,66.936944,64.88,72.056977,0.013485,0,0,0,2.183333,240,0.976067,0.071366,50.630778,116.095819,0,78.466963
4225.938813,0.281561,3026.159206,0,0,0.04129,0.071744,0,0.168528,1100.715237,1199.779608,0,1100.715237,0,0,443.771363,771.087555,0,1811.300288,0,1199.779608,85.555218,64,95,0.007453,27.97965,1.01157,28.044889,28.044889,0,0,0,0,768.05454,0,0,78.661114,125.066235,0,0,0,0,63.798993,0,66.292058,70.745,66.224756,64.16,72.056977,0.013102,0,0,0,1.925,240,0.976067,0.071492,49.787321,115.329772,0,78.466963
2687.261962,0.250029,2687.261962,0,0,0.020502,0.065681,0,0.163846,0,0,0,0,0,0,220.351421,705.92415,0,1760.986391,0,0,84.724455,64,95,0.007564,29.151155,0.884576,26.416825,26.416825,0,0,0,0,673.958806,0,0,78.661114,125.066235,0,0,0,0,17.014886,0,66.292058,70.1,65.657419,63.545,72.056977,0.012838,0,0,0,1.683333,240,0.976067,0.071608,49.085745,114.695802,0,78.466963
2483.019399,0.231026,2483.019399,0,0,0.012301,0.064241,0,0.154484,0,0,0,0,0,0,132.210853,690.449949,0,1660.358597,0,0,83.674092,64,95,0.007663,30.543157,0.779478,25.196498,25.196498,0,0,0,0,597.069639,0,0,78.661114,125.066235,0,0,0,0,8.521098,0,66.292058,69.485,65.042955,62.9,72.056977,0.01254,0,0,0,1.483333,240,0.976067,0.071725,49.407219,114.986371,0,78.427156
3536.191672,0.217337,2335.894114,0,0,0.008201,0.059334,0,0.149802,1101.190421,1200.297558,0,1101.190421,0,0,88.140568,637.708845,0,1610.0447,0,1200.297558,83.079836,64,95,0.007749,31.478214,0.643726,24.088164,24.088164,0,0,0,0,524.486694,0,0,78.661114,125.066235,0,0,0,0,2.130275,0,66.292058,68.945,64.442924,62.18,72.056977,0.01224,0,0,0,1.225,234.166667,0.976067,0.071833,49.436896,115.012787,0,78.427156
2270.106016,0.211216,2270.106016,0,0,0.008201,0.057894,0,0.145121,0,0,0,0,0,0,88.140568,622.234644,0,1559.730804,0,0,82.431264,64,95,0.007826,32.461657,0.516733,23.478127,23.478127,0,0,0,0,473.191545,0,0,78.661114,125.066235,0,0,0,0,2.130275,0,66.292058,68.3,63.839034,61.46,72.056977,0.011967,0,0,0,0.983333,230,0.976067,0.071951,48.527819,114.193908,0,78.427156
3545.670183,0.218188,2345.044511,0,0,0.008464,0.059922,0,0.149802,1101.491443,1200.625672,0,1101.491443,0,0,90.972465,644.027346,0,1610.0447,0,1200.625672,81.874687,64,95,0.007896,33.342032,0.411635,23.131921,23.131921,0,0,0,0,425.908901,0,0,78.661114,125.066235,0,0,0,0,8.521098,0,66.292058,67.685,63.13464,60.74,72.056977,0.011623,0,0,0,0.783333,230,0.976067,0.072074,48.498872,114.167493,0,78.427156
2587.950126,0.240789,2587.950126,0,0,0.02176,0.064545,0,0.154484,0,0,0,0,0,0,233.874979,693.71655,0,1660.358597,0,0,81.544109,64,95,0.007958,33.965736,0.275883,23.124581,23.124581,0,0,0,0,389.310778,0,0,78.661114,125.066235,0,0,0,0,59.565755,0,66.292058,67.04,62.440785,60.02,72.056977,0.011301,0,0,0,0.525,230,0.976067,0.072199,48.381254,114.061831,0,78.427156
3443.612741,0.320402,3443.612741,0,0,0.051087,0.083606,0.0125,0.173209,0,0,0,0,0,0,549.073891,898.577165,134.3475,1861.614185,0,0,80.984181,64,95,0.008053,34.974036,0.148889,55.065791,5.065792,50,0,0,538.013291,826.457214,0,0,78.661114,125.066235,0,0,0,0,204.205938,0,66.292058,66.425,61.866299,59.3,72.056977,0.011065,56.396945,12.819099,8.232809,0.283333,230,0.975491,0.072268,47.67382,113.427861,30.468587,78.427156
5176.16168,0.369899,3975.596708,0,0,0.064649,0.106134,0.0025,0.196615,1101.435755,1200.564973,0,1101.435755,0,0,694.838855,1140.704684,26.8695,2113.183669,0,1200.564973,82.358611,64,95,0.008146,33.816753,0.043791,24.088338,24.088338,0,0,0,1031.837455,386.499562,0,0,78.661114,125.066235,0,0,0,0,216.960274,0,66.292058,66.41,61.724658,59,72.056977,0.01098,120.110965,59.912112,27.313556,0.083333,230,0.97508,0.072249,48.203595,113.903339,67.987108,78.427156
4057.966792,0.377563,4057.966792,0,0,0.064069,0.112197,0,0.201297,0,0,0,0,0,0,688.601137,1205.868089,0,2163.497566,0,0,84.281796,64,95,0.008206,32.035243,0.061307,24.577267,24.577267,0,0,0,1111.266453,385.42918,0,0,78.661114,125.066235,0,0,0,0,208.439175,0,66.292058,67.82,62.153408,58.895,72.056977,0.010934,167.764403,122.10633,43.770369,0.116667,230,0.975656,0.072104,49.814647,115.356187,88.739305,78.427156
4053.618063,0.377158,4053.618063,0,0,0.061353,0.114508,0,0.201297,0,0,0,0,0,0,659.407807,1230.712691,0,2163.497566,0,0,86.554049,64,95,0.008265,30.016557,0.442288,25.009622,25.009622,0,0,0,1011.755225,384.193336,0,0,78.661114,125.066235,0,0,0,0,182.930503,0,66.292058,70.295,62.989903,58.925,72.056977,0.010925,189.451471,179.498041,57.58564,0.841667,230,0.976067,0.071799,52.157656,117.495837,93.297244,78.427156
5142.263929,0.366863,3942.97221,0,0,0.059433,0.106134,0,0.201297,1100.267632,1199.291719,0,1100.267632,0,0,638.76996,1140.704684,0,2163.497566,0,1199.291719,88.631704,64,95,0.008327,28.310931,1.050982,28.989243,28.989243,0,0,0,960.699418,423.589588,0,0,78.661114,125.066235,0,0,0,0,165.915617,0,66.292058,72.89,63.928841,59,72.056977,0.010973,218.429199,232.957589,61.415877,2,230,0.976067,0.071443,54.106857,119.292087,89.36582,78.427156
4064.071338,0.378131,4064.071338,0,0,0.056772,0.11538,0,0.205978,0,0,0,0,0,0,610.176784,1240.083091,0,2213.811463,0,0,90.260072,64,95,0.008401,27.131743,1.528303,35.301755,35.301755,0,0,0,1232.522188,524.124997,0,0,78.661114,125.066235,0,0,0,0,131.885846,0,66.292058,75.2,64.909743,59.315,72.056977,0.01113,241.621948,273.18454,59.963028,2.908333,212.5,0.976067,0.071117,52.873986,118.156223,90.262325,78.427156
4211.651897,0.391862,4211.651897,0,0,0.054852,0.12635,0,0.210659,0,0,0,0,0,0,589.538937,1357.9876,0,2264.12536,0,0,91.857869,64,95,0.008484,26.063484,1.436342,32.853505,32.853505,0,0,0,1619.088384,499.500576,0,0,78.661114,125.066235,0,0,0,0,114.870961,0,66.292058,77.99,65.918025,59.75,72.056977,0.01121,265.686405,299.253169,52.619539,2.733333,194.166667,0.976067,0.070739,53.38887,118.631701,85.008554,78.427156
5266.968346,0.378583,4068.933598,0,0,0.054287,0.113636,0,0.210659,1099.114448,1198.034749,0,1099.114448,0,0,583.465948,1221.34229,0,2264.12536,0,1198.034749,93.299572,64,95,0.008553,25.122635,1.4451,32.199922,32.199922,0,0,0,1976.052367,388.283752,0,0,78.661114,125.066235,0,0,0,0,102.089313,0,66.292058,80.6,66.040614,58.325,72.056977,0.0107,289.513124,308.646951,42.423182,2.75,201.666667,0.976067,0.070454,55.466694,120.560027,80.231875,78.427156
4194.572551,0.390273,4194.572551,0.003679,0,0.054266,0.12635,0,0.205978,0,0,0,0,39.538395,0,583.235093,1357.9876,0,2213.811463,0,0,94.607654,64,95,0.00861,24.287351,1.484512,32.038288,32.038288,0,0,0,2215.95784,353.207994,0,0,78.661114,125.066235,0,16.653022,6.551021,0,102.089313,0,66.292058,83.075,66.465202,57.515,72.056977,0.010441,311.728502,298.263544,30.958885,2.825,227.5,0.976067,0.070162,57.594203,122.5676,100.352664,78.427156
