SF PT 3 Elec All Elec + EE - Source Energy|Total (*),SF PT 3 Elec All Elec + EE - Site Energy|Total (E),SF PT 3 Elec All Elec + EE - Source Energy|Total (E),SF PT 3 Elec All Elec + EE - Site Energy|Cooling (E),SF PT 3 Elec All Elec + EE - Site Energy|Heating (E),SF PT 3 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),SF PT 3 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),SF PT 3 Elec All Elec + EE - Site Energy|Hot Water (E),SF PT 3 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),SF PT 3 Elec All Elec + EE - Site Energy|Lights (E),SF PT 3 Elec All Elec + EE - Site Energy|Lg. Appl. (E),SF PT 3 Elec All Elec + EE - Site Energy|Vent Fan (E),SF PT 3 Elec All Elec + EE - Site Energy|Misc. (E),SF PT 3 Elec All Elec + EE - Source Energy|Cooling (E),SF PT 3 Elec All Elec + EE - Source Energy|Heating (E),SF PT 3 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),SF PT 3 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),SF PT 3 Elec All Elec + EE - Source Energy|Hot Water (E),SF PT 3 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),SF PT 3 Elec All Elec + EE - Source Energy|Lights (E),SF PT 3 Elec All Elec + EE - Source Energy|Lg. Appl. (E),SF PT 3 Elec All Elec + EE - Source Energy|Vent Fan (E),SF PT 3 Elec All Elec + EE - Source Energy|Misc. (E),SF PT 3 Elec All Elec + EE - Living Space|Indoor Temperature,SF PT 3 Elec All Elec + EE - Living Space|Heating Setpoint,SF PT 3 Elec All Elec + EE - Living Space|Cooling Setpoint,SF PT 3 Elec All Elec + EE - Living Space|Indoor Humidity,SF PT 3 Elec All Elec + EE - Living Space|Indoor Relative Humidity,SF PT 3 Elec All Elec + EE - Living Space|Wind Speed (at Building),SF PT 3 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,SF PT 3 Elec All Elec + EE - Living Space|Infiltration,SF PT 3 Elec All Elec + EE - Living Space|Mech. Vent. (rated),SF PT 3 Elec All Elec + EE - Living Space|Natural Ventilation,SF PT 3 Elec All Elec + EE - Living Space|System Flow Rate to Zone,SF PT 3 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,SF PT 3 Elec All Elec + EE - Living Space|Latent Gains/Losses,SF PT 3 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,SF PT 3 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,SF PT 3 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,SF PT 3 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,SF PT 3 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT 3 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,SF PT 3 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),SF PT 3 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),SF PT 3 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),SF PT 3 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,SF PT 3 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT 3 Elec All Elec + EE - Weather|Outdoor Drybulb,SF PT 3 Elec All Elec + EE - Weather|Outdoor Wetbulb,SF PT 3 Elec All Elec + EE - Weather|Outdoor Dew Point,SF PT 3 Elec All Elec + EE - Weather|Ground Temperature,SF PT 3 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,SF PT 3 Elec All Elec + EE - Weather|Direct Normal Solar,SF PT 3 Elec All Elec + EE - Weather|Total Horizontal Solar,SF PT 3 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,SF PT 3 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),SF PT 3 Elec All Elec + EE - Weather|Wind Direction,SF PT 3 Elec All Elec + EE - Weather|Atmospheric Pressure,SF PT 3 Elec All Elec + EE - Weather|Outdoor Air Density,SF PT 3 Elec All Elec + EE - Weather|Sky Temperature,SF PT 3 Elec All Elec + EE - Weather|Sky Radiation Losses,SF PT 3 Elec All Elec + EE - Weather|Total Vertical Solar,SF PT 3 Elec All Elec + EE - Weather|Mains Water Temperature
3445.412734,0.320569,3445.412734,0,0,0,0,0.003,0,0.04129,0.072445,0,0.203834,0,0,0,0,32.2434,0,443.771363,778.62917,0,2190.768801,77.427814,64,95,0.007043,34.418846,1.116668,26.521889,26.521889,0,0,0,0,168.011704,0,0,74.464587,124.349315,0,0,0,0,0,0,63.798993,63.8,56.229612,51.185,63.517741,0.008143,0,0,0,2.125,220,0.97508,0.072936,37.820096,104.869261,0,74.810806
3090.875738,0.287582,3090.875738,0,0,0,0,0.003,0,0.020502,0.065908,0,0.198172,0,0,0,0,32.2434,0,220.351421,708.366804,0,2129.914113,76.54319,64,95,0.007068,35.56399,0.959021,24.512644,24.512644,0,0,0,0,158.35889,0,0,74.464587,124.349315,0,0,0,0,0,0,17.014886,63.185,56.126921,51.26,63.517741,0.008223,0,0,0,1.825,220,0.97508,0.073013,37.28697,104.420199,0,74.810806
3296.49211,0.306713,3296.49211,0,0,0,0,0.04308,0,0.012301,0.064484,0,0.186848,0,0,0,0,463.014494,0,132.210853,693.062029,0,2008.204735,74.177582,64,95,0.007146,38.91389,0.832027,22.023911,22.023911,0,123.520109,0,0,1154.455099,0,0,74.464587,124.349315,0,0,0,0,0,0,8.521098,62.54,55.983969,51.365,63.517741,0.008286,0,0,0,1.583333,220,0.97508,0.073096,36.688421,103.918306,0,74.924202
3130.543582,0.291273,3130.543582,0,0,0,0,0.042661,0,0.008201,0.059225,0,0.181186,0,0,0,0,458.513908,0,88.140568,636.53906,0,1947.350046,73.178466,64,95,0.007299,41.084168,0.696275,20.402116,20.402116,0,102.699383,0,0,956.098314,0,0,74.464587,124.349315,230.364994,2.304677,0,0,0,0,2.130275,61.82,55.760244,51.44,63.517741,0.008319,0,0,0,1.325,220,0.97508,0.073193,35.929649,103.284335,0,74.924202
2628.11361,0.244526,2628.11361,0,0,0,0,0.003,0,0.008201,0.057801,0,0.175524,0,0,0,0,32.2434,0,88.140568,621.234285,0,1886.495357,73.694989,64,95,0.007395,40.905783,0.569282,20.502923,20.502923,0,0,0,0,440.967509,0,0,74.464587,124.349315,0,0,0,0,0,0,2.130275,61.205,55.498479,51.545,63.517741,0.008306,0,0,0,1.083333,208.333333,0.97508,0.073281,35.390391,102.835273,0,74.924202
3164.407991,0.294424,3164.407991,0,0,0,0,0.044433,0,0.008592,0.060212,0,0.181186,0,0,0,0,477.560786,0,92.349457,647.147702,0,1947.350046,73.753603,64,95,0.007463,41.188352,0.43353,20.899071,20.899071,0,0,0,0,442.124859,0,0,74.464587,124.349315,242.233496,3.457692,0,0,0,0,8.521098,60.56,55.234267,51.62,63.517741,0.0083,0,0,0,0.825,200,0.97508,0.073372,34.784915,102.33338,0,74.924202
2983.294699,0.277573,2983.294699,0,0,0,0,0.003,0,0.022399,0.065325,0,0.186848,0,0,0,0,32.2434,0,240.741272,702.105293,0,2008.204735,73.101485,64,95,0.007516,42.397975,0.306536,20.526438,20.526438,0,0,0,232.063557,442.213129,0,0,74.464587,124.349315,0,0,0,0,0,0,59.565755,59.945,55.071268,51.725,63.517741,0.008346,22.673245,2.668077,2.069209,0.583333,200,0.97508,0.073454,34.241897,101.884318,10.19779,74.924202
4353.815111,0.405089,4353.815111,0,0,0,0,0.044435,0,0.052587,0.08607,0.0125,0.209496,0,0,0,0,477.58366,0,565.19405,925.06641,134.3475,2251.62349,73.600131,64,95,0.007593,42.115468,0.170785,54.400944,4.400945,50,0,0,1246.644304,588.394155,0,0,74.464587,124.349315,240.361429,6.587745,0,0,0,0,204.205938,59.3,54.868572,51.8,63.517741,0.008377,114.669386,35.260971,15.981336,0.325,200,0.97508,0.073542,33.632174,101.382424,61.208777,74.924202
5706.187552,0.530917,5706.187552,0,0,0,0,0.113413,0,0.066547,0.11065,0.0025,0.237807,0,0,0,0,1218.936896,0,715.238501,1189.24572,26.8695,2555.896935,77.757671,64,95,0.007738,37.658217,0.043791,23.405059,23.405059,0,0,0,1658.453851,3443.076347,49.13548,10.454592,74.8266,122.119186,885.98937,32.004223,0,0,0,17266.37194,216.960274,59.84,55.071822,51.8,63.517741,0.008371,184.538201,96.092215,29.162636,0.083333,200,0.97508,0.073466,34.208243,101.857902,94.423982,74.924202
42513.37446,3.955542,42513.37446,0,0,0,0,0.003,3.525,0.066886,0.117188,0,0.243469,0,0,0,0,32.2434,37885.995,718.876346,1259.508086,0,2616.751624,78.531104,64,95,0.008046,37.89696,0,23.362158,23.362158,0,95.926203,0,1580.394451,938.291713,11.541287,0,74.924202,101.293788,0,0,0,0,0,2208.820788,208.439175,63.065,56.307952,51.59,63.517741,0.008358,229.919912,164.049243,37.668405,0,200,0.97508,0.073014,37.274405,104.420199,108.016679,74.924202
29405.33407,2.73594,29405.33407,0,0,0,0,0.057701,2.25,0.065026,0.119744,0,0.243469,0,0,0,0,620.160937,24182.55,698.884629,1286.986881,0,2616.751624,81.842563,64,95,0.008233,35.029438,0,21.792085,21.792085,0,125.978603,0,1268.15086,2876.297606,36.219405,20.940553,74.924202,112.176726,151.185206,11.869342,0,0,0,16704.09749,182.930503,66.62,57.176684,50.6,63.517741,0.008058,258.818393,226.751424,41.709966,0,200,0.975656,0.072598,40.519044,107.167404,105.29958,74.924202
42939.26662,3.995168,42939.26662,0,0,0,0,0.003,3.575,0.063049,0.11065,0,0.243469,0,0,0,0,32.2434,38423.385,677.640879,1189.24572,0,2616.751624,81.91171,64,95,0.008505,35.868935,0.061307,17.466254,17.466254,0,107.286073,0,984.815759,-210.922677,0,0,74.924202,117.24925,0,0,0,0,0,0,165.915617,71.075,58.568925,50.105,63.517741,0.007888,277.705427,277.89135,42.89866,0.116667,200,0.976067,0.072039,44.555384,110.680656,90.099709,74.924202
4657.218855,0.433318,4657.218855,0,0,0,0,0.003,0,0.060311,0.120877,0,0.249131,0,0,0,0,32.2434,0,648.208241,1299.160901,0,2677.606313,83.550713,64,95,0.008491,33.932322,0.656864,19.124137,19.124137,0,135.575868,0,975.669981,-29.920336,2.318736,1.316817,74.924202,129.513538,0,0,0,0,0,1062.433094,131.885846,73.61,59.907603,50.915,63.517741,0.008145,288.9584,312.410062,42.476013,1.25,200,0.976067,0.071667,47.082023,112.899552,76.871561,74.924202
4823.615129,0.4488,4823.615129,0,0,0,0,0.003,0,0.058334,0.132673,0,0.254793,0,0,0,0,32.2434,0,626.964492,1425.946235,0,2738.461002,83.586798,64,95,0.008488,33.879869,1.572094,29.944507,29.944507,0,220.436944,0,1207.341987,-61.428585,2.38236,1.490819,74.924202,132.172295,0,0,0,0,0,1131.875533,114.870961,75.02,60.581659,51.23,63.517741,0.008254,293.52827,327.718814,42.185443,2.991667,229.166667,0.976067,0.071466,48.613552,114.273155,69.515616,74.924202
4666.230471,0.434157,4666.230471,0,0,0,0,0.003,0,0.057753,0.118612,0,0.254793,0,0,0,0,32.2434,0,620.713207,1274.812862,0,2738.461002,83.668199,64,95,0.008524,33.933971,2.036277,38.02858,38.02858,0,268.73343,0,1477.273198,874.686096,1.377991,0.848828,74.924202,131.534585,0,0,0,0,0,650.752693,102.089313,77.495,62.570691,53.495,63.517741,0.008999,291.784851,322.183985,42.26469,3.875,220.833333,0.976067,0.071053,51.52045,116.914698,72.717231,74.924202
4756.214661,0.442529,4756.214661,0,0,0,0,0.003,0,0.057725,0.132673,0,0.249131,0,0,0,0,32.2434,0,620.418712,1425.946235,0,2677.606313,84.595293,64,95,0.008711,33.651168,1.887388,35.133194,35.133194,0,252.623107,0,1634.147193,999.447988,9.02779,5.375263,74.924202,130.845737,0,0,0,0,0,4209.065398,102.089313,77.675,62.918613,54.065,63.517741,0.009188,283.833807,296.715568,42.740167,3.591667,217.5,0.976067,0.071007,51.75681,117.126021,93.09539,74.924202
18122.31329,1.686142,18122.31329,1.224513,0,0.025571,0,0.003,0,0.057972,0.114631,0,0.260455,13160.82161,0,274.835379,0,32.2434,0,623.067919,1232.029291,0,2799.315691,75.380287,64,72,0.008588,44.907748,1.948695,34.815724,34.815724,0,79.796732,435.98877,1598.71544,216.888118,0.711157,0.407342,74.924202,130.440135,0,0,0,11203.50938,3650.191407,326.86382,89.334977,77,61.892385,52.61,63.517741,0.008656,268.829842,253.137359,42.476013,3.708333,218.333333,0.976067,0.071157,50.689515,116.14865,106.081369,74.924202
19098.61794,1.776979,19098.61794,1.232136,0,0.030686,0,0.003,0,0.059115,0.180263,0,0.271779,13242.75639,0,329.802455,0,32.2434,0,635.355924,1937.434702,0,2921.025069,73.211797,64,72,0.008132,45.698919,1.979349,35.577926,35.577926,0,0,433.787943,1334.594737,327.264635,1.401408,0.762616,74.924202,129.333328,0,0,0,11184.51681,3669.183978,632.401951,119.104199,76.685,61.567601,52.265,63.517741,0.008514,245.346523,195.541351,40.098624,3.766667,204.166667,0.976067,0.071214,50.340948,115.831665,107.143345,74.924202
6995.299878,0.650859,6995.299878,0,0,0.005114,0,0.003,0,0.063214,0.260103,0.025,0.294427,0,0,54.967076,0,32.2434,0,679.411713,2795.538865,268.695,3164.443824,80.652649,64,95,0.008032,35.330085,1.891767,105.710865,5.710866,99.999999,207.605719,0,909.01096,1289.243532,0,0,74.924202,128.872797,0,0,0,0,0,0,157.394519,75.62,61.383727,52.445,63.517741,0.008636,208.972475,129.101131,33.917413,3.6,217.5,0.976067,0.071342,49.377364,114.959956,94.281821,74.924202
6478.753107,0.602798,6478.753107,0,0,0,0,0.003,0,0.073943,0.220766,0.005,0.300089,0,0,0,0,32.2434,0,794.723898,2372.748296,53.739,3225.298513,82.618171,64,95,0.008192,33.755461,1.861114,35.351943,35.351943,0,252.995678,0,457.626566,862.663483,0,0,74.924202,128.872797,0,0,0,0,0,0,187.191052,73.865,60.519224,52.1,63.517741,0.008477,154.371779,63.217603,22.796517,3.541667,230,0.976067,0.071595,47.552738,113.322199,67.243941,74.924202
5643.543347,0.525088,5643.543347,0,0,0,0,0.003,0,0.093933,0.145052,0,0.283103,0,0,0,0,32.2434,0,1009.572419,1558.993081,0,3042.734446,81.977719,64,95,0.008334,35.053244,1.563335,30.798146,30.798146,0,223.900017,0,116.152331,1211.550488,0,0,74.924202,128.872797,0,0,0,0,0,0,178.669954,71.675,60.597471,53.795,63.517741,0.009027,77.000981,13.606156,7.34349,2.975,224.166667,0.976067,0.071827,45.831346,111.790104,28.723182,74.924202
5370.879031,0.499719,5370.879031,0,0,0,0,0.003,0,0.118932,0.11167,0,0.266117,0,0,0,0,32.2434,0,1278.261885,1200.203366,0,2860.17038,81.014999,64,95,0.008548,37.085359,1.304969,27.218427,27.218427,0,198.801584,0,0,1338.900381,1.01964,0.49433,74.924202,127.215823,0,0,0,0,0,442.43367,161.655068,69.65,60.521659,54.905,63.517741,0.00944,0,0,0,2.483333,220,0.976067,0.072055,44.179989,110.337255,0,74.924202
10315.79345,0.959805,10315.79345,0,0,0,0,0.47144,0,0.13611,0.097462,0,0.254793,0,0,0,0,5066.946691,0,1462.881141,1047.504614,0,2738.461002,76.857351,64,95,0.008668,43.169666,1.199871,23.981578,23.981578,0,181.417187,0,0,411.09632,0.019756,0.009098,74.924202,126.158076,2014.091471,384.929503,0,0,0,8.432048,131.885846,68.375,59.867181,54.68,63.517741,0.009313,0,0,0,2.283333,220,0.976067,0.072244,43.001731,109.307054,0,74.924202
6986.762062,0.650064,6986.762062,0,0,0,0,0.244715,0,0.095758,0.083109,0,0.226482,0,0,0,0,2630.145287,0,1029.188734,893.240485,0,2434.187557,76.907206,64,95,0.0088,43.74884,1.094773,22.369926,22.369926,0,170.01439,0,0,2126.746931,24.470234,9.817821,74.924202,124.801245,920.491915,200.097796,0,0,0,10020.14384,114.870961,67.37,59.502638,54.785,63.517741,0.009312,0,0,0,2.083333,220,0.976067,0.072381,42.057135,108.488175,0,74.924202
37032.28773,3.445569,37032.28773,0,0,0,0,0.003,3.125,0.04129,0.072445,0,0.203834,0,0,0,0,32.2434,33586.875,443.771363,778.62917,0,2190.768801,78.055409,64,95,0.009087,43.507683,0.989675,23.407294,23.407294,0,168.594094,0,0,2555.838154,37.639331,2.12529,74.924202,89.395312,0,0,0,0,0,8593.832103,63.798993,66.395,59.332737,54.965,63.517741,0.009434,0,0,0,1.883333,220,0.975491,0.072459,41.169573,107.722128,0,74.924202
27273.42574,2.537582,27273.42574,0,0,0,0,0.003,2.25,0.020502,0.065908,0,0.198172,0,0,0,0,32.2434,24182.55,220.351421,708.366804,0,2129.914113,75.292434,64,95,0.009178,47.985292,0.884576,20.649844,20.649844,0,152.575189,0,0,579.649457,0,0,74.924202,86.649573,0,0,0,0,0,0,17.014886,65.39,58.975469,55.04,63.517741,0.009445,0,0,0,1.683333,220,0.97508,0.072566,40.214525,106.903249,0,74.924202
2865.721016,0.266633,2865.721016,0,0,0,0,0.003,0,0.012301,0.064484,0,0.186848,0,0,0,0,32.2434,0,132.210853,693.062029,0,2008.204735,76.36914,64,95,0.009242,46.609997,0.779478,21.270087,21.270087,0,0,0,0,381.871267,0,0,74.924202,86.649573,0,0,0,0,0,0,8.521098,64.415,58.658085,55.145,63.517741,0.00947,0,0,0,1.483333,220,0.97508,0.072698,39.317084,106.137202,0,75.036536
2704.273075,0.251612,2704.273075,0,0,0,0,0.003,0,0.008201,0.059225,0,0.181186,0,0,0,0,32.2434,0,88.140568,636.53906,0,1947.350046,76.138973,64,95,0.009301,47.263849,0.705034,21.631135,21.631135,0,0,0,0,381.206214,0,0,74.924202,86.649573,0,0,0,0,0,0,2.130275,63.515,58.473199,55.325,63.517741,0.009562,0,0,0,1.341667,220,0.97508,0.072812,38.570276,105.503232,0,75.036536
2628.11361,0.244526,2628.11361,0,0,0,0,0.003,0,0.008201,0.057801,0,0.175524,0,0,0,0,32.2434,0,88.140568,621.234285,0,1886.495357,75.485652,64,95,0.009359,48.601877,0.621831,21.542508,21.542508,0,0,0,0,378.766328,0,0,74.924202,86.649573,0,0,0,0,0,0,2.130275,62.51,58.163503,55.4,63.517741,0.009601,0,0,0,1.183333,208.333333,0.97508,0.072948,37.600133,104.684353,0,75.036536
2719.090605,0.25299,2719.090605,0,0,0,0,0.003,0,0.008592,0.060212,0,0.181186,0,0,0,0,32.2434,0,92.349457,647.147702,0,1947.350046,75.006918,64,95,0.009417,49.68433,0.516733,21.475618,21.475618,0,0,0,0,380.554302,0,0,74.924202,86.649573,0,0,0,0,0,0,8.521098,61.535,57.854327,55.505,63.517741,0.009634,0,0,0,0.983333,200,0.97508,0.07308,36.688421,103.918306,0,75.036536
2983.294699,0.277573,2983.294699,0,0,0,0,0.003,0,0.022399,0.065325,0,0.186848,0,0,0,0,32.2434,0,240.741272,702.105293,0,2008.204735,74.564176,64,95,0.009475,50.732253,0.411635,21.674635,21.674635,0,0,0,220.468293,381.238898,0,0,74.924202,86.649573,0,0,0,0,0,0,59.565755,60.53,57.489924,55.58,63.517741,0.009643,21.149955,2.6738,2.113234,0.783333,200,0.97508,0.073221,35.70715,103.099427,9.704709,75.036536
3908.474851,0.363653,3908.474851,0,0,0,0,0.003,0,0.052587,0.08607,0.0125,0.209496,0,0,0,0,32.2434,0,565.19405,925.06641,134.3475,2251.62349,74.559688,64,95,0.009536,51.059222,0.306536,54.748198,4.748198,50,0,0,1205.59117,413.001238,0,0,74.924202,86.649573,0,0,0,0,0,0,204.205938,59.555,57.128551,55.685,63.517741,0.009647,109.359885,34.83453,16.430398,0.583333,200,0.97508,0.073358,34.784915,102.33338,59.185869,75.036536
4519.494056,0.420504,4519.494056,0,0,0,0,0.003,0,0.066547,0.11065,0.0025,0.237807,0,0,0,0,32.2434,0,715.238501,1189.24572,26.8695,2555.896935,76.616527,64,95,0.00959,47.954823,0.201438,23.569622,23.569622,0,0,0,1628.230919,378.944511,0,0,74.924202,86.649573,0,0,0,0,0,0,216.960274,59.81,57.279108,55.76,63.517741,0.00968,176.323002,94.516405,30.562654,0.383333,200,0.97508,0.073318,35.134999,102.62395,92.45581,75.036536
4627.379456,0.430542,4627.379456,0,0,0,0,0.003,0,0.066886,0.117188,0,0.243469,0,0,0,0,32.2434,0,718.876346,1259.508086,0,2616.751624,78.943227,64,95,0.009628,44.589189,0.09634,22.96737,22.96737,0,0,0,1570.375353,220.648391,0.001698,0,74.924642,86.815861,0,0,0,0,0,0.165535,208.439175,62.675,58.350935,55.55,63.517741,0.009679,220.066956,161.22681,40.257117,0.183333,200,0.97508,0.072916,37.810121,104.869261,106.461632,75.036536
4634.866534,0.431239,4634.866534,0,0,0,0,0.003,0,0.065026,0.119744,0,0.243469,0,0,0,0,32.2434,0,698.884629,1286.986881,0,2616.751624,81.518694,64,95,0.009653,41.085166,0.021895,23.565035,23.565035,0,0,0,1271.183095,150.364885,0.470142,0,74.958312,99.310824,0,0,0,0,0,113.59125,182.930503,64.715,58.822791,55.19,63.517741,0.009504,248.067313,222.583128,45.223218,0.041667,200,0.97508,0.072652,39.596577,106.374941,104.142998,75.036536
4515.881624,0.420168,4515.881624,0,0,0,0,0.003,0,0.063049,0.11065,0,0.243469,0,0,0,0,32.2434,0,677.640879,1189.24572,0,2616.751624,83.556597,64,95,0.009672,38.560983,0.122615,23.949779,23.949779,0,0,0,995.928399,106.311206,0.772621,0.274596,75.005839,116.886617,0,0,0,0,0,305.052471,165.915617,66.41,58.878337,54.2,63.517741,0.009145,266.58453,272.656983,47.072298,0.233333,200,0.975656,0.072502,41.043538,107.616466,89.985477,75.036536
4657.218855,0.433318,4657.218855,0,0,0,0,0.003,0,0.060311,0.120877,0,0.249131,0,0,0,0,32.2434,0,648.208241,1299.160901,0,2677.606313,84.978656,64,95,0.009687,36.907136,0.608694,23.075772,23.075772,0,0,0,980.621425,88.450553,0,0,75.031686,126.010308,0,0,0,0,0,0,131.885846,70.295,60.043147,53.6,63.517741,0.008988,277.573349,306.530283,47.230791,1.158333,200,0.976067,0.072019,44.70834,110.812733,76.239761,75.036536
4823.615129,0.4488,4823.615129,0,0,0,0,0.003,0,0.058334,0.132673,0,0.254793,0,0,0,0,32.2434,0,626.964492,1425.946235,0,2738.461002,86.126604,64,95,0.009701,35.629916,1.230525,26.7558,26.7558,0,0,0,1204.541865,119.329288,1.754933,0.836799,75.032314,126.12051,0,0,0,0,0,754.967078,114.870961,73.79,61.332569,53.81,63.517741,0.009021,282.169634,321.715145,47.230791,2.341667,223.333333,0.976067,0.071543,48.112266,113.824092,68.955911,75.036536
4666.230471,0.434157,4666.230471,0,0,0,0,0.003,0,0.057753,0.118612,0,0.254793,0,0,0,0,32.2434,0,620.713207,1274.812862,0,2738.461002,86.787939,64,95,0.009718,34.94375,1.716604,33.765688,33.765688,0,0,0,1469.811028,72.329863,0.003437,0.001656,75.036478,126.850226,0,0,0,0,0,1.483534,102.089313,75.995,62.307054,54.275,63.517741,0.00916,280.663955,316.534562,47.283622,3.266667,240,0.976067,0.071233,50.164299,115.673173,72.205726,75.036536
4756.214661,0.442529,4756.214661,0,0,0,0,0.003,0,0.057725,0.132673,0,0.249131,0,0,0,0,32.2434,0,620.418712,1425.946235,0,2677.606313,87.238322,64,95,0.009731,34.493067,2.16765,42.573988,42.573988,0,0,0,1637.323284,94.092686,0.024065,0.01158,75.036479,126.844708,0,0,0,0,0,10.383089,102.089313,77.45,63.04758,54.815,63.517741,0.009325,272.792156,291.512835,47.415699,4.125,222.5,0.976067,0.071022,51.700828,117.07319,92.852111,75.036536
18095.13832,1.683613,18095.13832,1.221985,0,0.025571,0,0.003,0,0.057972,0.114631,0,0.260455,13133.64664,0,274.835379,0,32.2434,0,623.067919,1232.029291,0,2799.315691,77.216857,64,72,0.009556,46.974537,2.45667,47.021011,47.021011,0,0,438.764018,1601.61366,118.948265,0,0,75.036482,126.799965,0,0,0,10817.85086,4035.849926,0,89.334977,77.9,63.278442,55.04,63.517741,0.009379,258.078761,248.732612,46.491159,4.675,210,0.976067,0.070956,52.278132,117.601499,105.370296,75.036536
18860.20271,1.754797,18860.20271,1.209954,0,0.030686,0,0.003,0,0.059115,0.180263,0,0.271779,13004.34116,0,329.802455,0,32.2434,0,635.355924,1937.434702,0,2921.025069,74.317533,64,72,0.009093,49.159681,2.430395,45.934474,45.934474,0,0,436.292558,1331.141607,271.274171,0,0,75.036482,126.799965,0,0,0,10658.95512,4194.74566,0,119.104199,76.325,62.546144,54.515,63.517741,0.009245,235.123752,192.10389,43.136399,4.625,204.166667,0.976067,0.07118,50.655048,116.122235,105.78097,75.036536
9657.413194,0.898548,9657.413194,0,0,0.005114,0,0.250689,0,0.063214,0.260103,0.025,0.294427,0,0,54.967076,0,2694.356716,0,679.411713,2795.538865,268.695,3164.443824,81.796856,64,95,0.008972,38.050354,2.579285,112.296916,12.296917,99.999999,0,0,912.560284,1635.473787,19.060021,7.834949,75.036518,125.244965,699.010397,112.401328,0,0,0,7834.459846,157.394519,74.675,62.251153,54.875,63.517741,0.009424,200.281798,126.994313,35.766494,4.908333,200,0.976067,0.071379,49.085745,114.695802,92.801425,75.036536
11641.60568,1.083162,11641.60568,0,0,0,0,0.483364,0,0.073943,0.220766,0.005,0.300089,0,0,0,0,5195.095975,0,794.723898,2372.748296,53.739,3225.298513,81.277861,64,95,0.009124,39.215561,2.242095,44.216322,44.216322,0,0,0,462.589115,144.623092,2.164202,0.796534,75.036536,122.637577,2698.984914,375.969696,0,0,0,862.457595,187.191052,72.095,61.664209,55.4,63.517741,0.009626,147.503767,62.360479,23.721057,4.266667,211.666667,0.976067,0.071703,46.71719,112.582567,65.854532,75.036536
6039.421291,0.561922,6039.421291,0,0,0,0,0.039833,0,0.093933,0.145052,0,0.283103,0,0,0,0,428.121345,0,1009.572419,1558.993081,0,3042.734446,82.68088,64,95,0.009146,37.578463,1.891767,38.271048,38.271048,0,0,0,119.275683,526.166244,0,0,75.036536,122.591287,243.086846,18.516462,0,0,0,0,178.669954,69.365,61.651351,57.08,63.517741,0.010242,72.827343,13.565268,7.63406,3.6,208.333333,0.976067,0.072002,44.603167,110.707071,27.845056,75.036536
5370.879031,0.499719,5370.879031,0,0,0,0,0.003,0,0.118932,0.11167,0,0.266117,0,0,0,0,32.2434,0,1278.261885,1200.203366,0,2860.17038,84.050805,64,95,0.00923,36.253344,1.799806,38.554432,38.554432,0,0,0,0,588.795784,0,0,75.036536,122.591287,0,0,0,0,0,0,161.655068,67.7,61.385127,57.65,63.517741,0.010448,0,0,0,3.425,200,0.976067,0.072206,43.090798,109.3863,0,75.036536
6140.968697,0.57137,6140.968697,0,0,0,0,0.083005,0,0.13611,0.097462,0,0.254793,0,0,0,0,892.12194,0,1462.881141,1047.504614,0,2738.461002,81.831591,64,95,0.009308,39.306889,1.642159,35.324065,35.324065,0,0,0,0,536.944116,3.945454,1.585957,75.036536,124.190318,281.598352,28.253086,0,0,0,1611.290879,131.885846,66.68,60.553655,56.99,63.517741,0.010147,0,0,0,3.125,200,0.975491,0.072338,41.904847,108.356098,0,75.036536
4388.860176,0.40835,4388.860176,0,0,0,0,0.003,0,0.095758,0.083109,0,0.226482,0,0,0,0,32.2434,0,1029.188734,893.240485,0,2434.187557,80.785451,64,95,0.00936,40.819313,1.484512,32.240467,32.240467,0,0,0,0,473.647439,0,0,75.036536,124.217524,0,0,0,0,0,0,114.870961,66.065,60.124056,56.63,63.517741,0.010017,0,0,0,2.825,200,0.97508,0.072407,41.169573,107.722128,0,75.036536
