MF PT 1 Baseline - Source Energy|Total (*),MF PT 1 Baseline - Site Energy|Total (E),MF PT 1 Baseline - Source Energy|Total (E),MF PT 1 Baseline - Site Energy|Cooling (E),MF PT 1 Baseline - Site Energy|Heating Fan/Pump (E),MF PT 1 Baseline - Site Energy|Lights (E),MF PT 1 Baseline - Site Energy|Lg. Appl. (E),MF PT 1 Baseline - Site Energy|Vent Fan (E),MF PT 1 Baseline - Site Energy|Misc. (E),MF PT 1 Baseline - Site Energy|Total (G),MF PT 1 Baseline - Source Energy|Total (G),MF PT 1 Baseline - Site Energy|Heating (G),MF PT 1 Baseline - Site Energy|Hot Water (G),MF PT 1 Baseline - Site Energy|Lg. Appl. (G),MF PT 1 Baseline - Source Energy|Cooling (E),MF PT 1 Baseline - Source Energy|Heating Fan/Pump (E),MF PT 1 Baseline - Source Energy|Lights (E),MF PT 1 Baseline - Source Energy|Lg. Appl. (E),MF PT 1 Baseline - Source Energy|Vent Fan (E),MF PT 1 Baseline - Source Energy|Misc. (E),MF PT 1 Baseline - Source Energy|Heating (G),MF PT 1 Baseline - Source Energy|Hot Water (G),MF PT 1 Baseline - Source Energy|Lg. Appl. (G),MF PT 1 Baseline - Living Space|Indoor Temperature,MF PT 1 Baseline - Living Space|Heating Setpoint,MF PT 1 Baseline - Living Space|Cooling Setpoint,MF PT 1 Baseline - Living Space|Indoor Humidity,MF PT 1 Baseline - Living Space|Indoor Relative Humidity,MF PT 1 Baseline - Living Space|Wind Speed (at Building),MF PT 1 Baseline - Living Space|Infiltration + Mech. Vent.,MF PT 1 Baseline - Living Space|Infiltration,MF PT 1 Baseline - Living Space|Mech. Vent. (rated),MF PT 1 Baseline - Living Space|Natural Ventilation,MF PT 1 Baseline - Living Space|System Flow Rate to Zone,MF PT 1 Baseline - Living Space|Zone Glazing Transmitted Solar,MF PT 1 Baseline - Living Space|Latent Gains/Losses,MF PT 1 Baseline - Domestic Water System|Hot Water Use Flow Rate,MF PT 1 Baseline - Domestic Water System|Cold Water Use Flow Rate,MF PT 1 Baseline - Domestic Water System|Water Heater Inlet Temperature,MF PT 1 Baseline - Domestic Water System|Delivered Hot Water Temperature,MF PT 1 Baseline - Delivered Energy|Heating Delivered (main),MF PT 1 Baseline - Delivered Energy|Cooling Delivered (sensible),MF PT 1 Baseline - Delivered Energy|Cooling Delivered (latent),MF PT 1 Baseline - Delivered Energy|DHW Delivered Energy,MF PT 1 Baseline - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 1 Baseline - HVAC System|Total Supply Air Flow Rate,MF PT 1 Baseline - HVAC System|Supply Air Temperature,MF PT 1 Baseline - Weather|Outdoor Drybulb,MF PT 1 Baseline - Weather|Outdoor Wetbulb,MF PT 1 Baseline - Weather|Outdoor Dew Point,MF PT 1 Baseline - Weather|Ground Temperature,MF PT 1 Baseline - Weather|Outdoor Humidity Ratio,MF PT 1 Baseline - Weather|Direct Normal Solar,MF PT 1 Baseline - Weather|Total Horizontal Solar,MF PT 1 Baseline - Weather|Diffuse Horizontal Solar,MF PT 1 Baseline - Weather|Wind Speed (at Weather Station),MF PT 1 Baseline - Weather|Wind Direction,MF PT 1 Baseline - Weather|Atmospheric Pressure,MF PT 1 Baseline - Weather|Outdoor Air Density,MF PT 1 Baseline - Weather|Sky Temperature,MF PT 1 Baseline - Weather|Sky Radiation Losses,MF PT 1 Baseline - Weather|Total Vertical Solar,MF PT 1 Baseline - Weather|Mains Water Temperature
Btu,kWh,Btu,kWh,kWh,kWh,kWh,kWh,kWh,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,F,F,F,lb/lb,%,m/s,cfm,cfm,cfm,cfm,cfm,Btu,Btu,gph,gph,F,F,Btu,Btu,Btu,Btu,Btu,cfm,F,F,F,F,F,lb/lb,Btu/sqft,Btu/sqft,Btu/sqft,m/s,Deg,Atm,lbm/cuft,F,Btu/sqft,Btu/sqft,F
7304.43496,0.515798,5543.690248,0,0,0.162085,0.067017,0,0.286695,1615.362121,1760.744712,0,1103.007312,512.354809,0,0,1742.0588,720.288287,0,3081.343161,0,1202.27797,558.466742,73.678946,71,95,0.00884,48.813511,1.138564,35.923225,35.923225,0,0,0,0,181.59892,0.05896,0.019158,64.19603,124.853134,0,0,0,29.81091,230.335131,0,71.056714,51.065,49.561493,48.365,59.231708,0.007359,0,0,0,2.166667,230,0.97508,0.074848,29.757852,98.238988,0,64.19603
6961.166315,0.481681,5177.010934,0,0.000026,0.152227,0.059934,0,0.269494,1636.839799,1784.155381,157.175553,1180.790608,298.873639,0,0.278041,1636.107446,644.162875,0,2896.462572,171.321352,1287.061763,325.772266,71.47024,71,95,0.008859,52.700675,0.989675,33.267798,33.267798,0,0,1.960816,0,120.771368,0.848987,0.281214,64.19603,124.959514,94.305332,0,0,431.302755,208.400128,1.960816,87.850192,50.33,48.781419,47.63,59.231708,0.007124,0,0,0,1.883333,230,0.97508,0.074984,28.375683,97.12954,0,64.19603
7056.979393,0.436795,4694.59,0,0.000527,0.121799,0.056443,0,0.258026,2167.329718,2362.389392,1953.848547,0,213.48117,0,5.6677,1309.074261,606.639194,0,2773.208845,2129.694917,0,232.694476,71.018593,71,95,0.008878,53.61795,0.884576,32.047628,32.047628,0,0,24.372997,0,114.396664,0,0,64.19603,125.299479,1172.309128,0,0,0,170.022676,24.372997,121.441371,49.97,48.431968,47.165,59.231708,0.007028,0,0,0,1.683333,230,0.97508,0.075048,27.743634,96.627647,0,64.19603
10942.65684,0.389733,4188.767056,0,0.001161,0.107121,0.052094,0,0.229356,6196.229158,6753.889783,3708.310808,2351.290401,136.627949,0,12.4781,1151.31466,559.899766,0,2465.074529,4042.058781,2562.906537,148.924465,71.033301,71,95,0.008893,53.679225,0.810132,31.835727,31.835727,0,0,46.257085,0,101.859219,1.50388,0.490668,64.19603,125.240293,2224.986485,0,0,761.15127,148.087673,46.257085,121.443664,49.61,48.082515,46.73,59.231708,0.006934,0,0,0,1.541667,230,0.97508,0.075113,27.176706,96.178584,0,64.19603
8885.864334,0.296918,3191.215318,0,0.001601,0.04129,0.047606,0,0.206421,5224.448638,5694.649016,5130.516923,0,93.931715,0,17.211942,443.771363,511.664937,0,2218.567076,5592.263446,0,102.385569,71.044667,71,95,0.008905,53.730183,0.726929,31.655547,31.655547,0,0,63.998602,0,46.672796,0.0257,0.008318,64.19603,124.830699,3078.310154,0,0,12.981757,82.247457,63.998602,121.442032,49.25,47.643319,46.265,59.231708,0.006795,0,0,0,1.383333,230,0.97508,0.075182,25.831092,95.121967,0,64.19603
10833.97166,0.268715,2888.09473,0,0.001974,0.020502,0.045552,0,0.200687,7289.795346,7945.876927,6126.161529,1103.859089,59.774728,0,21.221148,220.351421,489.581947,0,2156.940213,6677.516066,1203.206407,65.154453,71.052381,71,95,0.008909,53.742129,0.621831,31.462476,31.462476,0,0,76.419206,0,20.137324,0,0,64.19603,124.817344,3675.696917,0,0,0,21.935002,76.419206,121.440992,48.89,47.230632,45.725,59.231708,0.006672,0,0,0,1.183333,230,0.97508,0.07525,24.751822,94.276673,0,64.234901
10063.86306,0.248164,2667.214359,0,0.002189,0.012301,0.044455,0,0.189219,6785.916242,7396.648704,6726.141515,0,59.774728,0,23.524268,132.210853,477.792752,0,2033.686487,7331.494251,0,65.154453,71.056941,71,95,0.00891,53.741944,0.547386,31.494289,31.494289,0,0,83.903801,0,4.597923,0,0,64.19603,124.817344,4035.684909,0,0,0,10.985106,83.903801,121.440693,48.53,46.882249,45.29,59.231708,0.006582,0,0,0,1.041667,230,0.97508,0.075315,24.344116,93.959688,0,64.234901
11699.56889,0.236681,2543.803964,0,0.002356,0.008201,0.04264,0,0.183485,8399.784336,9155.764926,7215.032899,1150.594449,34.156987,0,25.320561,88.140568,458.283211,0,1972.059623,7864.38586,1254.14795,37.231116,71.060595,71,95,0.008909,53.727635,0.464184,31.569611,31.569611,0,0,90.002376,0,-15.105099,0.529667,0.17466,64.208489,125.013092,4329.01974,0,0,268.554221,2.746276,90.002376,121.440826,48.17,46.445789,44.825,59.231708,0.00645,0,0,0,0.883333,130.833333,0.97508,0.075384,23.935376,93.642703,0,64.234901
10828.49993,0.229994,2471.924841,0,0.002499,0.008201,0.041543,0,0.177751,7666.582655,8356.575093,7632.425667,0,34.156987,0,26.857496,88.140568,446.494016,0,1910.43276,8319.343977,0,37.231116,71.063776,71,95,0.008904,53.693495,0.359085,31.763066,31.763066,0,0,95.20869,0,-41.065838,0,0,64.224691,125.267647,4579.4554,0,0,0,2.746276,95.20869,121.44138,47.705,46.02133,44.39,59.231708,0.006349,0,0,0,0.683333,60,0.97508,0.075465,22.07689,92.21627,0,64.234901
12466.51394,0.236326,2539.985111,0,0.002606,0.009071,0.041164,0,0.183485,9106.907184,9926.528831,7943.442455,1103.690001,59.774728,0,28.011858,97.488463,442.425167,0,1972.059623,8658.352276,1203.022101,65.154453,71.066091,71,95,0.008897,53.644273,0.284641,32.047387,32.047387,0,0,99.087518,0,-55.733505,0,0,64.224691,125.267647,4766.065473,0,0,0,10.985106,99.087518,121.442416,47.27,45.576354,43.925,59.231708,0.006233,0,0,0,0.541667,60,0.97508,0.075544,20.627529,91.106822,0,64.234901
11712.74511,0.258791,2781.429977,0,0.002666,0.024783,0.042122,0,0.189219,8193.867091,8931.315129,8099.935376,0,93.931715,0,28.657905,266.366624,452.718961,0,2033.686487,8828.92956,0,102.385569,71.067196,71,95,0.008887,53.583557,0.201438,32.299263,32.299263,0,0,101.038428,0,-67.645525,0,0,64.224691,125.267647,4859.961226,0,0,0,76.790113,101.038428,121.44375,46.91,45.167041,43.49,59.231708,0.006119,0,0,0,0.383333,60,0.97508,0.075611,20.209211,90.789836,0,64.234901
14933.46368,0.333459,3583.948985,0,0.002952,0.058184,0.047668,0.0125,0.212154,10412.3988,11349.51469,9095.055122,1103.862506,213.48117,0,31.726609,625.355305,512.325632,134.3475,2280.193939,9913.610083,1203.210131,232.694476,71.07426,71,95,0.008849,53.344577,0.09634,59.680109,9.680109,50,0,113.448424,29.118983,-436.404941,0,0,64.224691,125.267647,5457.033073,0,0,0,263.255239,113.448424,121.446256,46.55,44.734273,43.025,59.231708,0.005995,43.550241,5.160498,2.421415,0.183333,60,0.97508,0.07568,19.789796,90.472851,14.886666,64.234901
12428.83723,0.373447,4013.736143,0,0.00256,0.073631,0.053932,0.0025,0.240824,7720.276227,8415.101088,7361.627861,0,358.648366,0,27.51472,791.371017,579.65265,26.8695,2588.328256,8024.174368,0,390.926719,71.061563,71,95,0.00881,53.138696,0.021895,32.515051,32.515051,0,0,91.819746,176.993002,-68.784448,0.008502,0.002836,64.224889,125.265254,4416.976716,0,0,4.323046,279.697688,91.819746,121.451702,46.61,44.558742,42.59,59.231708,0.005899,136.409286,46.543514,19.468173,0.041667,60,0.97508,0.075682,19.614849,90.340774,56.212212,64.234901
14223.08264,0.382272,4108.587781,0,0.001858,0.07787,0.055987,0,0.246558,9279.353079,10114.49486,5217.87065,3668.677075,392.805354,0,19.965531,836.931491,601.735639,0,2649.955119,5687.479009,3998.858012,428.157836,71.045308,71,95,0.00879,53.049718,0.153268,30.881874,30.881874,0,0,65.07953,397.220106,-173.47252,3.371534,1.096351,64.229383,125.078129,3130.72239,0,0,1703.570064,268.712583,65.07953,121.453469,48.44,44.995287,41.6,59.231708,0.005692,153.764224,97.405118,38.460868,0.291667,60,0.97508,0.075435,24.162402,93.854026,77.383352,64.234901
7180.860938,0.383667,4123.577833,0,0.000967,0.079677,0.056466,0,0.246558,2804.846885,3057.283105,2394.963038,0,409.883847,0,10.39299,856.347188,606.882537,0,2649.955119,2610.509711,0,446.773394,71.021662,71,95,0.008755,52.882807,0.937125,31.299841,31.299841,0,0,29.870067,736.852068,-335.269104,0.006653,0.002169,64.234899,124.929204,1436.977823,0,0,3.363615,235.827683,29.870067,121.455208,52.265,45.98145,39.74,59.231708,0.0053,189.028825,149.993595,49.31761,1.783333,60,0.97508,0.074918,29.490642,98.027665,99.472914,64.234901
14394.47983,0.378065,4063.366515,0,0.000085,0.07749,0.053932,0,0.246558,9478.085608,10331.11331,67.951972,9051.485269,358.648366,0,0.916567,832.842179,579.65265,0,2649.955119,74.06765,9866.118943,390.926719,72.802899,71,95,0.008751,49.832386,1.939937,44.938652,44.938652,0,0,0.847476,1152.497809,56.10844,12.647554,3.833637,64.234901,124.476595,40.771183,0,0,6284.149924,213.892681,0.847476,79.457128,55.085,45.486849,34.85,59.231708,0.00443,212.274404,190.448831,55.129005,3.691667,165,0.97508,0.074611,30.976347,99.216359,111.080161,64.234901
5955.316209,0.382599,4112.098847,0,0,0.07446,0.055848,0,0.252292,1691.025102,1843.217361,0,1264.062761,426.962341,0,0,800.276626,600.240239,0,2711.581982,0,1377.82841,465.388952,73.914074,71,95,0.008701,47.68033,2.066931,47.074947,47.074947,0,0,0,1495.29929,-866.829797,1.666724,0.535719,64.234901,124.93087,0,0,0,839.774524,170.022676,0,71.057259,56.915,45.308001,32,59.231708,0.003933,213.383852,208.418262,60.570583,3.933333,240,0.97508,0.074406,33.235483,101.065439,109.555721,64.234901
5924.274467,0.390016,4191.813232,0,0,0.072273,0.059718,0,0.258026,1589.413977,1732.461235,0,1102.676908,486.737069,0,0,776.771617,641.83277,0,2773.208845,0,1201.91783,530.543405,75.818659,71,95,0.008589,44.171051,2.014382,45.51649,45.51649,0,0,0,1766.592056,-799.610977,0,0,64.234901,125.374799,0,0,0,0,148.087673,0,71.057259,59.525,46.646664,32.525,59.231708,0.00399,229.761419,214.82881,55.498821,3.833333,234.166667,0.97508,0.074025,36.618986,103.865475,102.356578,64.234901
4584.746439,0.386739,4156.588604,0,0,0.071629,0.057084,0,0.258026,392.805354,428.157836,0,0,392.805354,0,0,769.854924,613.524835,0,2773.208845,0,0,428.157836,77.319582,71,95,0.008456,41.379471,2.500461,57.030002,57.030002,0,0,0,1913.991003,-947.334785,0,0,64.234901,125.374799,0,0,0,0,131.610015,0,71.057259,60.8,47.870849,34.475,59.231708,0.004303,245.452185,202.935036,45.96285,4.758333,230,0.97508,0.073807,37.663691,104.737184,100.246558,64.234901
4658.896748,0.384111,4128.353344,0,0,0.072102,0.059718,0,0.252292,486.737069,530.543405,0,0,486.737069,0,0,774.938592,641.83277,0,2711.581982,0,0,530.543405,77.948841,71,95,0.008301,39.790643,2.999677,70.242772,70.242772,0,0,0,1843.270807,-1052.166799,0,0,64.234901,125.374799,0,0,0,0,131.610015,0,71.057259,60.8,48.39531,35.915,59.231708,0.004565,239.984191,166.656254,37.98539,5.708333,224.166667,0.97508,0.073776,37.066506,104.235291,109.374283,64.234901
5854.494084,0.394819,4243.4407,0,0,0.075552,0.055508,0,0.26376,1478.030628,1611.053384,0,1102.303768,375.72686,0,0,812.016249,596.588742,0,2834.835709,0,1201.511107,409.542277,77.98958,71,72,0.008135,38.951721,3.306214,78.827228,78.827228,0,0,0,1457.96079,-1071.708278,0,0,64.234901,125.374799,0,0,0,0,115.167565,0,71.057259,60.8,48.894686,37.19,59.231708,0.004816,192.832647,107.932,32.834381,6.291667,214.166667,0.97508,0.073746,36.97238,104.156045,99.19296,64.234901
5499.238205,0.431988,4642.922534,0,0,0.086469,0.070292,0,0.275227,785.610707,856.315671,0,0,785.610707,0,0,929.351237,755.481862,0,2958.089435,0,0,856.315671,77.815753,71,72,0.007995,38.51264,3.109155,73.531219,73.531219,0,0,0,931.792201,-683.812913,0.063269,0.02115,64.234901,125.337432,0,0,0,32.188196,153.545017,0,71.057259,60.065,49.377121,39.2,59.231708,0.005227,138.733844,48.789888,19.573834,5.916667,221.666667,0.97508,0.073802,36.688421,103.918306,72.801402,64.234901
8210.704005,0.522211,5612.619271,0,0,0.110481,0.088567,0.025,0.298163,2383.563977,2598.084735,0,1102.676954,1280.887023,0,0,1187.428718,951.898664,268.695,3204.596888,0,1201.91788,1396.166855,76.011372,71,95,0.007893,40.376485,2.644971,117.353978,17.353979,99.999999,0,0,219.770555,-729.911783,0,0,64.234901,125.226647,0,0,0,0,202.907575,0,71.057259,58.28,49.559764,41.57,59.231708,0.005724,42.872245,5.980803,3.618914,5.033333,224.166667,0.97508,0.073998,36.151636,103.469243,15.583902,64.234901
8152.125096,0.534319,5742.752892,0,0,0.142563,0.082859,0.005,0.303897,2210.433215,2409.372204,0,1211.341337,999.091878,0,0,1532.236892,890.553249,53.739,3266.223751,0,1320.362057,1089.010147,75.652549,71,95,0.007851,40.638772,1.979349,47.098103,47.098103,0,0,0,0,193.848387,1.219907,0.401687,64.234901,125.21353,0,0,0,618.301302,241.320236,0,71.057259,56.015,49.512876,43.775,59.231708,0.006211,0,0,0,3.766667,220,0.97508,0.074265,34.87835,102.412626,0,64.234901
14683.28612,0.515798,5543.690248,0,0,0.162085,0.067017,0,0.286695,8384.950341,9139.595872,0,7872.595532,512.354809,0,0,1742.0588,720.288287,0,3081.343161,0,8581.12913,558.466742,75.305593,71,95,0.007878,41.266218,0.678759,32.304607,32.304607,0,0,0,0,186.302366,11.325816,3.705982,64.234901,124.983903,0,0,0,5731.507574,230.335131,0,71.057259,53.99,48.706005,43.97,59.231708,0.006257,0,0,0,1.291667,220,0.97508,0.074553,32.953666,100.8277,0,64.234901
5502.505159,0.481655,5176.732893,0,0,0.152227,0.059934,0,0.269494,298.873639,325.772266,0,0,298.873639,0,0,1636.107446,644.162875,0,2896.462572,0,0,325.772266,72.565939,71,95,0.007896,45.334711,0,28.711481,28.711481,0,0,0,0,137.889454,0.034174,0.011186,64.234901,124.984194,0,0,0,17.295388,208.400128,0,71.057259,52.715,47.80553,43.31,59.231708,0.006092,0,0,0,0,220,0.97508,0.074758,31.692788,99.797498,0,64.234901
6857.117121,0.436408,4690.430484,0,0.00014,0.121799,0.056443,0,0.258026,1987.785906,2166.686637,655.004448,1119.300287,213.48117,0,1.508183,1309.074261,606.639194,0,2773.208845,713.954848,1220.037313,232.694476,71.094647,71,95,0.007918,47.77374,0,27.954494,27.954494,0,0,8.1671,0,145.060251,0.182666,0.059248,64.234901,124.765129,393.002669,0,0,92.239932,170.022676,8.1671,104.664925,51.71,47.164095,42.95,59.231708,0.006001,0,0,0,0,220,0.97508,0.074915,30.220614,98.608804,0,64.234901
7178.965714,0.389334,4184.483976,0,0.000762,0.107121,0.052094,0,0.229356,2747.230952,2994.481738,2610.603003,0,136.627949,0,8.195021,1151.31466,559.899766,0,2465.074529,2845.557273,0,148.924465,71.025376,71,95,0.007941,48.021112,0,28.688591,28.688591,0,0,32.527478,0,98.198117,0,0,64.234901,124.749347,1566.361802,0,0,0,148.087673,32.527478,121.515731,50.735,46.510706,42.485,59.231708,0.005901,0,0,0,0,220,0.97508,0.07507,28.706227,97.393694,0,64.234901
10799.46367,0.296602,3187.822046,0,0.001286,0.04129,0.047606,0,0.206421,6983.157449,7611.641619,4155.400081,2733.825653,93.931715,0,13.81867,443.771363,511.664937,0,2218.567076,4529.386088,2979.869962,102.385569,71.038904,71,95,0.007959,48.104428,0,29.548542,29.548542,0,0,51.765114,0,96.381208,2.558626,0.837017,64.234901,125.080804,2493.240049,0,0,1294.732277,82.247457,51.765114,121.529639,49.835,45.847646,42.05,59.231708,0.005784,0,0,0,0,220,0.97508,0.075217,27.040045,96.072923,0,64.234901
10216.3183,0.268513,2885.919411,0,0.001772,0.020502,0.045552,0,0.200687,6725.136595,7330.398888,5553.631256,1111.73061,59.774728,0,19.045829,220.351421,489.581947,0,2156.940213,6053.458069,1211.786365,65.154453,71.050778,71,95,0.007965,48.123108,0,30.394919,30.394919,0,0,69.184029,0,30.079139,0.092848,0.030629,64.235642,125.132841,3332.178754,0,0,47.038846,21.935002,69.184029,121.528547,48.935,45.270318,41.69,59.231708,0.005711,0,0,0,0,220,0.97508,0.075359,25.495635,94.857813,0,64.275876
9774.87221,0.24806,2666.100173,0,0.002085,0.012301,0.044455,0,0.189219,6521.809208,7108.772037,6462.034481,0,59.774728,0,22.410081,132.210853,477.792752,0,2033.686487,7043.617584,0,65.154453,71.05817,71,95,0.007968,48.125259,0,31.320622,31.320622,0,0,80.500848,0,6.353533,0,0,64.243461,125.029089,3877.220688,0,0,0,10.985106,80.500848,121.528066,47.93,44.649004,41.33,59.231708,0.005643,0,0,0,0,220,0.97508,0.075516,24.513743,94.091765,0,64.275876
11673.9483,0.236675,2543.738284,0,0.00235,0.008201,0.04264,0,0.183485,8376.339465,9130.210016,7238.344064,1103.838414,34.156987,0,25.254881,88.140568,458.283211,0,1972.059623,7889.795029,1203.183871,37.231116,71.064445,71,95,0.007965,48.102859,0,32.205432,32.205432,0,0,90.171772,0,-27.001218,0,0,64.243461,125.029089,4343.006438,0,0,0,2.746276,90.171772,121.528224,46.955,43.953283,40.97,59.231708,0.005538,0,0,0,0,220,0.97508,0.075674,22.490391,92.533255,0,64.275876
11077.55038,0.230057,2472.603523,0,0.002562,0.008201,0.041543,0,0.177751,7894.446661,8604.94686,7860.289674,0,34.156987,0,27.536178,88.140568,446.494016,0,1910.43276,8567.715744,0,37.231116,71.069411,71,95,0.007959,48.05669,0,33.010759,33.010759,0,0,97.919081,0,-49.492216,0,0,64.243461,125.029089,4716.173804,0,0,0,2.746276,97.919081,121.529108,46.055,43.342316,40.61,59.231708,0.005458,0,0,0,0,220,0.97508,0.075819,20.80111,91.238899,0,64.275876
12980.57118,0.236469,2541.51644,0,0.002749,0.009071,0.041164,0,0.183485,9577.114441,10439.05474,8413.5068,1103.832913,59.774728,0,29.543187,97.488463,442.425167,0,1972.059623,9170.722412,1203.177875,65.154453,71.073825,71,95,0.00795,47.995042,0,33.80597,33.80597,0,0,104.809667,0,-67.453722,0,0,64.243461,125.029089,5048.10408,0,0,0,10.985106,104.809667,121.530553,45.155,42.697708,40.145,59.231708,0.005366,0,0,0,0,220,0.97508,0.075965,19.964285,90.604928,0,64.275876
12434.50294,0.258998,2783.655318,0,0.002873,0.024783,0.042122,0,0.189219,8853.98864,9650.847618,8760.056925,0,93.931715,0,30.883246,266.366624,452.718961,0,2033.686487,9548.462049,0,102.385569,71.076509,71,95,0.007938,47.918568,0,34.681248,34.681248,0,0,109.125225,0,-86.818857,0,0,64.243461,125.029089,5256.034155,0,0,0,76.790113,109.125225,121.53246,44.15,41.966944,39.71,59.231708,0.005263,0,0,0,0,220,0.97508,0.076129,17.631867,88.86151,0,64.275876
16035.18656,0.333772,3587.316691,0,0.003265,0.058184,0.047668,0.0125,0.212154,11420.0641,12447.86987,10102.75645,1103.826476,213.48117,0,35.094315,625.355305,512.325632,134.3475,2280.193939,11012.00453,1203.170859,232.694476,71.086781,71,95,0.007899,47.670954,0,61.336023,11.336024,50,0,125.847647,29.279829,-421.508506,0,0,64.243461,125.029089,6061.653872,0,0,0,263.255239,125.847647,121.535743,43.175,41.311588,39.35,59.231708,0.00519,29.937489,4.649493,2.7384,0,220,0.97508,0.076286,15.713006,87.435077,11.478894,64.275876
32997.85935,0.372795,4006.724221,0,0.001908,0.073631,0.053932,0.0025,0.240824,26597.37168,28991.13513,5372.503952,20866.21936,358.648366,0,20.502799,791.371017,579.65265,26.8695,2588.328256,5856.029308,22744.1791,390.926719,71.335113,71,95,0.008087,48.394578,0.122615,35.808947,35.808947,0,0,66.935215,176.720842,1978.659977,34.655884,7.32834,64.275718,116.348222,3349.170379,0,0,15993.92552,279.697688,66.935215,101.900231,43.115,41.208605,39.2,59.231708,0.005157,128.907303,46.023586,19.785158,0.233333,220,0.97508,0.076299,15.60568,87.35583,54.232266,64.275876
11752.87756,0.382717,4113.369716,0,0.002303,0.07787,0.055987,0,0.246558,7008.722796,7639.507847,6615.917442,0,392.805354,0,24.747467,836.931491,601.735639,0,2649.955119,7211.350012,0,428.157836,71.058937,71,95,0.008124,49.057632,0.608694,34.714135,34.714135,0,0,82.439354,400.088254,-291.386236,0.155662,0.021997,64.275876,116.116151,3969.550465,0,0,67.679352,268.712583,82.439354,121.516479,45.335,41.927613,38.15,59.231708,0.004978,174.130521,102.417063,35.55517,1.158333,220,0.97508,0.075985,17.52744,88.782264,82.287285,64.275876
15561.06328,0.38387,4125.759775,0,0.00117,0.079677,0.056466,0,0.246558,10491.10413,11435.30351,3090.783691,6990.436596,409.883847,0,12.574932,856.347188,606.882537,0,2649.955119,3368.954223,7619.575889,446.773394,71.186366,71,95,0.008112,48.773938,1.10791,35.109973,35.109973,0,0,38.511643,754.179536,132.415609,8.609698,2.733051,64.275876,121.337784,2054.905438,0,0,4321.029849,235.827683,38.511643,108.904839,48.965,43.049917,36.35,59.231708,0.004669,211.42911,157.012972,44.483586,2.108333,220,0.97508,0.07548,20.481823,91.00116,104.800447,64.275876
15959.48337,0.37822,4065.034637,0,0.00024,0.07749,0.053932,0,0.246558,10912.33829,11894.44873,235.915952,10317.77397,358.648366,0,2.58469,832.842179,579.65265,0,2649.955119,257.148388,11246.37363,390.926719,72.57561,71,95,0.008204,47.088255,1.475754,38.517,38.517,0,0,2.939575,1185.767209,396.941825,15.691596,4.617608,64.275876,124.704917,141.549571,0,0,7736.808537,213.892681,2.939575,79.470982,51.8,44.067153,35.39,59.231708,0.0045,237.659633,199.527014,47.864761,2.808333,214.166667,0.97508,0.075082,22.905887,92.85024,115.074654,64.275876
7288.680988,0.382599,4112.098847,0,0,0.07446,0.055848,0,0.252292,2914.295542,3176.582141,0,2487.333201,426.962341,0,0,800.276626,600.240239,0,2711.581982,0,2711.193189,465.388952,73.341711,71,95,0.008172,45.693903,1.720983,41.426357,41.426357,0,0,0,1602.862146,-536.175454,2.796887,0.917531,64.275876,125.326552,0,0,0,1415.010867,170.022676,0,71.061206,54.065,44.79339,34.61,59.231708,0.00433,263.599586,227.362998,44.74774,3.275,210,0.97508,0.074771,24.952298,94.435166,116.14452,64.275876
6070.903639,0.390016,4191.813232,0,0,0.072273,0.059718,0,0.258026,1723.936153,1879.090406,0,1237.199084,486.737069,0,0,776.771617,641.83277,0,2773.208845,0,1348.547001,530.543405,75.324219,71,95,0.008095,42.353318,1.602747,40.982275,40.982275,0,0,0,1777.315704,-483.94466,1.598518,0.520767,64.275876,125.011535,0,0,0,807.34336,148.087673,0,71.061206,53.78,45.006398,35.63,59.231708,0.004494,234.912428,216.772477,53.728987,3.05,221.666667,0.97508,0.074793,24.851721,94.35592,102.953924,64.275876
5809.267927,0.386739,4156.588604,0,0,0.071629,0.057084,0,0.258026,1516.219562,1652.679323,0,1123.414209,392.805354,0,0,769.854924,613.524835,0,2773.208845,0,1224.521487,428.157836,76.30631,71,95,0.008025,40.635008,1.716604,45.303272,45.303272,0,0,0,1693.256156,-417.595514,0.241337,0.079959,64.275876,125.123274,0,0,0,122.397977,131.610015,0,71.061206,51.2,45.368995,39.41,59.231708,0.005247,189.821287,183.672832,62.049848,3.266667,245.833333,0.97508,0.075081,24.649617,94.197427,92.870143,64.275876
4658.896748,0.384111,4128.353344,0,0,0.072102,0.059718,0,0.252292,486.737069,530.543405,0,0,486.737069,0,0,774.938592,641.83277,0,2711.581982,0,0,530.543405,76.440592,71,95,0.007969,40.173324,2.045035,51.564562,51.564562,0,0,0,1570.205982,-310.908242,0,0,64.275876,125.174792,0,0,0,0,131.610015,0,71.061206,50.84,46.538567,42.515,59.231708,0.005892,176.851311,148.209426,53.702571,3.891667,0,0.97508,0.075056,26.867928,95.940846,96.818213,64.275876
