Time Step,Time Stamp,Electric Load (kW),Grid Serving Load (kW),PV Serving Load (kW),Wind Serving Load (kW),Battery Discharging (kW),PV Charging Battery (kW),Wind Charging Battery (kW),Grid Charging Battery (kW),PV Exporting to Grid (kW),Wind Exporting to Grid (kW),Battery to Grid (kW),Battery State of Charge (%),Diesel Generator Serving Load (kW)
3689,2019-06-03 16:00:00,2.8,0.0,,,2.8,,,0.0,,,,0.3,
3690,2019-06-03 17:00:00,0.6,0.0,,,0.6,,,0.0,,,,0.2,
3691,2019-06-03 18:00:00,1.2,0.9,,,0.3,,,0.0,,,,0.2,
3692,2019-06-03 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3693,2019-06-03 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3694,2019-06-03 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3695,2019-06-03 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3696,2019-06-03 23:00:00,0.3,0.3,,,0.0,,,3.1,,,,0.6,
3697,2019-06-04 00:00:00,0.3,0.3,,,0.0,,,2.9,,,,1.0,
3698,2019-06-04 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3699,2019-06-04 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3700,2019-06-04 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3701,2019-06-04 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3702,2019-06-04 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3703,2019-06-04 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3704,2019-06-04 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3705,2019-06-04 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3706,2019-06-04 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3707,2019-06-04 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3708,2019-06-04 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3709,2019-06-04 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3710,2019-06-04 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3711,2019-06-04 14:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3712,2019-06-04 15:00:00,3.7,1.6,,,2.1,,,0.0,,,,0.7,
3713,2019-06-04 16:00:00,2.7,0.0,,,2.7,,,0.0,,,,0.3,
3714,2019-06-04 17:00:00,0.5,0.0,,,0.5,,,0.0,,,,0.2,
3715,2019-06-04 18:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3716,2019-06-04 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3717,2019-06-04 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3718,2019-06-04 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3719,2019-06-04 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3720,2019-06-04 23:00:00,0.3,0.3,,,0.0,,,3.1,,,,0.6,
3721,2019-06-05 00:00:00,0.3,0.3,,,0.0,,,2.9,,,,1.0,
3722,2019-06-05 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3723,2019-06-05 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3724,2019-06-05 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3725,2019-06-05 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3726,2019-06-05 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3727,2019-06-05 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3728,2019-06-05 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3729,2019-06-05 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3730,2019-06-05 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3731,2019-06-05 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3732,2019-06-05 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3733,2019-06-05 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3734,2019-06-05 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3735,2019-06-05 14:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3736,2019-06-05 15:00:00,3.5,1.6,,,1.9,,,0.0,,,,0.7,
3737,2019-06-05 16:00:00,2.9,0.0,,,2.9,,,0.0,,,,0.3,
3738,2019-06-05 17:00:00,0.5,0.0,,,0.5,,,0.0,,,,0.2,
3739,2019-06-05 18:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3740,2019-06-05 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3741,2019-06-05 20:00:00,0.7,0.7,,,0.0,,,0.0,,,,0.2,
3742,2019-06-05 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3743,2019-06-05 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3744,2019-06-05 23:00:00,0.3,0.3,,,0.0,,,3.1,,,,0.6,
3745,2019-06-06 00:00:00,0.3,0.3,,,0.0,,,2.9,,,,1.0,
3746,2019-06-06 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3747,2019-06-06 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3748,2019-06-06 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3749,2019-06-06 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3750,2019-06-06 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3751,2019-06-06 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3752,2019-06-06 07:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3753,2019-06-06 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3754,2019-06-06 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3755,2019-06-06 10:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3756,2019-06-06 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3757,2019-06-06 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3758,2019-06-06 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3759,2019-06-06 14:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3760,2019-06-06 15:00:00,3.8,1.9,,,1.9,,,0.0,,,,0.7,
3761,2019-06-06 16:00:00,3.0,0.0,,,3.0,,,0.0,,,,0.3,
3762,2019-06-06 17:00:00,0.5,0.0,,,0.5,,,0.0,,,,0.2,
3763,2019-06-06 18:00:00,0.9,0.9,,,0.0,,,0.0,,,,0.2,
3764,2019-06-06 19:00:00,0.7,0.7,,,0.0,,,0.0,,,,0.2,
3765,2019-06-06 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3766,2019-06-06 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3767,2019-06-06 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3768,2019-06-06 23:00:00,0.3,0.3,,,0.0,,,3.1,,,,0.6,
3769,2019-06-07 00:00:00,0.3,0.3,,,0.0,,,2.9,,,,1.0,
3770,2019-06-07 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3771,2019-06-07 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3772,2019-06-07 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3773,2019-06-07 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3774,2019-06-07 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3775,2019-06-07 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3776,2019-06-07 07:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3777,2019-06-07 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3778,2019-06-07 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3779,2019-06-07 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3780,2019-06-07 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3781,2019-06-07 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3782,2019-06-07 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3783,2019-06-07 14:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3784,2019-06-07 15:00:00,3.2,1.1,,,2.1,,,0.0,,,,0.7,
3785,2019-06-07 16:00:00,2.8,0.0,,,2.8,,,0.0,,,,0.3,
3786,2019-06-07 17:00:00,0.5,0.0,,,0.5,,,0.0,,,,0.2,
3787,2019-06-07 18:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3788,2019-06-07 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3789,2019-06-07 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3790,2019-06-07 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3791,2019-06-07 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3792,2019-06-07 23:00:00,0.3,0.3,,,0.0,,,3.1,,,,0.6,
3793,2019-06-08 00:00:00,0.9,0.9,,,0.0,,,2.5,,,,0.9,
3794,2019-06-08 01:00:00,0.3,0.3,,,0.0,,,0.4,,,,1.0,
3795,2019-06-08 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3796,2019-06-08 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3797,2019-06-08 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3798,2019-06-08 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3799,2019-06-08 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3800,2019-06-08 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3801,2019-06-08 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3802,2019-06-08 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3803,2019-06-08 10:00:00,1.1,1.1,,,0.0,,,0.0,,,,1.0,
3804,2019-06-08 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3805,2019-06-08 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3806,2019-06-08 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3807,2019-06-08 14:00:00,1.1,1.1,,,0.0,,,0.0,,,,1.0,
3808,2019-06-08 15:00:00,4.4,3.4,,,0.9,,,0.0,,,,0.9,
3809,2019-06-08 16:00:00,3.3,3.3,,,0.0,,,0.1,,,,0.9,
3810,2019-06-08 17:00:00,0.5,0.5,,,0.0,,,1.0,,,,1.0,
3811,2019-06-08 18:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3812,2019-06-08 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3813,2019-06-08 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,1.0,
3814,2019-06-08 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,1.0,
3815,2019-06-08 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3816,2019-06-08 23:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3817,2019-06-09 00:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3818,2019-06-09 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3819,2019-06-09 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3820,2019-06-09 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3821,2019-06-09 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3822,2019-06-09 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3823,2019-06-09 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3824,2019-06-09 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3825,2019-06-09 08:00:00,1.1,1.1,,,0.0,,,0.0,,,,1.0,
3826,2019-06-09 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3827,2019-06-09 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3828,2019-06-09 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3829,2019-06-09 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3830,2019-06-09 13:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3831,2019-06-09 14:00:00,0.6,0.6,,,0.0,,,0.0,,,,1.0,
3832,2019-06-09 15:00:00,5.2,3.4,,,1.8,,,0.0,,,,0.7,
3833,2019-06-09 16:00:00,4.2,3.4,,,0.7,,,0.0,,,,0.6,
3834,2019-06-09 17:00:00,0.5,0.5,,,0.0,,,2.8,,,,1.0,
3835,2019-06-09 18:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3836,2019-06-09 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3837,2019-06-09 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,1.0,
3838,2019-06-09 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,1.0,
3839,2019-06-09 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3840,2019-06-09 23:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3841,2019-06-10 00:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3842,2019-06-10 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3843,2019-06-10 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3844,2019-06-10 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3845,2019-06-10 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3846,2019-06-10 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3847,2019-06-10 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3848,2019-06-10 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3849,2019-06-10 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3850,2019-06-10 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3851,2019-06-10 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3852,2019-06-10 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3853,2019-06-10 12:00:00,0.7,0.7,,,0.0,,,0.0,,,,1.0,
3854,2019-06-10 13:00:00,1.3,1.3,,,0.0,,,0.0,,,,1.0,
3855,2019-06-10 14:00:00,1.0,1.0,,,0.0,,,0.0,,,,1.0,
3856,2019-06-10 15:00:00,6.7,3.4,,,3.2,,,0.0,,,,0.5,
3857,2019-06-10 16:00:00,5.6,3.4,,,2.1,,,0.0,,,,0.2,
3858,2019-06-10 17:00:00,0.5,0.5,,,0.0,,,0.4,,,,0.2,
3859,2019-06-10 18:00:00,1.1,0.9,,,0.2,,,0.0,,,,0.2,
3860,2019-06-10 19:00:00,0.9,0.9,,,0.0,,,0.0,,,,0.2,
3861,2019-06-10 20:00:00,1.0,0.9,,,0.1,,,0.0,,,,0.2,
3862,2019-06-10 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3863,2019-06-10 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3864,2019-06-10 23:00:00,0.3,0.3,,,0.0,,,3.1,,,,0.6,
3865,2019-06-11 00:00:00,0.3,0.3,,,0.0,,,2.9,,,,1.0,
3866,2019-06-11 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3867,2019-06-11 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3868,2019-06-11 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3869,2019-06-11 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3870,2019-06-11 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3871,2019-06-11 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3872,2019-06-11 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3873,2019-06-11 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3874,2019-06-11 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3875,2019-06-11 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3876,2019-06-11 11:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3877,2019-06-11 12:00:00,0.9,0.9,,,0.0,,,0.0,,,,1.0,
3878,2019-06-11 13:00:00,0.9,0.9,,,0.0,,,0.0,,,,1.0,
3879,2019-06-11 14:00:00,1.0,1.0,,,0.0,,,0.0,,,,1.0,
3880,2019-06-11 15:00:00,6.0,3.4,,,2.6,,,0.0,,,,0.6,
3881,2019-06-11 16:00:00,5.1,2.9,,,2.2,,,0.0,,,,0.3,
3882,2019-06-11 17:00:00,0.5,0.0,,,0.5,,,0.0,,,,0.2,
3883,2019-06-11 18:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3884,2019-06-11 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3885,2019-06-11 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3886,2019-06-11 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3887,2019-06-11 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3888,2019-06-11 23:00:00,0.3,0.3,,,0.0,,,3.1,,,,0.6,
3889,2019-06-12 00:00:00,0.3,0.3,,,0.0,,,2.9,,,,1.0,
3890,2019-06-12 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3891,2019-06-12 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3892,2019-06-12 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3893,2019-06-12 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3894,2019-06-12 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3895,2019-06-12 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3896,2019-06-12 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3897,2019-06-12 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3898,2019-06-12 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3899,2019-06-12 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3900,2019-06-12 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3901,2019-06-12 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3902,2019-06-12 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3903,2019-06-12 14:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3904,2019-06-12 15:00:00,4.6,3.4,,,1.3,,,0.0,,,,0.8,
3905,2019-06-12 16:00:00,3.7,0.1,,,3.6,,,0.0,,,,0.3,
3906,2019-06-12 17:00:00,0.5,0.0,,,0.5,,,0.0,,,,0.2,
3907,2019-06-12 18:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3908,2019-06-12 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3909,2019-06-12 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3910,2019-06-12 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3911,2019-06-12 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3912,2019-06-12 23:00:00,0.3,0.3,,,0.0,,,3.1,,,,0.6,
3913,2019-06-13 00:00:00,0.3,0.3,,,0.0,,,2.9,,,,1.0,
3914,2019-06-13 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3915,2019-06-13 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3916,2019-06-13 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3917,2019-06-13 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3918,2019-06-13 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3919,2019-06-13 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3920,2019-06-13 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3921,2019-06-13 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3922,2019-06-13 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3923,2019-06-13 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3924,2019-06-13 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3925,2019-06-13 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3926,2019-06-13 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3927,2019-06-13 14:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3928,2019-06-13 15:00:00,3.4,1.5,,,2.0,,,0.0,,,,0.7,
3929,2019-06-13 16:00:00,2.9,0.0,,,2.9,,,0.0,,,,0.3,
3930,2019-06-13 17:00:00,0.5,0.0,,,0.5,,,0.0,,,,0.2,
3931,2019-06-13 18:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3932,2019-06-13 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3933,2019-06-13 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3934,2019-06-13 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3935,2019-06-13 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3936,2019-06-13 23:00:00,0.3,0.3,,,0.0,,,3.1,,,,0.6,
3937,2019-06-14 00:00:00,0.3,0.3,,,0.0,,,2.9,,,,1.0,
3938,2019-06-14 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3939,2019-06-14 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3940,2019-06-14 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3941,2019-06-14 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3942,2019-06-14 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3943,2019-06-14 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3944,2019-06-14 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3945,2019-06-14 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3946,2019-06-14 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3947,2019-06-14 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3948,2019-06-14 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3949,2019-06-14 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3950,2019-06-14 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3951,2019-06-14 14:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3952,2019-06-14 15:00:00,3.4,1.4,,,2.0,,,0.0,,,,0.7,
3953,2019-06-14 16:00:00,2.9,0.0,,,2.9,,,0.0,,,,0.3,
3954,2019-06-14 17:00:00,0.5,0.0,,,0.5,,,0.0,,,,0.2,
3955,2019-06-14 18:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3956,2019-06-14 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,0.2,
3957,2019-06-14 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3958,2019-06-14 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,0.2,
3959,2019-06-14 22:00:00,0.8,0.8,,,0.0,,,0.0,,,,0.2,
3960,2019-06-14 23:00:00,0.5,0.5,,,0.0,,,2.9,,,,0.6,
3961,2019-06-15 00:00:00,0.3,0.3,,,0.0,,,3.1,,,,1.0,
3962,2019-06-15 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3963,2019-06-15 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3964,2019-06-15 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3965,2019-06-15 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3966,2019-06-15 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3967,2019-06-15 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3968,2019-06-15 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3969,2019-06-15 08:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3970,2019-06-15 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3971,2019-06-15 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3972,2019-06-15 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3973,2019-06-15 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3974,2019-06-15 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3975,2019-06-15 14:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3976,2019-06-15 15:00:00,3.7,3.4,,,0.3,,,0.0,,,,1.0,
3977,2019-06-15 16:00:00,3.2,3.2,,,0.0,,,0.2,,,,1.0,
3978,2019-06-15 17:00:00,0.5,0.5,,,0.0,,,0.1,,,,1.0,
3979,2019-06-15 18:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3980,2019-06-15 19:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3981,2019-06-15 20:00:00,0.6,0.6,,,0.0,,,0.0,,,,1.0,
3982,2019-06-15 21:00:00,0.6,0.6,,,0.0,,,0.0,,,,1.0,
3983,2019-06-15 22:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3984,2019-06-15 23:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3985,2019-06-16 00:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3986,2019-06-16 01:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3987,2019-06-16 02:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3988,2019-06-16 03:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3989,2019-06-16 04:00:00,0.2,0.2,,,0.0,,,0.0,,,,1.0,
3990,2019-06-16 05:00:00,0.3,0.3,,,0.0,,,0.0,,,,1.0,
3991,2019-06-16 06:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3992,2019-06-16 07:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3993,2019-06-16 08:00:00,0.5,0.5,,,0.0,,,0.0,,,,1.0,
3994,2019-06-16 09:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3995,2019-06-16 10:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3996,2019-06-16 11:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3997,2019-06-16 12:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3998,2019-06-16 13:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
3999,2019-06-16 14:00:00,0.4,0.4,,,0.0,,,0.0,,,,1.0,
4000,2019-06-16 15:00:00,3.7,3.4,,,0.3,,,0.0,,,,1.0,
4001,2019-06-16 16:00:00,3.2,3.2,,,0.0,,,0.2,,,,1.0,
4002,2019-06-16 17:00:00,0.6,0.6,,,0.0,,,0.1,,,,1.0,
