Time Step,Time Stamp,Electric Load (kW),Grid Serving Load (kW),PV Serving Load (kW),Wind Serving Load (kW),Battery Discharging (kW),PV Charging Battery (kW),Wind Charging Battery (kW),Grid Charging Battery (kW),PV Exporting to Grid (kW),Wind Exporting to Grid (kW),Battery to Grid (kW),Battery State of Charge (%),Diesel Generator Serving Load (kW)
5082,2019-07-31 17:00:00,0.4,0.0,0.1,,0.2,0.0,,0.0,0.0,,,0.2,
5083,2019-07-31 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5084,2019-07-31 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5085,2019-07-31 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5086,2019-07-31 21:00:00,0.5,0.4,0.0,,0.1,0.0,,0.0,0.0,,,0.2,
5087,2019-07-31 22:00:00,0.5,0.5,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5088,2019-07-31 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5089,2019-08-01 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5090,2019-08-01 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5091,2019-08-01 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5092,2019-08-01 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5093,2019-08-01 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5094,2019-08-01 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5095,2019-08-01 06:00:00,0.3,0.1,0.2,,0.0,0.0,,0.0,0.0,,,0.2,
5096,2019-08-01 07:00:00,0.3,0.0,0.3,,0.0,0.1,,0.0,0.0,,,0.2,
5097,2019-08-01 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.3,
5098,2019-08-01 09:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.4,
5099,2019-08-01 10:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.5,
5100,2019-08-01 11:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.7,
5101,2019-08-01 12:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.8,
5102,2019-08-01 13:00:00,0.4,0.0,0.4,,0.0,0.4,,0.0,0.0,,,0.9,
5103,2019-08-01 14:00:00,0.4,0.0,0.4,,0.0,0.3,,0.0,0.0,,,1.0,
5104,2019-08-01 15:00:00,2.0,0.5,0.5,,1.0,0.0,,0.0,0.0,,,0.7,
5105,2019-08-01 16:00:00,1.8,0.3,0.3,,1.2,0.0,,0.0,0.0,,,0.3,
5106,2019-08-01 17:00:00,0.4,0.0,0.1,,0.3,0.0,,0.0,0.0,,,0.2,
5107,2019-08-01 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5108,2019-08-01 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5109,2019-08-01 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5110,2019-08-01 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5111,2019-08-01 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5112,2019-08-01 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5113,2019-08-02 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5114,2019-08-02 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5115,2019-08-02 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5116,2019-08-02 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5117,2019-08-02 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5118,2019-08-02 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5119,2019-08-02 06:00:00,0.3,0.1,0.2,,0.0,0.0,,0.0,0.0,,,0.2,
5120,2019-08-02 07:00:00,0.3,0.0,0.3,,0.0,0.1,,0.0,0.0,,,0.2,
5121,2019-08-02 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.3,
5122,2019-08-02 09:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.4,
5123,2019-08-02 10:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.5,
5124,2019-08-02 11:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.7,
5125,2019-08-02 12:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.8,
5126,2019-08-02 13:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.9,
5127,2019-08-02 14:00:00,0.4,0.0,0.0,,0.4,0.6,,0.0,0.0,,,1.0,
5128,2019-08-02 15:00:00,2.0,0.5,0.5,,1.0,0.0,,0.0,0.0,,,0.7,
5129,2019-08-02 16:00:00,2.0,0.4,0.3,,1.2,0.0,,0.0,0.0,,,0.3,
5130,2019-08-02 17:00:00,0.4,0.0,0.1,,0.2,0.0,,0.0,0.0,,,0.2,
5131,2019-08-02 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5132,2019-08-02 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5133,2019-08-02 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5134,2019-08-02 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5135,2019-08-02 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5136,2019-08-02 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5137,2019-08-03 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5138,2019-08-03 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5139,2019-08-03 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5140,2019-08-03 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5141,2019-08-03 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5142,2019-08-03 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5143,2019-08-03 06:00:00,0.3,0.1,0.2,,0.0,0.0,,0.0,0.0,,,0.2,
5144,2019-08-03 07:00:00,0.3,0.0,0.3,,0.0,0.1,,0.0,0.0,,,0.2,
5145,2019-08-03 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.3,
5146,2019-08-03 09:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,0.4,
5147,2019-08-03 10:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.5,
5148,2019-08-03 11:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.6,
5149,2019-08-03 12:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.7,
5150,2019-08-03 13:00:00,0.4,0.0,0.4,,0.0,0.3,,0.0,0.0,,,0.8,
5151,2019-08-03 14:00:00,0.4,0.0,0.4,,0.0,0.2,,0.0,0.0,,,0.9,
5152,2019-08-03 15:00:00,2.0,0.6,0.5,,0.9,0.0,,0.0,0.0,,,0.6,
5153,2019-08-03 16:00:00,1.9,0.6,0.3,,1.0,0.0,,0.0,0.0,,,0.3,
5154,2019-08-03 17:00:00,0.4,0.2,0.1,,0.0,0.0,,0.0,0.0,,,0.3,
5155,2019-08-03 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5156,2019-08-03 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5157,2019-08-03 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5158,2019-08-03 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5159,2019-08-03 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5160,2019-08-03 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5161,2019-08-04 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5162,2019-08-04 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5163,2019-08-04 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5164,2019-08-04 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5165,2019-08-04 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5166,2019-08-04 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5167,2019-08-04 06:00:00,0.3,0.1,0.1,,0.0,0.0,,0.0,0.0,,,0.3,
5168,2019-08-04 07:00:00,0.3,0.0,0.3,,0.0,0.0,,0.0,0.0,,,0.3,
5169,2019-08-04 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.4,
5170,2019-08-04 09:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,0.5,
5171,2019-08-04 10:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.6,
5172,2019-08-04 11:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.7,
5173,2019-08-04 12:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.8,
5174,2019-08-04 13:00:00,0.4,0.0,0.4,,0.0,0.3,,0.0,0.0,,,0.9,
5175,2019-08-04 14:00:00,0.5,0.0,0.5,,0.0,0.2,,0.0,0.0,,,1.0,
5176,2019-08-04 15:00:00,2.0,0.6,0.5,,0.9,0.0,,0.0,0.0,,,0.7,
5177,2019-08-04 16:00:00,2.0,0.6,0.3,,1.1,0.0,,0.0,0.0,,,0.4,
5178,2019-08-04 17:00:00,0.4,0.2,0.1,,0.0,0.0,,0.0,0.0,,,0.4,
5179,2019-08-04 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5180,2019-08-04 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5181,2019-08-04 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5182,2019-08-04 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5183,2019-08-04 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5184,2019-08-04 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5185,2019-08-05 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5186,2019-08-05 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5187,2019-08-05 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5188,2019-08-05 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5189,2019-08-05 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5190,2019-08-05 05:00:00,0.2,0.0,0.0,,0.2,0.0,,0.0,0.0,,,0.3,
5191,2019-08-05 06:00:00,0.3,0.0,0.1,,0.1,0.0,,0.0,0.0,,,0.3,
5192,2019-08-05 07:00:00,0.3,0.0,0.3,,0.0,0.0,,0.0,0.0,,,0.3,
5193,2019-08-05 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.3,
5194,2019-08-05 09:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,0.4,
5195,2019-08-05 10:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.5,
5196,2019-08-05 11:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.7,
5197,2019-08-05 12:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.8,
5198,2019-08-05 13:00:00,0.4,0.0,0.4,,0.0,0.4,,0.0,0.0,,,0.9,
5199,2019-08-05 14:00:00,0.4,0.0,0.4,,0.0,0.3,,0.0,0.0,,,1.0,
5200,2019-08-05 15:00:00,2.0,0.5,0.5,,1.0,0.0,,0.0,0.0,,,0.7,
5201,2019-08-05 16:00:00,1.9,0.3,0.3,,1.2,0.0,,0.0,0.0,,,0.3,
5202,2019-08-05 17:00:00,0.4,0.0,0.1,,0.2,0.0,,0.0,0.0,,,0.2,
5203,2019-08-05 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5204,2019-08-05 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5205,2019-08-05 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5206,2019-08-05 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5207,2019-08-05 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5208,2019-08-05 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.4,0.0,,,0.3,
5209,2019-08-06 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.2,0.0,,,0.4,
5210,2019-08-06 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5211,2019-08-06 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5212,2019-08-06 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5213,2019-08-06 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5214,2019-08-06 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.4,
5215,2019-08-06 06:00:00,0.3,0.1,0.1,,0.0,0.0,,0.0,0.0,,,0.4,
5216,2019-08-06 07:00:00,0.3,0.0,0.3,,0.0,0.0,,0.0,0.0,,,0.4,
5217,2019-08-06 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.4,
5218,2019-08-06 09:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.5,
5219,2019-08-06 10:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.7,
5220,2019-08-06 11:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.8,
5221,2019-08-06 12:00:00,0.5,0.0,0.5,,0.0,0.3,,0.0,0.0,,,0.9,
5222,2019-08-06 13:00:00,0.4,0.0,0.4,,0.0,0.3,,0.0,0.0,,,1.0,
5223,2019-08-06 14:00:00,0.5,0.0,0.5,,0.0,0.1,,0.0,0.0,,,1.0,
5224,2019-08-06 15:00:00,2.0,0.5,0.5,,1.0,0.0,,0.0,0.0,,,0.7,
5225,2019-08-06 16:00:00,2.0,0.4,0.3,,1.2,0.0,,0.0,0.0,,,0.3,
5226,2019-08-06 17:00:00,0.4,0.0,0.1,,0.2,0.0,,0.0,0.0,,,0.2,
5227,2019-08-06 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5228,2019-08-06 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5229,2019-08-06 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5230,2019-08-06 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5231,2019-08-06 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5232,2019-08-06 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.2,0.0,,,0.3,
5233,2019-08-07 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5234,2019-08-07 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5235,2019-08-07 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5236,2019-08-07 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5237,2019-08-07 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5238,2019-08-07 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5239,2019-08-07 06:00:00,0.3,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.3,
5240,2019-08-07 07:00:00,0.3,0.1,0.2,,0.0,0.0,,0.0,0.0,,,0.3,
5241,2019-08-07 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.3,
5242,2019-08-07 09:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,0.4,
5243,2019-08-07 10:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.6,
5244,2019-08-07 11:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.7,
5245,2019-08-07 12:00:00,0.4,0.0,0.4,,0.0,0.4,,0.0,0.0,,,0.8,
5246,2019-08-07 13:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.9,
5247,2019-08-07 14:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,1.0,
5248,2019-08-07 15:00:00,1.9,0.5,0.5,,1.0,0.0,,0.0,0.0,,,0.7,
5249,2019-08-07 16:00:00,1.7,0.2,0.3,,1.3,0.0,,0.0,0.0,,,0.3,
5250,2019-08-07 17:00:00,0.4,0.0,0.1,,0.2,0.0,,0.0,0.0,,,0.2,
5251,2019-08-07 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5252,2019-08-07 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5253,2019-08-07 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5254,2019-08-07 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5255,2019-08-07 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5256,2019-08-07 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.1,0.0,,,0.2,
5257,2019-08-08 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5258,2019-08-08 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5259,2019-08-08 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5260,2019-08-08 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5261,2019-08-08 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5262,2019-08-08 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5263,2019-08-08 06:00:00,0.3,0.1,0.1,,0.0,0.0,,0.0,0.0,,,0.2,
5264,2019-08-08 07:00:00,0.3,0.0,0.3,,0.0,0.0,,0.0,0.0,,,0.3,
5265,2019-08-08 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.3,
5266,2019-08-08 09:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,0.4,
5267,2019-08-08 10:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.5,
5268,2019-08-08 11:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.7,
5269,2019-08-08 12:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.8,
5270,2019-08-08 13:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.9,
5271,2019-08-08 14:00:00,0.4,0.0,0.4,,0.0,0.3,,0.0,0.0,,,1.0,
5272,2019-08-08 15:00:00,1.9,0.5,0.5,,0.9,0.0,,0.0,0.0,,,0.7,
5273,2019-08-08 16:00:00,1.7,0.1,0.3,,1.3,0.0,,0.0,0.0,,,0.3,
5274,2019-08-08 17:00:00,0.4,0.0,0.1,,0.3,0.0,,0.0,0.0,,,0.2,
5275,2019-08-08 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5276,2019-08-08 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5277,2019-08-08 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5278,2019-08-08 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5279,2019-08-08 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5280,2019-08-08 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.1,0.0,,,0.2,
5281,2019-08-09 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5282,2019-08-09 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5283,2019-08-09 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5284,2019-08-09 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5285,2019-08-09 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5286,2019-08-09 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5287,2019-08-09 06:00:00,0.3,0.1,0.1,,0.0,0.0,,0.0,0.0,,,0.2,
5288,2019-08-09 07:00:00,0.3,0.1,0.2,,0.0,0.0,,0.0,0.0,,,0.2,
5289,2019-08-09 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.3,
5290,2019-08-09 09:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,0.4,
5291,2019-08-09 10:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.5,
5292,2019-08-09 11:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.7,
5293,2019-08-09 12:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.8,
5294,2019-08-09 13:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.9,
5295,2019-08-09 14:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,1.0,
5296,2019-08-09 15:00:00,2.0,0.5,0.5,,1.1,0.0,,0.0,0.0,,,0.7,
5297,2019-08-09 16:00:00,1.9,0.5,0.2,,1.3,0.0,,0.0,0.0,,,0.3,
5298,2019-08-09 17:00:00,0.4,0.3,0.0,,0.1,0.0,,0.0,0.0,,,0.2,
5299,2019-08-09 18:00:00,0.4,0.4,0.0,,0.1,0.0,,0.0,0.0,,,0.2,
5300,2019-08-09 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5301,2019-08-09 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5302,2019-08-09 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5303,2019-08-09 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5304,2019-08-09 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.4,0.0,,,0.3,
5305,2019-08-10 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.4,0.0,,,0.4,
5306,2019-08-10 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.2,0.0,,,0.5,
5307,2019-08-10 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.5,
5308,2019-08-10 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.5,
5309,2019-08-10 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.5,
5310,2019-08-10 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.5,
5311,2019-08-10 06:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.5,
5312,2019-08-10 07:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.5,
5313,2019-08-10 08:00:00,0.3,0.1,0.2,,0.0,0.0,,0.0,0.0,,,0.5,
5314,2019-08-10 09:00:00,0.3,0.1,0.2,,0.0,0.0,,0.0,0.0,,,0.5,
5315,2019-08-10 10:00:00,0.3,0.0,0.3,,0.0,0.1,,0.0,0.0,,,0.5,
5316,2019-08-10 11:00:00,0.3,0.0,0.3,,0.0,0.0,,0.0,0.0,,,0.5,
5317,2019-08-10 12:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.6,
5318,2019-08-10 13:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,0.7,
5319,2019-08-10 14:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.7,
5320,2019-08-10 15:00:00,1.9,0.6,0.3,,1.0,0.0,,0.0,0.0,,,0.4,
5321,2019-08-10 16:00:00,1.6,0.6,0.3,,0.8,0.0,,0.0,0.0,,,0.2,
5322,2019-08-10 17:00:00,0.4,0.3,0.1,,0.0,0.0,,0.0,0.0,,,0.2,
5323,2019-08-10 18:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5324,2019-08-10 19:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5325,2019-08-10 20:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5326,2019-08-10 21:00:00,0.4,0.4,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5327,2019-08-10 22:00:00,0.3,0.3,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5328,2019-08-10 23:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5329,2019-08-11 00:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5330,2019-08-11 01:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5331,2019-08-11 02:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5332,2019-08-11 03:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5333,2019-08-11 04:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5334,2019-08-11 05:00:00,0.2,0.2,0.0,,0.0,0.0,,0.0,0.0,,,0.2,
5335,2019-08-11 06:00:00,0.3,0.1,0.1,,0.0,0.0,,0.0,0.0,,,0.2,
5336,2019-08-11 07:00:00,0.3,0.0,0.3,,0.0,0.0,,0.0,0.0,,,0.2,
5337,2019-08-11 08:00:00,0.3,0.0,0.3,,0.0,0.2,,0.0,0.0,,,0.3,
5338,2019-08-11 09:00:00,0.3,0.0,0.3,,0.0,0.3,,0.0,0.0,,,0.4,
5339,2019-08-11 10:00:00,0.3,0.0,0.3,,0.0,0.4,,0.0,0.0,,,0.5,
5340,2019-08-11 11:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.6,
5341,2019-08-11 12:00:00,0.3,0.0,0.3,,0.0,0.5,,0.0,0.0,,,0.7,
